,smiles,lumo
79953,OC1C2C=CC(C#C)C12,0.0018
79954,OC1C2C=CC(C#N)C12,-0.0176
79955,CC1(C)C=CC2C(O)C12,0.009
79956,CC1(O)C=CC2C(O)C12,0.0002
79957,CC1C2C=CC(C)(C)C12,0.0222
79958,CC1C2C=CC(C)(O)C12,0.0131
79959,CN1C2C=CC(C)(C)C12,0.0097
79960,CN1C2C=CC(C)(O)C12,0.0006
79961,CC12C(O)C1C=CC2O,-0.0042
79962,CC1C2C=CC(C)C12C,0.0219
79963,CC1C2C=CC(C)C12O,0.0182
79964,CC1C2C=CC(O)C12C,0.0063
79965,CC1C2C=CC(O)C12O,0.0011
79966,CC1C=CC2C(O)C12C,0.0088
79967,CC1C=CC2C(O)C12O,0.0051
79968,CN1C2C=CC(O)C12C,-0.0008
79969,OC1C2C=CC(O)C12O,-0.0084
79970,CC1C2C(C=O)N=CN12,-0.0306
79971,CC1C2C=CC(C=O)C12,-0.0232
79972,CC1C2C=CC(C=O)N12,-0.0276
79973,CC1C2C=CN(C=O)C12,-0.0101
79974,CC1C2N=CN(C=O)C12,-0.03
79975,CN1C2C=CC(C=O)C12,-0.0252
79976,OC1C2C=CC(C=O)C12,-0.0171
79977,OC1C2C=CN(C=O)C12,-0.0203
79978,OC1C2N=CN(C=N)C12,-0.0221
79979,OC1C2N=CN(C=O)C12,-0.033
79980,CC12C=CC(C1O)C2=O,-0.0081
79981,CC1C2C=CC1(C)C2=O,0.004
79982,CC1C2C=CC1(O)C2=O,-0.0017
79983,CN1C2C=CC1(C)C2=O,0.002
79984,CC12C=CC(C1O)C2O,0.0044
79985,CC1C2C=CC1(C)C2C,0.0179
79986,CC1C2C=CC1(C)C2O,0.0165
79987,CC1C2C=CC1(O)C2C,0.0119
79988,CC1C2C=CC1(O)C2O,0.0132
79989,CN1C2C=CC1(C)C2O,0.0164
79990,OC1C2C=CC1(O)C2O,0.0012
79991,CC12C=CC(C=C1)C2O,-0.0095
79992,CC1C2C=CC1(C)C=C2,-0.0019
79993,CC1C2C=CC1(O)C=C2,-0.0055
79994,OC1C2C=CC1(O)C=C2,-0.004
79995,CC1C2C=CC11CCC21,0.0115
79996,CC1C2C=CC11CCN21,0.0068
79997,CC1C2C=CC11COC21,-0.0003
79998,CC1C2C=CC11OCC21,-0.0004
79999,CN1C2C=CC11CCC21,0.0108
80000,CN1C2C=CC11COC21,-0.0019
80001,OC1C2C=CC11CCC21,-0.001
80002,OC1C2C=CC11CCN21,-0.006
80003,OC1C2C=CC11COC21,-0.0125
80004,OC1C2C=CC11OCC21,-0.0129
80005,CC1=CC2C=CC1C2O,-0.0026
80006,CC1C2C=CC1C(C)=C2,0.004
80007,CC1C2C=CC1C1CC21,0.0174
80008,CC1C2C=CC1C1OC21,0.0033
80009,CN1C2C=CC1C1CC21,0.02
80010,CN1C2C=CC1C1NC21,0.0146
80011,CN1C2C=CC1C1OC21,0.0037
80012,OC1C2C=CC1C1CC21,0.0047
80013,OC1C2C=CC1C1NC21,0.0008
80014,OC1C2C=CC1C1OC21,-0.009
80015,OC1C2C=CC1N1CC21,-0.0044
80016,CC1(C)C2C=CC1C2O,0.0145
80017,CC1(O)C2C=CC1C2O,0.0132
80018,CC1C2C=CC1C2(C)C,0.014
80019,CC1C2C=CC1C2(C)O,0.0013
80020,CN1C2C=CC1C2(C)C,0.0136
80021,CN1C2C=CC1C2(C)O,0.0195
80022,CC1C2C=CC1C21CC1,0.0141
80023,CC1C2C=CC1C21CO1,0.0103
80024,CN1C2C=CC1C21CC1,0.012
80025,CN1C2C=CC1C21CN1,0.0082
80026,CN1C2C=CC1C21CO1,0.0074
80027,OC1C2C=CC1C21CC1,0.0024
80028,OC1C2C=CC1C21CN1,-0.001
80029,OC1C2C=CC1C21CO1,-0.0019
80030,CC1C2C=CC1C2C#C,-0.0007
80031,CC1C2C=CC1C2C#N,-0.0185
80032,C#CC1C2C=CC1N2C,-0.0037
80033,N#CC1C2C=CC1N2C,-0.0208
80034,OC1C2C=CC1C2C#C,-0.0119
80035,OC1C2C=CC1C2C#N,-0.0299
80036,CC1C2C=CC1C2C=O,-0.0289
80037,CC1C2C=CC1N2C=O,-0.0123
80038,CN1C2C=CC1C2C=O,-0.0248
80039,OC1C2C=CC1C2C=O,-0.0352
80040,OC1C2C=CC1N2C=O,-0.0093
80041,CC1C2C=CC3(CC3)C12,0.0211
80042,CC1C2C=CC3(CN3)C12,0.0084
80043,CC1C2C=CC3(CO3)C12,0.0013
80044,CN1C2C=CC3(CC3)C12,0.0083
80045,CN1C2C=CC3(CN3)C12,-0.0043
80046,CN1C2C=CC3(CO3)C12,-0.0119
80047,OC1C2C=CC3(CC3)C12,0.0093
80048,OC1C2C=CC3(CN3)C12,0.0043
80049,OC1C2C=CC3(CO3)C12,-0.0038
80050,CC12C3C(N=CN13)C2O,-0.0089
80051,CC12C3C=CC(C13)C2O,0.0075
80052,CC12C3C=CC(C1O)N23,-0.0079
80053,CC1C2C=CC3C2C13C,0.0185
80054,CC1C2C=CC3C2C13O,0.0146
80055,CC1C2C=CC3N2C13C,0.0035
80056,CC1C2N=CN3C2C13C,-0.0048
80057,CC1N2C=NC3C2C13N,-0.0065
80058,CC1N2C=NC3C2C13O,-0.0107
80059,CN1C2C=CC3C2C13C,0.0118
80060,OC1C2C=CC3C2C13O,0.0027
80061,CC1C2C=CC3CC2C13,0.0204
80062,CC1C2C=CC3CC2N13,0.0097
80063,CC1C2C=CC3CN2C13,0.0084
80064,CC1C2C=CC3OC2C13,0.0028
80065,CN1C2C=CC3CC2C13,0.0155
80066,CN1C2C=CC3OC2C13,-0.0008
80067,OC1C2C=CC3CC2C13,0.0075
80068,OC1C2C=CC3CN2C13,-0.0051
80069,OC1C2C=CC3OC2C13,-0.01
80070,CC1C2C=CC3CC3C12,0.0232
80071,CC1C2C=CC3NC3C12,0.0155
80072,CC1C2C=CC3OC3C12,0.0012
80073,CN1C2C=CC3NC3C12,0.0026
80074,CN1C2C=CC3OC3C12,-0.0119
80075,OC1C2C=CC3CC3C12,0.0096
80076,OC1C2C=CC3CN3C12,0.0007
80077,OC1C2C=CC3NC3C12,0.0093
80078,OC1C2C=CC3OC3C12,-0.0071
80079,CC1C2C=CCC(=O)C12,-0.0125
80080,CC1C2C=CCC(=O)N12,-0.002
80081,CC1C2C=CNC(=O)C12,-0.001
80082,CC1C2C=CNC(=O)N12,-0.0074
80083,CC1C2N1C=NCC2=O,-0.0332
80084,CC1C2N=CNC(=O)C12,-0.0161
80085,CC1C2N=COC(=O)C12,-0.0229
80086,CN1C2C=CCC(=O)C12,-0.0264
80087,CN1C2C=CNC(=O)C12,-0.0136
80088,OC1C2C=CCC(=O)C12,-0.0159
80089,OC1C2C=CNC(=O)C12,-0.0097
80090,OC1C2N=CNC(=O)C12,-0.0208
80091,OC1C2N=COC(=O)C12,-0.0248
80092,CC1C2C=CCC(C)C12,0.0264
80093,CC1C2C=CCC(O)C12,0.0215
80094,CC1C2N=COC(C)C12,0.0227
80095,CC1CC=CC2C(O)C12,0.0147
80096,CC1OC=NC2C(O)C12,0.0095
80097,CN1C2C=CCC(O)C12,0.0073
80098,OC1C2C=CCC(O)C12,0.0079
80099,CC1C2C=CCC12C#C,0.0122
80100,CC1C2C=CCC12C#N,-0.0041
80101,CC1C2N=CNC12C#C,0.0117
80102,CC1C2N=CNC12C#N,-0.0078
80103,CC1C2N=COC12C#C,0.0021
80104,CC1C2N=COC12C#N,-0.0185
80105,CC1N2C=NCC12C#C,-0.0074
80106,CC1N2C=NCC12C#N,-0.0256
80107,CN1C2C=CCC12C#C,-0.0001
80108,CN1C2C=CCC12C#N,-0.017
80109,NC1C2N=CNC12C#C,0.0069
80110,NC1C2N=CNC12C#N,-0.0003
80111,NC1C2N=COC12C#C,-0.0033
80112,NC1C2N=COC12C#N,-0.0234
80113,OC1C2C=CCC12C#C,-0.0008
80114,OC1C2C=CCC12C#N,-0.0174
80115,OC1C2N=CNC12C#C,0.0006
80116,OC1C2N=CNC12C#N,-0.0118
80117,OC1C2N=COC12C#C,-0.0055
80118,OC1C2N=COC12C#N,-0.0258
80119,CC1C2C=CCC12C=O,-0.0165
80120,CC1C2N=CNC12C=O,-0.0316
80121,CC1C2N=COC12C=O,-0.0328
80122,CC1N2C=NCC12C=O,-0.0384
80123,CN1C2C=CCC12C=O,-0.0264
80124,OC1C2C=CCC12C=O,-0.0222
80125,OC1C2N=CNC12C=O,-0.0405
80126,OC1C2N=COC12C=O,-0.0379
80127,CC1C2C=CCC2C1=O,-0.016
80128,CC1C2C=CCN2C1=O,0.0023
80129,CC1C2N=COC2C1=O,-0.0433
80130,CC1N2C=NCC2C1=O,-0.0357
80131,CN1C2C=CCC2C1=O,0.004
80132,OC1C2C=CCC2C1=O,-0.0281
80133,OC1C2C=CCN2C1=N,-0.0033
80134,OC1C2C=CCN2C1=O,-0.0034
80135,OC1C2N=CNC2C1=O,-0.0416
80136,OC1C2N=COC2C1=O,-0.0544
80137,CC1C2C=CCC=CC12,0.0241
80138,CC1C2N=CNC=NC12,-0.0092
80139,NC1C2N=CNC=NC12,-0.0044
80140,OC1C2C=CCC=CC12,0.0129
80141,OC1C2N=CNC=NC12,-0.0158
80142,CC12CCC=CC1C2O,0.0146
80143,CC12COC=NC1C2O,0.0084
80144,CC12OCC=CC1C2O,0.0066
80145,CC1C2C=CCCC12C,0.0256
80146,CC1C2C=CCCC12O,0.0209
80147,CC1C2C=CCOC12C,0.015
80148,CC1C2N=COCC12C,0.0225
80149,CC1C2N=COCC12O,0.0159
80150,OC1C2C=CCCC12O,0.0098
80151,OC1C2N=COCC12O,0.0028
80152,CC1C2CC(=O)C(=N)N12,-0.0746
80153,CC1C2CC(=O)C(=O)C12,-0.0814
80154,CC1C2CC(=O)C(=O)N12,-0.0835
80155,CC1C2N1CC(=O)C2=O,-0.0941
80156,CC1C2NC(=N)C(=O)C12,-0.0582
80157,CC1C2NC(=O)C(=O)C12,-0.0644
80158,CC1C2OC(=N)C(=O)C12,-0.0668
80159,CC1C2OC(=O)C(=O)C12,-0.0819
80160,CN1C2CC(=O)C(=O)C12,-0.0916
80161,OC1C2CC(=O)C(=O)C12,-0.0794
80162,OC1C2NC(=N)C(=O)C12,-0.0571
80163,OC1C2NC(=O)C(=O)C12,-0.0712
80164,OC1C2OC(=N)C(=O)C12,-0.0665
80165,OC1C2OC(=O)C(=O)C12,-0.0813
80166,CC1C2C(C)C(=O)CN12,-0.0211
80167,CC1C2C(CC1=O)N2C,-0.0221
80168,CC1C2C(O)C(=O)CN12,-0.0374
80169,CC1C2C(O)C2CC1=O,-0.0053
80170,CC1C2C(O)C2NC1=O,0.0227
80171,CC1C2C(O)C2OC1=N,0.0278
80172,CC1C2C(O)C2OC1=O,0.0123
80173,CC1C2CC(=O)C(C)C12,-0.0133
80174,CC1C2CC(=O)C(C)N12,-0.0205
80175,CC1C2CC(=O)C(O)C12,-0.0291
80176,CC1C2CC(=O)N(C)C12,0.0334
80177,CC1C2NC(=O)C(C)C12,0.0286
80178,CC1C2NC(=O)C(O)C12,0.0132
80179,CC1C2NC(=O)N(C)C12,0.0617
80180,CC1C2OC(=N)C(C)C12,0.0269
80181,CC1C2OC(=N)C(O)C12,0.0125
80182,CC1C2OC(=O)C(C)C12,0.0107
80183,CC1C2OC(=O)C(N)C12,0.005
80184,CC1C2OC(=O)C(O)C12,-0.0042
80185,CC1C2OC(=O)N(C)C12,0.0564
80186,CN1C2C(O)C2CC1=O,0.025
80187,CN1C2C(O)C2NC1=O,0.057
80188,CN1C2C(O)C2OC1=O,0.0494
80189,CN1C2CC(=O)C(O)C12,-0.0355
80190,NC1C2C(O)C2OC1=O,0.0075
80191,OC1C2CC(=O)C(O)C12,-0.0189
80192,OC1C2NC(=O)C(O)C12,0.0174
80193,OC1C2OC(=N)C(O)C12,0.007
80194,OC1C2OC(=O)C(O)C12,-0.002
80195,CC1C2CC(=O)C12C#C,-0.0168
80196,CC1C2CC(=O)C12C#N,-0.0364
80197,CC1C2NC(=O)C12C#C,-0.0003
80198,CC1C2OC(=N)C12C#C,0.0076
80199,CC1C2OC(=N)C12C#N,-0.0127
80200,CC1C2OC(=O)C12C#C,-0.0095
80201,CC1C2OC(=O)C12C#N,-0.0304
80202,CC1N2CC(=O)C12C#C,-0.0309
80203,CC1N2CC(=O)C12C#N,-0.0512
80204,CN1C2CC(=O)C12C#C,-0.0284
80205,CN1C2CC(=O)C12C#N,-0.0483
80206,NC1C2NC(=N)C12C#N,-0.0086
80207,[NH3+]C1C2[N-]C(=O)C12C#N,-0.0605
80208,NC1C2OC(=N)C12C#N,-0.0153
80209,NC1C2OC(=O)C12C#N,-0.0297
80210,OC1C2CC(=O)C12C#C,-0.0144
80211,OC1C2CC(=O)C12C#N,-0.0357
80212,OC1C2NC(=N)C12C#N,-0.0103
80213,OC1C2NC(=O)C12C#C,-0.0038
80214,OC1C2OC(=N)C12C#C,-0.0006
80215,OC1C2OC(=N)C12C#N,-0.0209
80216,OC1C2OC(=O)C12C#C,-0.0184
80217,OC1C2OC(=O)C12C#N,-0.0394
80218,CC1C2CC(=O)C12C=O,-0.0393
80219,CC1C2NC(=O)C12C=O,-0.0331
80220,CC1C2OC(=N)C12C=O,-0.042
80221,CC1C2OC(=O)C12C=O,-0.0424
80222,CC1N2CC(=O)C12C=O,-0.0426
80223,CN1C2CC(=O)C12C=O,-0.0408
80224,OC1C2CC(=O)C12C=O,-0.0411
80225,OC1C2NC(=O)C12C=O,-0.0454
80226,OC1C2OC(=N)C12C=O,-0.0451
80227,OC1C2OC(=O)C12C=O,-0.0468
80228,CC1C2CC(=O)C1C2=O,-0.0371
80229,CC1C2NC(=O)C1C2=O,-0.0277
80230,CC1C2OC(=N)C1C2=O,-0.0355
80231,CC1C2OC(=O)C1C2=O,-0.0436
80232,CN1C2CC(=O)C1C2=O,-0.0418
80233,OC1C2CC(=O)C1C2=O,-0.0418
80234,OC1C2NC(=O)C1C2=O,-0.0344
80235,OC1C2OC(=N)C1C2=O,-0.0515
80236,OC1C2OC(=O)C1C2=O,-0.0593
80237,CC1C2C(C)N1CC2=O,-0.0079
80238,CC1C2CC(=O)C1C2C,-0.0029
80239,CC1C2CC(=O)C1C2O,-0.0089
80240,CC1C2CC(=O)C1N2C,-0.0121
80241,CC1C2NC(=O)C1C2C,0.0235
80242,CC1C2NC(=O)C1C2O,0.0206
80243,CC1C2OC(=N)C1C2C,0.0335
80244,CC1C2OC(=N)C1C2O,0.0277
80245,CC1C2OC(=O)C1C2C,0.0156
80246,CC1C2OC(=O)C1C2O,0.0103
80247,CN1C2CC(=O)C1C2O,-0.0112
80248,OC1C2CC(=O)C1C2O,-0.0068
80249,OC1C2NC(=O)C1C2O,0.0184
80250,OC1C2OC(=N)C1C2O,0.0171
80251,OC1C2OC(=O)C1C2O,-0.0015
80252,CC1C2CC(=O)C1C=C2,-0.0174
80253,CC1C2NC(=O)C1C=C2,-0.0129
80254,CC1C2OC(=N)C1C=C2,-0.0123
80255,CC1C2OC(=O)C1C=C2,-0.0223
80256,CN1C2CC(=O)C1C=C2,-0.0218
80257,OC1C2CC(=O)C1C=C2,-0.0178
80258,OC1C2NC(=O)C1C=C2,-0.0135
80259,OC1C2OC(=N)C1C=C2,-0.0189
80260,OC1C2OC(=O)C1C=C2,-0.0293
80261,CC1C2C=CC(=O)CN12,-0.0566
80262,CC1C2CC(=O)C=CC12,-0.0482
80263,CC1C2CC(=O)C=CN12,-0.045
80264,CC1C2NC(=O)C=CC12,-0.0317
80265,CC1C2OC(=N)C=CC12,-0.0358
80266,CC1C2OC(=O)C=CC12,-0.0472
80267,CN1C2CC(=O)C=CC12,-0.0589
80268,OC1C2CC(=O)C=CC12,-0.0439
80269,OC1C2NC(=O)C=CC12,-0.0374
80270,OC1C2OC(=N)C=CC12,-0.0375
80271,OC1C2OC(=O)C=CC12,-0.0486
80272,CC12CC(=N)OC1C2O,0.0289
80273,CC12CC(=O)CC1C2O,-0.0061
80274,CC12CC(=O)NC1C2O,0.0251
80275,CC12CC(=O)OC1C2O,0.0133
80276,CC12NC(=N)OC1C2O,0.0493
80277,CC12NC(=O)CC1C2O,0.0246
80278,CC12NC(=O)NC1C2O,0.0547
80279,CC12NC(=O)OC1C2O,0.0431
80280,CC12OC(=N)CC1C2O,0.029
80281,CC12OC(=N)NC1C2O,0.0513
80282,CC12OC(=N)OC1C2O,0.0483
80283,CC12OC(=O)CC1C2O,0.0168
80284,CC12OC(=O)NC1C2O,0.0428
80285,CC12OC(=O)OC1C2O,0.0389
80286,CC1C2CC(=N)OC12C,0.0288
80287,CC1C2CC(=O)CC12C,-0.0141
80288,CC1C2CC(=O)CC12O,-0.0176
80289,CC1C2CC(=O)NC12C,0.0321
80290,CC1C2CC(=O)OC12C,0.0129
80291,CC1C2NC(=O)CC12C,0.0309
80292,CC1C2NC(=O)CC12O,0.0268
80293,CC1C2NC(=O)NC12C,0.0552
80294,CC1C2NC(=O)OC12C,0.0507
80295,CC1C2OC(=N)CC12C,0.0278
80296,CC1C2OC(=N)CC12O,0.0215
80297,CC1C2OC(=N)OC12C,0.056
80298,CC1C2OC(=O)CC12C,0.0117
80299,CC1C2OC(=O)CC12O,0.0053
80300,CC1C2OC(=O)NC12C,0.0514
80301,CC1C2OC(=O)OC12C,0.0404
80302,CC1N2CC(=O)CC12C,-0.0218
80303,CN1C2CC(=O)CC12C,-0.0204
80304,OC1C2CC(=O)CC12O,-0.0107
80305,OC1C2NC(=O)CC12O,0.0213
80306,OC1C2OC(=N)CC12O,0.0243
80307,OC1C2OC(=O)CC12O,0.0083
80308,CC1C2C=C(CN12)C#C,-0.0271
80309,CC1C2C=C(CN12)C#N,-0.052
80310,CC1C2CC(=CC12)C#C,-0.0173
80311,CC1C2CC(=CC12)C#N,-0.0414
80312,CC1C2NC(=NC12)C#N,-0.0476
80313,CC1C2OC(=NC12)C#C,-0.0342
80314,CC1C2OC(=NC12)C#N,-0.061
80315,CN1C2CC(=CC12)C#N,-0.053
80316,NC1C2NC(=NC12)C#C,-0.0281
80317,NC1C2NC(=NC12)C#N,-0.0531
80318,OC1C2CC(=CC12)C#C,-0.0284
80319,OC1C2CC(=CC12)C#N,-0.0529
80320,OC1C2NC(=NC12)C#C,-0.0301
80321,OC1C2NC(=NC12)C#N,-0.0518
80322,OC1C2OC(=NC12)C#C,-0.0365
80323,OC1C2OC(=NC12)C#N,-0.0617
80324,CC12C(O)C1CC2C#C,0.0387
80325,CC12C(O)C1CC2C#N,0.0257
80326,CC12C(O)C1NC2C#N,0.0068
80327,CC12C(O)C1OC2C#C,0.0094
80328,CC12C(O)C1OC2C#N,-0.0121
80329,CC1C2CC(C#C)C12C,0.0492
80330,CC1C2CC(C#C)C12O,0.046
80331,CC1C2CC(C#N)C12C,0.0294
80332,CC1C2CC(C#N)C12O,0.0261
80333,CC1C2NC(C#C)C12O,0.0321
80334,CC1C2NC(C#N)C12C,0.0156
80335,CC1C2NC(C#N)C12N,0.0189
80336,CC1C2NC(C#N)C12O,0.0118
80337,CC1C2OC(C#C)C12C,0.0197
80338,CC1C2OC(C#C)C12O,0.0153
80339,CC1C2OC(C#N)C12C,-0.0018
80340,CC1C2OC(C#N)C12N,0.0011
80341,CC1C2OC(C#N)C12O,-0.0064
80342,CC1N2CC(C#N)C12C,0.0196
80343,CN1C2CC(C#N)C12C,0.0252
80344,NC12C(O)C1CC2C#N,0.0278
80345,NC12C(O)C1NC2C#N,0.0101
80346,NC12C(O)C1OC2C#N,-0.0093
80347,OC1C2CC(C#C)C12O,0.0341
80348,OC1C2CC(C#N)C12O,0.0215
80349,OC1C2NC(C#C)C12O,0.0236
80350,OC1C2NC(C#N)C12O,0.0027
80351,OC1C2OC(C#C)C12O,0.0049
80352,OC1C2OC(C#N)C12O,-0.017
80353,CC1(CC2C(O)C12)C#C,0.0559
80354,CC1(CC2C(O)C12)C#N,0.0381
80355,CC1(NC2C(O)C12)C#N,0.0128
80356,CC1(OC2C(O)C12)C#C,0.0208
80357,CC1(OC2C(O)C12)C#N,0.0011
80358,CC1C2CC(C)(C#C)C12,0.0517
80359,CC1C2CC(C)(C#C)N12,0.0354
80360,CC1C2CC(C)(C#N)C12,0.0332
80361,CC1C2CC(C)(C#N)N12,0.016
80362,CC1C2CC(N)(C#N)C12,0.0297
80363,CC1C2CC(O)(C#C)C12,0.0336
80364,CC1C2CC(O)(C#N)C12,0.0144
80365,CC1C2N1CC2(C)C#N,0.0227
80366,CC1C2N1CC2(N)C#N,0.0174
80367,CC1C2N1CC2(O)C#C,0.024
80368,CC1C2N1CC2(O)C#N,0.004
80369,CC1C2NC(C)(C#N)C12,0.0231
80370,CC1C2OC(C)(C#C)C12,0.025
80371,CC1C2OC(C)(C#N)C12,0.0053
80372,CN1C2CC(C)(C#N)C12,0.0277
80373,CN1C2CC(N)(C#N)C12,0.0227
80374,CN1C2CC(O)(C#C)C12,0.0262
80375,CN1C2CC(O)(C#N)C12,0.0063
80376,NC1(CC2C(O)C12)C#N,0.0288
80377,OC1C2CC(O)(C#C)C12,0.0254
80378,OC1C2CC(O)(C#N)C12,0.0207
80379,CC1(C)CC2C(O)C12O,0.0693
80380,CC1(C)OC2C(O)C12O,0.0648
80381,CC1(O)CC2C(O)C12O,0.0656
80382,CC12C(O)C1CC2(C)C,0.0764
80383,CC12C(O)C1CC2(C)O,0.0723
80384,CC12C(O)C1OC2(C)C,0.0713
80385,CC1C2CC(C)(C)C12C,0.0819
80386,CC1C2CC(C)(C)C12O,0.0735
80387,CC1C2CC(C)(O)C12C,0.0724
80388,CC1C2CC(C)(O)C12O,0.0729
80389,CC1C2OC(C)(C)C12C,0.083
80390,CC1C2OC(C)(C)C12O,0.0701
80391,CC1N2CC(C)(C)C12C,0.0764
80392,CC1N2CC(C)(O)C12C,0.0612
80393,CN1C2CC(C)(C)C12C,0.0802
80394,CN1C2CC(C)(O)C12C,0.0688
80395,CC1(C)CC2C(O)C2C1,0.0682
80396,CC1(C)CC2C(O)C2O1,0.0675
80397,CC1(C)OC2C(O)C2O1,0.0666
80398,CC1(O)CC2C(O)C2C1,0.0635
80399,CC1C2CC(C)(C)CC12,0.0735
80400,CC1C2CC(C)(C)CN12,0.0727
80401,CC1C2CC(C)(C)OC12,0.0767
80402,CC1C2CC(C)(O)CC12,0.069
80403,CC1C2CC(C)(O)CN12,0.0658
80404,CC1C2OC(C)(C)OC12,0.0829
80405,CN1C2CC(C)(O)CC12,0.0675
80406,CC12CC(C1)C(O)C2=O,-0.0151
80407,CC12CC(O1)C(O)C2=O,-0.0307
80408,CC1C2CC(C)(C2)C1=O,-0.0032
80409,CC1C2CC(C)(O2)C1=O,-0.0161
80410,CC1C2CC(O)(C2)C1=O,-0.0162
80411,CC1N2CC(C)(C2)C1=O,-0.0107
80412,CC1N2CC(O)(C2)C1=O,-0.0241
80413,CN1C2CC(C)(C2)C1=O,0.0303
80414,CN1C2CC(O)(C2)C1=O,0.0233
80415,OC1C2CC(O)(C2)C1=O,-0.0272
80416,CC12CC(C1)C(O)C2O,0.0617
80417,CC12CC(O1)C(O)C2O,0.0722
80418,CC1C(C)C2(O)CN1C2,0.0672
80419,CC1C(O)C2(O)CN1C2,0.0567
80420,CC1C(O)C2CC1(C)C2,0.0695
80421,CC1C(O)C2CC1(C)O2,0.0669
80422,CC1C(O)C2CC1(O)C2,0.0701
80423,CC1C2CC(C)(C2)C1C,0.0811
80424,CC1C2CC(C)(C2)C1O,0.0699
80425,CC1C2CC(C)(O2)C1C,0.083
80426,CC1C2CC(C)(O2)C1O,0.0801
80427,CC1C2CC(O)(C2)C1C,0.0763
80428,CC1C2CC(O)(C2)C1O,0.0607
80429,OC1C2CC(O)(C2)C1O,0.0576
80430,CC1(CC2C(O)C12)C=O,-0.0199
80431,CC1(OC2C(O)C12)C=O,-0.0369
80432,CC1C2CC(C)(C=O)C12,-0.0181
80433,CC1C2CC(C)(C=O)N12,-0.0266
80434,CC1C2CC(O)(C=O)C12,-0.0294
80435,CC1C2N1CC2(C)C=O,-0.0272
80436,CC1C2N1CC2(O)C=O,-0.0398
80437,CC1C2OC(C)(C=O)C12,-0.0257
80438,CN1C2CC(C)(C=O)C12,-0.024
80439,CN1C2CC(O)(C=O)C12,-0.0352
80440,OC1C2CC(O)(C=O)C12,-0.0326
80441,CC1=C(C)C2C(O)C2C1,0.0217
80442,CC1C2CC(C)=C(C)C12,0.0332
80443,CC12N=C(N)OC1C2N,0.0478
80444,CC12N=C(N)OC1C2O,0.0457
80445,CC1=CC2(C)C(O)C2C1,0.0154
80446,CC1=CC2(O)C(O)C2C1,0.0071
80447,CC1=NC2(C)C(O)C2O1,0.0171
80448,CC1C2CC(C)=CC12C,0.0283
80449,CC1C2CC(C)=CC12O,0.0244
80450,CC1C2OC(C)=NC12C,0.0254
80451,CC1C2OC(N)=NC12C,0.055
80452,CC1C2CC(C)C(=O)C12,-0.0111
80453,CC1C2CC(C)C(=O)N12,-0.0014
80454,CC1C2CC(O)C(=O)C12,-0.0251
80455,CC1C2CC(O)C(=O)N12,-0.0155
80456,CC1C2CN(C)C(=O)C12,0.0307
80457,CC1C2CN(C)C(=O)N12,0.0361
80458,CC1C2N1CC(C)C2=O,-0.0238
80459,CC1C2N1CC(O)C2=O,-0.0394
80460,CC1C2OC(C)C(=O)C12,-0.0225
80461,CC1CC2C(N2C)C1=O,-0.0222
80462,CC1CC2C(O)C2C1=O,-0.0088
80463,CC1NC2C(O)C2C1=O,-0.0192
80464,CC1OC2C(O)C2C1=O,-0.0264
80465,CN1C2CC(O)C(=O)C12,-0.036
80466,CN1C2CN(C)C(=O)C12,0.017
80467,CN1CC2C(O)C2C1=O,0.0165
80468,OC1C2CC(O)C(=O)C12,-0.0327
80469,CC1C2C(C)C(O)CN12,0.0617
80470,CC1C2C(CC1O)N2C,0.0656
80471,CC1C2C(O)C(C)CN12,0.0556
80472,CC1C2C(O)C(O)CN12,0.0508
80473,CC1C2C(O)C2CC1O,0.0533
80474,CC1C2CC(C)C(C)C12,0.0696
80475,CC1C2CC(C)C(O)C12,0.0614
80476,CC1C2CC(O)C(C)C12,0.0648
80477,CC1C2CC(O)C(C)N12,0.0639
80478,CC1C2CC(O)C(O)C12,0.0486
80479,CC1C2OC(C)C(C)C12,0.0757
80480,CC1C2OC(C)C(O)C12,0.0611
80481,CC1CC2C(C1O)N2C,0.0623
80482,CC1CC2C(O)C2C1C,0.0662
80483,CC1CC2C(O)C2C1O,0.0571
80484,CC1OC2C(O)C2C1C,0.0714
80485,CC1OC2C(O)C2C1O,0.0678
80486,CN1C2CC(O)C(O)C12,0.0415
80487,OC1C2CC(O)C(O)C12,0.0608
80488,CC1C2CC(C)C12C#C,0.0398
80489,CC1C2CC(C)C12C#N,0.0195
80490,CC1C2CC(O)C12C#C,0.034
80491,CC1C2CC(O)C12C#N,0.0136
80492,CC1C2CN(C)C12C#N,0.0078
80493,CC1C2NC(C)C12C#N,0.0171
80494,CC1C2OC(C)C12C#C,0.0327
80495,CC1C2OC(C)C12C#N,0.0108
80496,CC1CC2C(O)C12C#C,0.0348
80497,CC1CC2C(O)C12C#N,0.0143
80498,CC1CC2N(C)C12C#C,0.0316
80499,CC1CC2N(C)C12C#N,0.0105
80500,CC1N2CC(C)C12C#C,0.0191
80501,CC1N2CC(C)C12C#N,-0.0017
80502,CC1N2CC(N)C12C#N,-0.0009
80503,CC1N2CC(O)C12C#C,0.0123
80504,CC1N2CC(O)C12C#N,-0.0081
80505,CC1NC2C(N)C12C#N,0.017
80506,CC1NC2C(O)C12C#N,0.0106
80507,CC1OC2C(N)C12C#N,0.0106
80508,CC1OC2C(O)C12C#C,0.0257
