smiles,logP
c1cc2OC(C)=C(C)C(=O)c2cc1NC(=O)C,1.79
CCC(C)N1C(=O)C(=O)c2ccccc2C1=O,2.15
CCCCN1C(=O)C(=O)c2ccccc2C1=O,2.18
CCOC(=O)Cc1ccc(O)c2ncccc12,2.26
S1C=CN=C1c2ccc(C(C)C(=O)O)cc2SC,3.02
S1C=C(C)N=C1c2ccc(C(C)C(=O)O)cc2,3.03
S1C(C)=CN=C1c2ccc(C(C)C(=O)O)cc2,3.15
S1C=CN=C1c2ccc(C(C)C(=O)O)cc2C,3.06
Cc1ccc(cc1)S(=O)(=O)c1ccc(N)cc1,2.4
c1ccccc1CC(n2cccc2)C(=O)O,2.34
NC(Cc1ccc2ccccc2c1)C(=O)O,-0.15
NC(Cc1cccc2ccccc12)C(O)=O,-0.22
Cc1ccc(cc1)N2C=CC(=O)C(O)=C2C,1.72
CC1=CC=CC=C1CNC1=NC=NC2=C1N=CN2,2.58
CC1=CC(CNC2=C3N=CN=C3N=CN2)=CC=C1,2.62
CC1=CC=CC(CNC2=NC=NC3=C2N=CN3)=C1,2.62
CC1=NC=C(CO)C(\C=N\NC(=O)C2=CC=CS2)=C1O,2.11
OCCn1c(C=Cc2ccccc2)ncc1N(=O)=O,2.25
NC1=CC=CC2=C1CN(C1CCC(=O)NC1=O)C2=O,-0.4
O=C1CNC(=O)C(CC2=CNC3=CC=CC=C23)N1,0.07
c2ccccc2Cc1nccc(C(=O)NN)c1,1.01
[NH:1]=[C:2]([NH:3][C:4]1=[CH:9][CH:8]=[CH:7][CH:6]=[CH:5]1)[NH:10][C:11]1=[CH:16][CH:15]=[CH:14][CH:13]=[CH:12]1,-0.05
CC1=NC(N)=C(C)C2=C1C1=CC=CC=C1N2,1.97
[H][C@]12C[C@]([H])(CNC1)C1=CC3=NC=CN=C3C=C21,0.9
NC(C1=CC=CC=C1)C1=CC=CC=C1,3.16
C(Nc1ccccc1)c1ccccc1,3.13
CN(c1ccccc1)c1ccccc1,3.9
CCOC(=O)C(=C\C1=CC(F)=CC=C1)\C(C)=O,2.46
CC(=O)C(=Cc1cc(F)ccc1)C(=O)OCC,2.46
[Br-].CC1=C[N+](CC2=CC=C(C=C2)S(F)(=O)=O)=CC=C1,-1.09
CCOC(=O)C(=C\C1=CC(Cl)=CC=C1)\C(C)=O,2.97
CC(=O)C(=Cc1cccc(Cl)c1)C(=O)OCC,2.97
CCOC(=O)C(=C\C1=CC=C(Cl)C=C1)\C(C)=O,3.04
CCOC(=O)C(=Cc1ccc(Cl)cc1)C(=O)C,3.04
CC(=O)/C(=C/c1ccccc1Cl)/C(=O)OCC,2.84
CCOC(=O)C(=C\C1=C(Cl)C=CC=C1)\C(C)=O,2.84
OCCN1C(\C=C\C2=CC=CC=C2)=NC=C1N(=O)=O,2.25
OCc1cnc(C)c(O)c1C=NNC(=O)C2=CC=CS2,2.11
CC1=CC=C(CNC2=NC=NC3=C2NC=N3)C=C1,2.66
CCC(=O)Cn1c(C=Cc2occc2N(=O)(=O))ncc1,1.27
CC1=CC=C(CNC2=NC=NC3=C2N=CN3)C=C1,2.66
CC(NC1=C2N=CN=C2N=CN1)C1=CC=CC=C1,2.58
CC(NC1=NC=NC2=C1N=CN2)C1=CC=CC=C1,2.58
C(CC1=CC=CC=C1)NC1=NC=NC2=C1NC=N2,2.42
C(CC1=CC=CC=C1)NC1=NC=NC2=C1N=CN2,2.42
[H][C@]12SCC(COC(C)=O)=C(N1C(=O)[C@H]2NC(=O)CC#N)C(O)=O,-0.45
CC(=O)OCC1=C(N2[C@@H](SC1)[C@@H](NC(=O)CC#N)C2=O)C(O)=O,-0.45
CC(=O)OCC1=C(N2C(SC1)C(NC(=O)CC#N)C2=O)C(O)=O,-0.45
CCCN1C(=O)/C(=C/C2=CC=C(O2)[N+](=O)[O-])/SC1=NC(=O)C,1.17
CCCN1C(=O)\C(S\C1=N/C(C)=O)=C\C1=CC=C(O1)[N+]([O-])=O,1.17
CCCN1C(=O)\C(S\C1=N/C(C)=O)=C/C1=CC=C(O1)[N+]([O-])=O,1.17
O1C(N(=O)=O)=CC=C1C=C2C(=O)N(CCC)C(=NC(=O)C)S2,1.17
CCOC(=O)CN1C=CN=C1\C=C\C1=CC=C(O1)N(=O)=O,1.27
O1C(N(=O)=O)=CC=C1C=CC2=NC=CN2CC(=O)OCC,1.27
CC1=C(C=CC(N)=C1)S(=O)(=O)NC1=C(C=CC=C1)[N+]([O-])=O,2.19
COC(=O)NC(=O)Cn2c(C)nc1ccccc1c2=O,0.4
OCc1cnc(C)c(O)c1C=NNC(=O)C2=CC=CO2,1.39
CC1=NC=C(CO)C(\C=N\NC(=O)C2=CC=CO2)=C1O,1.39
CCC(=O)CN1C=CN=C1\C=C\C1=C(C=CO1)N(=O)=O,1.27
[H:11]\[C:10](=[C:12](\[NH:18][CH:19]=[O:20])[C:13](=[O:14])[O:15][CH2:16][CH3:17])[C:9]1=[CH:1][CH:2]=[C:3]2[O:4][CH2:5][O:6][C:7]2=[CH:8]1,1.66
O=CNC(C(OCC)=O)=CC1=CC2=C(OCO2)C=C1,1.66
CCN1C(=O)C(=O)c2c(OC)cc(OC)cc2C1=O,1.23
N1=NN(CC#C)N=C1Oc(c2)ccc(c2)NC(=O)N(C)C,1.65
c1ccccc1NC(=S)NN=Cc2cccn2C,3.64
CN1C=CC=C1\C=N\NC(=S)NC1=CC=CC=C1,3.64
CC1=C(C(=NN1)C(=O)NCCC1=CC=CC=C1)N(=O)=O,1.82
N1N=C(C)C(N(=O)=O)=C1C(=O)NCCc2ccccc2,1.82
N1N=C(C)C(N(=O)=O)=C1C(=O)N(C)Cc2ccccc2,1.65
CN(CC1=CC=CC=C1)C(=O)C1=NNC(C)=C1N(=O)=O,1.65
n1c(N)nc(N)c(Cc2cc(OC)c(OC3)c(O3)c2)c1,1.38
[Cl-].CN1C=C[N+](CCC2=CC=C(C=C2)N(=O)=O)=C1\C=N\O,-1.46
OCc1cnc(C)c(O)c1C=NNc2ncccc2,2.46
CC1=NC=C(CO)C(\C=N\NC2=NC=CC=C2)=C1O,2.46
n1c(N)nc(N)c(Cc2c(C)cc(OC3)c(O3)c2)c1,1.89
c1cc(OC)ccc1NC(=O)NN=CC2=CC=CN2,2.67
COC1=CC=C(NC(=O)N\N=C\C2=CC=CN2)C=C1,2.67
c1ccccc1NC(=O)NN=Cc2cccn2C,2.71
CN1C=CC=C1\C=N\NC(=O)NC1=CC=CC=C1,2.71
c1cnc2ccc3n(C)c(N(C)C)nc3c2c1,2.28
CC(=O)Oc1ccccc1C(=O)OCC(=O)NCC(=O)N,-0.43
COc1ccccc1NS(=O)(=O)c1ccc(N)cc1,1.56
C#CCN1N=NN=C1Oc(c2)ccc(c2)NC(=O)N(C)C,1.0
CNC(=NC#N)Nc1cccc(c1)c2csc(N=C(N)N)n2,1.6
CC[C@]1(C(=O)NC(=O)N(C)C1=O)C1=CC=CC=C1,1.84
CN\C(NC1=CC=CC(=C1)C1=CSC(N=C(N)N)=N1)=N/C#N,1.6
CCC(C)NC(=O)C=C(Br)C1=CC=C(Cl)C=C1,3.9
CCC(C)NC(=O)/C=C(/C1=CC=C(C=C1)Cl)\Br,3.9
CCC(C)NC(=O)C(\Br)=C\C1=CC(Cl)=CC=C1,3.9
CC(=O)Oc1ccccc1C(=O)OCC(=O)OCC,1.67
COC(=O)[C@H]1OC(O[C@H]1C(=O)OC)C1=CC=CC=C1,2.49
CCC1=CC(=C2C=CC=CC(OC)=C12)S(=O)(=O)O[Na],-0.98
[Na+].CC(C)C1=CC2=C(C=CC2=CC=C1)S([O-])(=O)=O,-2.13
CCCC1=CC(=C2C=CC=CC=C12)S(=O)(=O)O[Na],-1.11
O=C1[C@@H]2[C@H]3[C@H]4[C@@H]2C2(OCCO2)[C@@H]2[C@H]4C[C@H]3[C@H]12,0.51
CC(=O)C(=Cc1cc(OC)ccc1)C(=O)C,1.79
COc1ccc(C=C(C(C)=O)C(C)=O)cc1,1.73
CC(=O)C(=Cc1c(OC)cccc1)C(=O)C,1.73
CC(C)OC1=CC=C2C(C)=CC(=O)OC2=C1,3.33
COC1=CC=C2C(C)=C(C)C(=O)OC2=C1C,3.45
CCOC(=O)C(=C\C1=CC=CC=C1)\C(C)=O,2.21
CC(=O)C(=Cc1ccccc1)C(=O)OCC,2.21
Cc1ccccc1C=C(C(=O)C)C(=O)C,1.98
Cc1ccc(C=C(C(C)=O)C(C)=O)cc1,2.14
[I-].COC1=CC=C(C=C1)C1=CC=[N+](C)C=C1,-2.14
CCN1C=C(C(=O)OC)C(=O)C2=C1N=C(C)C=C2,1.23
CCC1(C(=O)NC(=O)N(C)C1=O)C1=CC=CC=C1,1.84
CCN1C(=O)C(=O)c2cc(OC)c(OC)cc2C1=O,1.31
Clc1ccc(cc1)N2CC(=NC2=O)N3CCCC3,2.0
CC(C)(C)C(=O)C(=N\NC1=CC(Cl)=CC=C1)\C#N,4.62
CC(C)(C)C(=O)C(C#N)=NNc1cc(Cl)ccc1,4.62
CC(=O)OC1C(CCl)OC(C1OC(C)=O)N1C=C(F)C(=O)NC1=O,0.38
CC(C)C(=O)N[C@H](OC1=CC=C(C=O)C=C1)C(Cl)(Cl)Cl,3.68
CCOc1ccc(cc1)C2(CC2(Cl)Cl)C(=O)OC,4.1
c1nc(N)nc(N)c1Cc2c(Cl)c(OC)cc(OC)c2Cl,2.55
C1=CC2=NN(C3CCCC3)N=C2C=C1NC(=O)C(Cl)Cl,3.4
COCON1[C@@H](N(CC1=O)C(C)=O)C1=CC=C(Cl)C=C1Cl,1.98
CCOCO\N=C\NC1=CC(Cl)=C(OCC#C)C(Cl)=C1,3.5
CCOCON=CNc1cc(Cl)c(OCC#C)c(Cl)c1,3.5
CC(C)O\N=C\NC1=CC(Cl)=C(OCC#C)C(Cl)=C1,3.9
CC(C)ON=CNc1cc(Cl)c(OCC#C)c(Cl)c1,3.9
CCCO\N=C\NC1=CC(Cl)=C(OCC#C)C(Cl)=C1,4.0
CCCON=CNc1cc(Cl)c(OCC#C)c(Cl)c1,4.0
O=C1C(N2CC2)=C(Br)C(=O)C(N3CC3)=C1CCOC(=O)N,0.68
CC(C)C1(C)N=C(NC1=O)c2ncc(Br)cc2C(O)=O,1.19
Cc1cc2cc(C)c(C)cc2cc1,4.73
c1ccccc1C(=O)OCC(=O)N2C(C(=O)O)CC2,0.79
CC(C)C(=O)C(=NNC1=C(C)C=C(Cl)C=C1)C#N,4.31
O=C1N=C(CN1c1ccc(Cl)cc1)N1CCOCC1,1.5
c1ccc2N=C(C3CC=CCC3)NS(=O)(=O)c2c1,2.05
C1CNCCN1C(=O)CN2C(=O)Sc3ccc(Cl)cc23,1.35
O=S1(=O)N=C(NC2=CC=CC=C12)C1CCC=CC1,2.05
Cc1ccccc1NS(=O)(=O)c1ccc(N)cc1,2.03
c1ccccc1C(=O)OCCCC2=CN=CN2,2.64
O=C(OCCCC1=CNC=N1)C1=CC=CC=C1,2.64
CCOC(=O)c1cc2ccc(CC)cc2[n][n]1,2.31
C(CC1=NC=CN1)C1COC2=CC=CC=C2O1,1.99
Cn1ccnc1CC3COc2ccccc2O3,1.93
c1cc2C(=O)N3CCCCCC3=Nc2cc1,2.0
Nc1ccc(Cc2ccc(N)cc2)cc1,1.59
CC1=CC=CC(C)=C1C=CC1=CNC=N1,3.35
CC1=CC=CC(C)=C1\C=C\C1=CNC=N1,3.35
[ClH:16].[ClH:17].[NH2:1][C:2]1=[CH:15][CH:14]=[C:5]([CH2:6][C:7]2=[CH:13][CH:12]=[C:10]([NH2:11])[CH:9]=[CH:8]2)[CH:4]=[CH:3]1,1.59
C(C[N+]1=CC=CC=C1)C1=CC=CC=C1,-2.35
[I-].CC[N+]1=CC=C(C=C1)C1=CC=CC=C1,-2.08
[I-].CC1=CC=C(C=C1)C1=CC=[N+](C)C=C1,-1.9
[Br-].C(C[n+]1ccccc1)c1ccccc1,-2.35
COc1cc(cc(OC)c1OC)n2c(nn(C)c2=S)C(F)(F)F,2.04
FC(F)(F)c1cc2CC(C3N)CCC3c2cc1,3.54
CCOC(=O)C1=C(C)C2=C(CCC(C=O)=C2Cl)N1,3.92
CCOC(=O)C(=CC1=CC=CC=C1Cl)C(C)=O,2.84
CC1=CC=C(C=C1)C2=C(N=C(N2S(=O)(=O)N(C)C)C#N)Cl,3.25
C\C(=N\NC(=O)C1=CC=CC(Br)=C1)C1=CN=CC=N1,2.9
OC1=CC=CC=C1\C=N\C1=CC=CC=C1,3.09
N1C(=O)CC1Oc2cc3ccccc3cc2,2.29
c1ccc2C(=O)C=C(N3C(C)C3)C(=O)c2c1,2.17
c1cnccc1C(=O)c2ccccc2OC,1.86
COc1ccc(cc1)C(=O)c1cc[n]cc1,1.94
[Na]OC(=O)C1=CC=CC=C1NC1=CC=CC=C1,0.02
ON=C(c1ccccc1)c1ccccc1,3.2
O=NC(C1=CC=CC=C1)C1=CC=CC=C1,3.2
C1=CC=C(C=C1)/C=[N+](/C2=CC=CC=C2)\[O-],1.88
c1ccccc1N(=O)=Cc2ccccc2,1.88
Oc1ccccc1C=Nc2ccccc2,3.09
COC1=C(NS(=O)(=O)C2=CC=C(N)C=C2)C=CC=C1Cl,2.43
O=C(CC1=CC=CC=C1)C1=CC=NC=C1,1.35
c1cc2c(OCCC#N)cccc2cc1,2.8
Cc1ccc(cc1)C(=O)c1cc[n]cc1,2.51
CC(=NNC(=O)c1ccc(cc1)N(=O)=O)c2cnccn2,2.1
C\C(=N\NC(=O)C1=CC=C(C=C1)N(=O)=O)C1=CN=CC=N1,2.1
C\C(=N/NC(=O)C1=CC=C(C=C1)[N+]([O-])=O)C1=NC=CN=C1,2.1
NC(=S)NN=C(c1cccc(c1)N(=O)=O)c2ccccn2,1.9
NC(=S)N\N=C(\C1=CC=CC(=C1)N(=O)=O)C1=CC=CC=N1,1.9
O=C(CC1=CC=CC=C1)NC1=C2N=CN=C2N=CN1,1.19
N1C(=O)CC1Oc2c3ccccc3ccc2,2.66
Oc1ccccc1C(=O)Nc1ccccc1,3.27
O=C(OCc1ccccc1)c1ccc[n]c1,2.4
O=C(Nc1ccccc1)Oc1ccccc1,3.3
C(c1ccccc1)c1ccccc1,4.14
Cc1ccc(cc1)-c1ccccc1,4.63
S=C(Nc1ccccc1)c1ccccc1,3.03
s1c(C(#N))c(C)c(c2ccccc2)c1S(=O)C,3.36
N1C(=O)CC1Sc2cc3ccccc3cc2,2.64
O=C1N([C@H]2CCC(=O)O[Pt]3(N[C@@H]4CCCC[C@H]4N3)OC2=O)C(=O)C2=C1C=CC=C2,2.067
O=C1N(C2CCC(=O)O[Pt]3(NC4CCCCC4N3)OC2=O)C(=O)C2=C1C=CC=C2,2.067
CCN1C=C(C(=O)c2cc3OCOc3cc12)C(O)=O,0.94
COC(=O)\C=C\CN1C(=O)C2=CC=CC=C2C1=O,2.46
OC(=O)CN1C=CC(=C1)C(=O)C1=CC=CC=C1,0.92
OC(=O)CC1=CC=C(N1)C(=O)C1=CC=CC=C1,1.87
Oc1cc(ccc1)Nc1ccccc1C(O)=O,3.49
Nc1cc(O)c(cc1)C(=O)Oc1ccccc1,3.15
c1cc2C(=O)C(C)=C(C)Oc2cc1OCC#N,1.96
Cc3oc2nc1oc(=O)ccc1c(C)c2c3C,2.19
Cc2coc3nc1oc(=O)c(C)c(C)c1cc23,2.25
Cc3oc2nc1oc(=O)cc(C)c1cc2c3C,2.25
Cc1cc(ccc1)Oc1ccc(cc1)[N+]([O-])=O,4.4
OC(=O)c1ccccc1Nc1ccccc1,4.36
O=C(CC1=CC=CC=C1)NC1=NC=NC2=C1N=CN2,1.19
N\C(=N/O)C1=CC2=C(C=C1)N=C(N2)C1=NC=CC=C1,1.2
NC(=N)C1=CC2=C(C=C1)N=C(N2)C1=NC=CC=C1,-0.53
CN1C=C(C(N)=O)C(NC2=CC=C(I)C=C2F)=CC1=O,1.28
Oc1ccc(Cl)cc1Cc1ccccc1,3.6
C\C=C\C#CC#CC#C\C=C\C(Cl)CO,3.91
CC=CC#CC#CC#CC=CC(Cl)CO,3.91
COc2cc(OC)nc(Oc1cccc(Cl)c1C(O)=O)n2,2.23
COC1=CC(OC)=NC(SC2=CC=CC(Cl)=C2C(O)=O)=N1,0.6
[Na+].COc1cc([n]c([n]1)Sc1cccc(Cl)c1C([O-])=O)OC,0.6
c1cc(Cl)ccc1S(=O)(=O)NC(=O)Nc2ccccc2,3.61
CCC1=C(C(O)=O)C(=O)C=NN1c1ccc(Cl)cc1,-2.2
CC(C)C(=O)C(=NNC1=C(Cl)C=CC(=C1)C(F)(F)F)C#N,5.31
CC(C)C(=O)C(=NNC1=C(C=C(Cl)C=C1)C(F)(F)F)C#N,5.67
ClC=CCON=CNc1cc(Cl)c(OCC#C)c(Cl)c1,3.9
Cl\C=C/CO\N=C\NC1=CC(Cl)=C(OCC#C)C(Cl)=C1,3.9
Cl\C=C\CO\N=C\NC1=CC(Cl)=C(OCC#C)C(Cl)=C1,3.9
CCOC(=O)C1(C)OC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,3.15
CC12CC1(C)C(=O)N(c1cc(Cl)cc(Cl)c1)C2=O,3.08
CC(=NNC(=O)c1ccc(Br)cc1)c2cnccn2,2.9
C\C(=N\NC(=O)C1=CC=C(Br)C=C1)C1=CN=CC=N1,2.9
C\C(=N/NC(=O)C1=CC=C(Br)C=C1)C1=NC=CN=C1,2.9
CC(=NNC(=O)c1cccc(Br)c1)c2cnccn2,2.9
OC(c(cccc1)c1)c(ccc(c2)Cl)c2,3.61
[CH:8](=[CH:7]\[C:6]1=[N:1][CH:2]=[CH:3][CH:4]=[CH:5]1)\[C:9]1=[CH:14][CH:13]=[CH:12][CH:11]=[CH:10]1,1.96
n1ccccc1CS(=O)C2=Nc3ccccc3N2,1.33
C(=Nc1ccccc1)c2ccccc2,2.82
CN1C(CC(=O)O)=CN=C1C(=O)c2ccc(N(=O)=O)cc2,0.86
CN1C(C(=O)NC2=CC=CC=N2)=C(O)C2=C(C=CS2)S1(=O)=O,1.9
CN1C(=C(O)c2ccccc2S1(=O)=O)C(=O)Nc1[n]cc[s]1,1.64
c1ccc2S(=O)(=O)N(C)C(C(=O)Nc3nccs3)C(=O)c2c1,1.64
c1cc(N(=O)=O)ccc1C(=O)N(N)c2ccccc2,2.48
N1=CSC=C1C2=Nc3ccccc3N2C(=O)OCC,2.51
c1cccc(O)c1C=NNC(=O)c2ccncc2,2.16
OC1=C(\C=N\NC(=O)C2=CC=NC=C2)C=CC=C1,2.16
Cc1cc(c(O)cc1)-[n]1[n]c2ccccc2[n]1,4.31
c1cnccc1c2c(C)nc(OC)c(C#N)c2,2.41
c1cnccc1c2cnc(OCC)c(C#N)c2,2.59
CC1=CC=C(C=C1)C1=NC2=CC=CN=C2N1,3.02
c1cnc2N=C(c3ccc(C)cc3)Nc2c1,3.02
[ClH:17].[NH2:1][C:2]1=[CH:16][C:15]2=[N:14][C:13]3=[C:7]([CH:8]=[CH:9][C:10]([NH2:11])=[CH:12]3)[CH:6]=[C:5]2[CH:4]=[CH:3]1,1.83
Nc1cccc2c1Cc1ccccc-21,3.18
Nc1cc2Cc3ccccc3-c2cc1,3.14
[CH:1](=[N:2]\[C:3]1=[CH:8][CH:7]=[CH:6][CH:5]=[CH:4]1)\[C:9]1=[CH:14][CH:13]=[CH:12][CH:11]=[CH:10]1,2.82
C(=N/C1=CC=CC=C1)\C1=CC=CC=C1,2.82
[Cl:4][C:3]1=[CH:2][CH:1]=[C:8]([C:6]([Cl:7])=[CH:5]1)[C@@:9]1([CH2:10][N:11]2[CH:15]=[N:14][CH:13]=[N:12]2)[CH2:16][C@H:17]([Br:18])[CH2:19][O:20]1,3.24
Nc1ccc(Cc2cc(Cl)c(N)cc2)cc1Cl,3.91
Clc1cc(NC=NOCC=C)cc(Cl)c1OCC#C,3.7
Oc1ccc(Cc2ccccc2)cc1,3.47
OCC1=CC=C(C=C1)C1=CC=CC=C1,3.2
c1ccccc1OCc2ccccc2,3.79
CC1=CC(OC2=CC=CC=C2)=CC=C1,4.46
OC(=O)C1=C(CSc2[n][n]c[s]2)CS[C@@H]2[C@H](NC(=O)C[n]3c[n][n][n]3)C(=O)N12,-0.67
OC(=O)C1=C(CSC2=NN=CS2)CSC2C(NC(=O)CN3C=NN=N3)C(=O)N12,-0.67
NC(=S)NN=C(c1ccccc1)c2ccccn2,1.92
NC(=S)N\N=C(\C1=CC=CC=C1)C1=CC=CC=N1,1.92
CC(=O)NC1=C(NS(=O)(=O)C2=CC=C(C=C2)[N+]([O-])=O)C=NC=C1,0.71
O=C(CSC1=NN=C(O1)C1=CC=CS1)NCCN1C(=O)CSC1=O,2.31
c1cc(S(=O)C)cc(OC)c1C2=Nc3cnncc3N2,0.39
c1cc(S(=O)C)cc(OC)c1C2=Nc3nnccc3N2,0.23
c1cc(S(=O)C)cc(OC)c1C2=Nc3ncncc3N2,0.53
c1cc(S(=O)C)cc(OC)c1C2=Nc3nccnc3N2,0.66
CC(=NNC(=O)c1ccc(O)cc1)c2cnccn2,1.9
C\C(=N\NC(=O)C1=CC=C(O)C=C1)C1=CN=CC=N1,1.9
C\C(=N/NC(=O)C1=CC=C(O)C=C1)C1=NC=CN=C1,1.9
CN(OC)C(=O)Nc1ccc(C=C(C#N)C#N)cc1,2.19
O=C1CCC(=NN1)c1ccc(cc1)-[n]1cc[n]c1,0.96
N#Cc1cc(c[n]c1NCCO)-c1cc[n]cc1,1.17
OC(c1ccccc1)c1ccccc1,2.67
c1ccccc1Oc2ccccc2OC,2.92
C\C(=N\NC(=O)C1=CC=CC=C1)C1=CN=CC=N1,1.9
C1=CC=C2C=CC(C(=O)OCC)=C2C=C1,3.83
CC1=C(C=CC(N)=C1)S(=O)(=O)NC1=CC=C(Cl)C=C1,2.73
CC1=C(C=CC(N)=C1)S(=O)(=O)NC1=C(Cl)C=CC=C1,2.66
CC1=C(NS(=O)(=O)C2=CC=C(N)C=C2)C=CC(Cl)=C1,2.65
CC1=CC(Cl)=C(NS(=O)(=O)C2=CC=C(N)C=C2)C=C1,2.37
CC1=C(Cl)C=C(NS(=O)(=O)C2=CC=C(N)C=C2)C=C1,2.92
CC1=C(NS(=O)(=O)C2=CC=C(N)C=C2)C=C(Cl)C=C1,2.73
C1=CC2=NN(C3CCCC3)N=C2C=C1NC(=O)C(Cl)(Cl)Cl,4.12
COC(=O)c1cc(OC(=O)N2CCCC2)c(Cl)cc1Cl,3.95
OCC1COC(Cn2cncn2)(O1)c3ccc(Cl)cc3Cl,1.76
Clc1ccc(cc1Cl)N2CC(=NC2=O)N3CCOCC3,1.9
C[C@]1(OC[C@@H](CN2C=NC=N2)O1)C1=CC=C(Cl)C=C1Cl,3.68
CC1=C(C2=C(N1S(=O)(=O)C3=NN(C=N3)S(=O)(=O)N(C)C)C=C(C=C2)F)Br,4.4
c1cc2OC(C(=O)O)=CC(=O)c2c(OCC(O)C)c1,1.32
c1ccc2ccccc2c1OCCC(=O)O,3.0
COc1ccc2cc(CC(=O)O)ccc2c1,2.82
[Na]OC(=O)CCOC1=C2C=CC=CC2=CC=C1,-0.9
O=S(=O)(Cc1ccccc1)c1ccccc1,2.05
OC1=CC=C(OCC2=CC=CC=C2)C=C1,3.2
Oc1ccc(Cc2ccc(O)cc2)cc1,2.91
CC(=NNC(=O)c1ccccc1)c2cnccn2,1.9
C\C(=N/NC(=O)C1=CC=CC=C1)C1=NC=CN=C1,1.9
ClC1=CC(N\C=N\OCC=C)=CC(Cl)=C1OCC#C,3.7
c1ncccc1C(=O)Nc2ccc(C)cc2,2.08
Cc2nccc3c1ccccc1n(C)c23,3.01
S1C=C(C)N=C1c2ccc(C(C)C(=O)O)cc2F,3.52
S1C(C)=CN=C1c2ccc(C(C)C(=O)O)cc2F,3.55
OC(=O)C(Cc1ccc(F)cc1)n2cccc2,2.04
CNc2nccn3c(Cc1ccccc1F)nnc23,1.56
CNc1[n]c[n]c2c1[n]c[n]2Cc1ccccc1F,1.86
OC(CN1C=NC=N1)(CN1C=NC=N1)C1=C(F)C=C(F)C=C1,0.5
s1c(C(=O)C)c(N)c(c2ccc(Cl)cc2)c1S(=O)C,3.18
S1C=C(C)N=C1c2ccc(C(C)C(=O)O)cc2Cl,3.65
S1C(C)=CN=C1c2ccc(C(C)C(=O)O)cc2Cl,3.66
CC(C)(C)C(=O)C(=N\NC1=C(Cl)C=C(Cl)C(Cl)=C1)\C#N,5.86
CC(C)(C)C(=O)C(C#N)=NNc1cc(Cl)c(Cl)cc1Cl,5.86
CCC(=C)C(=O)C1=C(Cl)C(Cl)=C(OCC(O)=O)C=C1,3.3
CCOC(=O)C(=C\C1=C(Cl)C=CC=C1Cl)\C(C)=O,2.86
CC(=O)C(=Cc1c(Cl)cccc1Cl)C(=O)OCC,2.86
CCOC(=O)C(=C\C1=C(Cl)C=C(Cl)C=C1)\C(C)=O,3.67
CC(=O)C(=Cc1c(Cl)cc(Cl)cc1)C(=O)OCC,3.67
CCOC(=O)C(=C\C1=CC(Cl)=C(Cl)C=C1)\C(C)=O,3.92
CC(=O)C(=Cc1cc(Cl)c(Cl)cc1)C(=O)OCC,3.92
NN=C(c1ccccc1)c1ccccc1,2.79
Cc1[n]ccc2c1[nH]c1cc(ccc21)OC,3.56
c1cnccc1c2cnc(NCC)c(C#N)c2,2.33
NC(=O)C(c2ncccc2)c1ccccc1,0.83
C[n]1c(N)[n]c2[n]cc(cc12)-c1ccccc1,2.23
c1cnccc1c2cnc(N(C)C)c(C#N)c2,2.13
[S:9]=[C:8]([NH:1][C:2]1=[CH:7][CH:6]=[CH:5][CH:4]=[CH:3]1)[NH:10][C:11]1=[CH:16][CH:15]=[CH:14][CH:13]=[CH:12]1,2.17
CS(=O)(=O)NC1=C(OC2=CC=CC=C2)C=C(C=C1)[N+]([O-])=O,2.6
CC(=O)Nc1ccc2c(OC(C)=C(C)C2=O)c1[N+]([O-])=O,1.61
c1cc(N)ccc1S(=O)(=O)c2ccc(C(=O)N)cc2,0.9
S1C=C(C(=O)N)N=C1c2ccc(C(C)C(=O)O)cc2,2.17
Nc1cc(O)c(cc1)C(=O)Oc1cc(N)ccc1,2.08
Nc1ccc(cc1)OC(=O)c1ccc(N)cc1O,2.04
C=CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,1.69
C(C1CC2=NOS3=C2C(=NO3)C1)c4ccccc4,2.8
Nc1cc(ccc1)Nc1ccccc1C(O)=O,2.99
NC(=O)Nc1ccc(Oc2ccccc2)cc1,2.8
c1ccc2ccc(O)c(C=NNC(=O)C)c2c1,2.91
CC(=O)N\N=C\C1=C(O)C=CC2=CC=CC=C12,2.91
CC(=O)Nc1ccc(Oc2ccccn2)cc1,1.57
O=NN(Cc1ccccc1)c1ccccc1,3.38
NN(C(=O)c1ccccc1)c1ccccc1,2.3
NC(=O)N(C1=CC=CC=C1)C1=CC=CC=C1,1.53
Clc1ccc(cc1)Oc1cc(Cl)c(Cl)c(Cl)c1Cl,6.61
c1cc(Cl)ccc1Oc2c(Cl)c(Cl)c(Cl)cc2Cl,6.47
c1cc(Cl)ccc1Oc2c(Cl)c(Cl)cc(Cl)c2Cl,6.41
CN(OC)C(=O)Nc1ccc(C(C)C)cc1,2.95
CCCC(C)C1(CC=C)C(=O)NC(=O)NC1=O,1.97
CC1=C(O)C(=O)C=CN1CCC(=O)N(C)CC,-0.69
CC1=C(O)C(=O)C=CN1CCC(=O)NCCC,-0.4
[Na+].CCCC(C)C1(CC=C)C(=O)NC([O-])=NC1=O,1.97
CCCC(C)C1(CC=C)C(=O)NC(=S)NC1=O,3.23
C(C)(C)NNC(=O)COc1c(C)cccc1,1.83
C(C)(C)NNC(=O)COc1cc(C)ccc1,1.77
