,smiles,mu
71245,CC12CC3C(CC13O)C2,1.2947
71246,CC12CC3C(CC13O)O2,2.1292
71247,CC12CC3CC1(C)C3O2,1.5117
71248,CC12CC3CC1(O)C3O2,2.1861
71249,CC12CC3CC1(O)CC23,1.1306
71250,CC12CC3CC1(O)CN23,1.8648
71251,CC12CC3N(CC13O)C2,2.2112
71252,CC12CC3NC1(C)C3O2,0.9801
71253,CC12CC3OC1(C)C3N2,1.3796
71254,CC12CC3OC1(C)C3O2,0.5261
71255,CC12CN3C(CC13C)C2,1.6196
71256,CC12CN3CC1(O)CC23,1.2958
71257,CC12OC3CC1(O)CC23,2.2875
71258,OC12CC3C(CC13O)C2,2.3641
71259,OC12CC3N(CC13O)C2,2.5015
71260,CC12CC3C(CC1=O)C23,2.8736
71261,CC12CC3C(CC1=O)N23,2.4806
71262,CC12CC3C(NC1=O)C23,3.6434
71263,CC12CC3C(OC1=N)C23,2.8492
71264,CC12CC3C(OC1=O)C23,4.2412
71265,CC12CC3C1N3CC2=O,2.3234
71266,CC12CN3C(CC1=O)C23,1.2346
71267,CC12NC3C(OC1=N)C23,3.5527
71268,CC12NC3C(OC1=O)C23,5.0833
71269,CC12OC3C(CC1=O)C23,3.3724
71270,CC12OC3C(NC1=O)C23,4.0737
71271,CC12OC3C(OC1=N)C23,3.2857
71272,CC12OC3C(OC1=O)C23,4.5533
71273,OC12CC3C(CC1=O)C23,2.6558
71274,OC12CC3C(NC1=O)C23,3.6395
71275,OC12CC3C(OC1=N)C23,2.3556
71276,OC12CC3C(OC1=O)C23,3.2548
71277,OC12CC3C1N3CC2=O,1.5199
71278,OC12CN3C(CC1=O)C23,1.5648
71279,CC12CC3C(CC=C1)C23,0.2983
71280,CC12CC3C(OC=N1)C23,1.95
71281,CC12CC3C1N3CC=C2,1.0716
71282,CC12CN3C(CC=C1)C23,1.5767
71283,CC12OC3C(CC=C1)C23,1.6344
71284,OC12CC3C(CC=C1)C23,1.2118
71285,OC12CC3C1N3CC=C2,2.0238
71286,OC12CN3C(CC=C1)C23,2.439
71287,CC12CC3C(CCC1)C23,0.1398
71288,CC12CC3C(CCO1)C23,1.1857
71289,CC12CC3C(COC1)C23,1.434
71290,CC12CC3C(COC1)N23,0.5533
71291,CC12CC3C(OCC1)C23,1.4237
71292,CC12CC3C(OCO1)C23,1.6796
71293,CC12CC3C1N3CCC2,1.1877
71294,CC12CC3C1N3CCO2,0.922
71295,CC12CCCC3C(O1)C23,1.4976
71296,CC12CCOC3C(O1)C23,1.6597
71297,CC12CN3C(CCC1)C23,1.8469
71298,CC12CN3C(CCO1)C23,0.9172
71299,CC12CN3C(COC1)C23,1.6647
71300,CC12COCC3C(O1)C23,2.5426
71301,OC12CC3C(CCC1)C23,1.2404
71302,OC12CC3C(COC1)C23,0.3539
71303,OC12CC3C(OCC1)C23,1.5789
71304,OC12CC3C1N3CCC2,2.1534
71305,OC12CN3C(CCC1)C23,2.7155
71306,OC12CN3C(COC1)C23,1.5029
71307,CC12CC3C1C(C#C)C23,0.6041
71308,CC12CC3C1C(C#C)N23,1.7531
71309,CC12CC3C1C(C#N)C23,4.0077
71310,CC12CC3C1C(C#N)N23,4.3458
71311,CC12CN3C1C(C#C)C23,1.6782
71312,CC12CN3C1C(C#N)C23,3.0244
71313,CC12OC3C1C(C#C)C23,1.2161
71314,CC12OC3C1C(C#N)C23,2.643
71315,OC12CC3C1C(C#C)C23,1.7857
71316,OC12CC3C1C(C#N)C23,4.9337
71317,OC12CN3C1C(C#C)C23,1.8225
71318,OC12CN3C1C(C#N)C23,3.9303
71319,CC12CC3C1C(C2)C3=O,3.2783
71320,CC12CC3C1C(O2)C3=O,3.6756
71321,CC12CC3C1N(C2)C3=O,4.1994
71322,CC12CC3N1C(C2)C3=O,2.9387
71323,CC12CN3C1C(N2)C3=O,3.4127
71324,CC12CN3C1C(O2)C3=N,3.1853
71325,CC12CN3C1C(O2)C3=O,4.0693
71326,OC12CC3C1C(C2)C3=O,2.6618
71327,OC12CC3C1N(C2)C3=O,3.7027
71328,CC12CC3C1C(C=O)C23,2.3386
71329,CC12CC3C1C(C=O)N23,1.98
71330,CC12CC3C1N(C=O)C23,4.0507
71331,CC12CN3C1C(C=O)C23,1.2577
71332,CC12NC3C1N(C=O)C23,2.6687
71333,CC12OC3C1C(C=O)C23,2.3371
71334,CC12OC3C1N(C=O)C23,2.486
71335,OC12CC3C1C(C=O)C23,4.0881
71336,OC12CC3C1N(C=O)C23,3.9978
71337,OC12CN3C1C(C=O)C23,3.8985
71338,CC12CC3C1C1(CC1)C23,0.2271
71339,CC12CC3C1C1(CC1)N23,1.6229
71340,CC12CC3C1C1(CO1)C23,1.5857
71341,CC12CN3C1C1(CC1)C23,1.9052
71342,CC12CN3C1C1(CN1)C23,1.7
71343,CC12CN3C1C1(CO1)C23,0.8553
71344,CC12OC3C1C1(CC1)C23,1.7304
71345,CC12OC3C1C1(CN1)C23,1.6896
71346,CC12OC3C1C1(CO1)C23,1.3569
71347,OC12CC3C1C1(CC1)C23,1.3485
71348,OC12CC3C1C1(CN1)C23,1.7138
71349,OC12CC3C1C1(CO1)C23,2.0132
71350,OC12CN3C1C1(CC1)C23,1.7
71351,OC12CN3C1C1(CN1)C23,1.3961
71352,OC12CN3C1C1(CO1)C23,0.67
71353,CC12CC3C1C1CC1C23,0.0448
71354,CC12CC3C1C1CN1C23,1.5475
71355,CC12CC3C1C1OC1C23,1.6871
71356,CC12CN3C1C1CC1C23,1.7263
71357,CC12CN3C1C1NC1C23,1.1456
71358,CC12CN3C1C1OC1C23,0.6957
71359,CC12OC3C1C1CC1C23,1.8953
71360,CC12OC3C1C1CN1C23,1.8102
71361,CC12OC3C1C1NC1C23,2.8456
71362,CC12OC3C1C1OC1C23,1.5881
71363,OC12CC3C1C1CC1C23,1.324
71364,OC12CC3C1C1CN1C23,1.5554
71365,OC12CC3C1C1NC1C23,3.0767
71366,OC12CC3C1C1OC1C23,2.4375
71367,OC12CN3C1C1CC1C23,1.5209
71368,OC12CN3C1C1NC1C23,2.554
71369,OC12CN3C1C1OC1C23,0.9794
71370,CC12C3C(CC13O)C2=O,4.048
71371,CC12C3N(CC13O)C2=O,4.4658
71372,CC12CC3C1C2(C)C3=O,3.5859
71373,CC12CC3C1C2(O)C3=O,3.7247
71374,CC12CC3N1C2(C)C3=O,3.2111
71375,CC12CN3C1C2(C)C3=O,4.5873
71376,CC12CN3C1C2(N)C3=O,5.3898
71377,CC12CN3C1C2(O)C3=N,2.1207
71378,CC12CN3C1C2(O)C3=O,4.6002
71379,CC12NC3C1C2(O)C3=O,4.1697
71380,CC12OC3C1C2(C)C3=O,3.7924
71381,CC12OC3C1C2(O)C3=O,3.5957
71382,NC12C3N(CC13O)C2=O,4.3215
71383,NC12CN3C1C2(O)C3=N,5.2156
71384,OC12CC3C1C2(O)C3=O,2.0109
71385,OC12CN3C1C2(O)C3=N,3.8457
71386,OC12CN3C1C2(O)C3=O,4.8572
71387,CC1(C)C2C3C1CC23O,1.3753
71388,CC1(C)C2C3N1CC23O,0.8613
71389,CC1(O)C2C3C1CC23O,1.6214
71390,CC12CC3C1C2C3(C)C,0.294
71391,CC12CC3C1C2C3(C)O,1.2916
71392,CC12CC3C1N2C3(C)C,1.4164
71393,CC12CC3N1C2C3(C)C,1.6341
71394,CC12CC3N1C2C3(C)O,1.4082
71395,CC12CN3C1C2C3(C)C,1.6918
71396,CC12OC3C1C2C3(C)C,1.5994
71397,CC12OC3C1C2C3(C)O,2.297
71398,CC12CC3C1C2C31CC1,0.4151
71399,CC12CC3C1C2C31CO1,2.0754
71400,CC12CC3C1N2C31CC1,1.523
71401,CC12CC3N1C2C31CC1,1.6396
71402,CC12CC3N1C2C31CN1,1.3065
71403,CC12CC3N1C2C31CO1,0.3828
71404,CC12CN3C1C2C31CC1,1.7987
71405,CC12OC3C1C2C31CC1,1.6302
71406,CC12OC3C1C2C31CN1,2.1025
71407,CC12OC3C1C2C31CO1,3.2081
71408,OC12CC3C1C2C31CC1,1.0356
71409,OC12CC3C1C2C31CN1,0.9529
71410,OC12CC3C1C2C31CO1,0.955
71411,OC12CN3C1C2C31CC1,2.1617
71412,CC12CC3C(C#C)C1N23,1.3029
71413,CC12CC3C(C#N)C1N23,2.5524
71414,CC12CC3C1C2C3C#C,1.016
71415,CC12CC3C1C2C3C#N,4.4581
71416,CC12CC3C1N2C3C#C,1.8996
71417,CC12CC3C1N2C3C#N,4.9961
71418,CC12CN3C1C2C3C#C,2.1535
71419,CC12CN3C1C2C3C#N,5.266
71420,CC12NC3C1C2C3C#N,4.4677
71421,CC12OC3C1C2C3C#C,1.5326
71422,CC12OC3C1C2C3C#N,3.7702
71423,OC12CC3C1C2C3C#C,1.0327
71424,OC12CC3C1C2C3C#N,4.1363
71425,OC12CN3C1C2C3C#C,2.2951
71426,OC12CN3C1C2C3C#N,5.0145
71427,CC12CC3C(C=O)C1N23,1.5402
71428,CC12CC3C1C2C3C=O,3.4497
71429,CC12CC3C1C2N3C=O,4.1677
71430,CC12CC3C1N2C3C=O,2.6098
71431,CC12CN3C1C2C3C=O,3.9167
71432,CC12OC3C1C2C3C=O,2.3085
71433,OC12CC3C1C2C3C=O,2.471
71434,OC12CC3C1C2N3C=O,3.1136
71435,OC12CN3C1C2C3C=O,3.1157
71436,CC12CC3C1C2CC3=O,3.2252
71437,CC12CC3C1C2NC3=O,4.0464
71438,CC12CC3C1C2OC3=N,3.2917
71439,CC12CC3C1C2OC3=O,4.6013
71440,CC12CC3C1N2CC3=O,2.7119
71441,CC12CC3N1C2CC3=O,3.0747
71442,CC12CN3C1C2CC3=O,4.1902
71443,CC12CN3C1C2NC3=O,5.0585
71444,CC12CN3C1C2OC3=O,5.1604
71445,CC12NC3C1C2OC3=N,3.9814
71446,CC12NC3C1C2OC3=O,5.4277
71447,CC12OC3C1C2CC3=O,3.7967
71448,CC12OC3C1C2NC3=O,4.6157
71449,CC12OC3C1C2OC3=N,3.7674
71450,CC12OC3C1C2OC3=O,4.9512
71451,NC12CN3C1C2OC3=N,4.0669
71452,OC12CC3C1C2CC3=O,2.6841
71453,OC12CC3C1C2NC3=O,3.4751
71454,OC12CC3C1C2OC3=N,2.4899
71455,OC12CC3C1C2OC3=O,3.4587
71456,OC12CN3C1C2CC3=O,4.0253
71457,OC12CN3C1C2NC3=O,4.8403
71458,OC12CN3C1C2OC3=N,3.8306
71459,OC12CN3C1C2OC3=O,4.3633
71460,CC12CC3(C#C)C(O1)C23,1.5078
71461,CC12CC3(C#N)C(N1)C23,4.1961
71462,CC12CC3(C#N)C(O1)C23,4.24
71463,CC12CC3C1C3(C2)C#C,1.1421
71464,CC12CC3C1C3(C2)C#N,4.7802
71465,CC12CC3C1C3(N2)C#N,5.0181
71466,CC12CC3C1C3(O2)C#C,1.953
71467,CC12CC3C1C3(O2)C#N,5.1493
71468,CC12CC3N1C3(C2)C#C,1.8821
71469,CC12CC3N1C3(C2)C#N,5.1254
71470,CC12CN3C1C3(C2)C#C,2.2977
71471,CC12CN3C1C3(C2)C#N,5.594
71472,OC12CC3C1C3(C2)C#C,1.3186
71473,OC12CC3C1C3(C2)C#N,4.6761
71474,OC12CN3C1C3(C2)C#C,2.4527
71475,OC12CN3C1C3(C2)C#N,4.7865
71476,CC12CC3(C=O)C(O1)C23,3.2222
71477,CC12CC3C1C3(C2)C=O,3.1908
71478,CC12CC3C1C3(O2)C=O,3.1177
71479,CC12CC3N1C3(C2)C=O,3.9607
71480,CC12CN3C1C3(C2)C=O,3.6558
71481,OC12CC3C1C3(C2)C=O,3.4253
71482,OC12CN3C1C3(C2)C=O,2.6785
71483,CC12C=CC3C1CC23O,1.2775
71484,CC12C=CC3N1CC23O,1.5383
71485,CC12CC3C1C=CC23C,0.2579
71486,CC12CC3C1C=CC23O,1.0645
71487,CC12CN3C1C=CC23C,1.8704
71488,CC12NC3C1C=CC23O,1.9889
71489,CC12OC3C1C=CC23C,1.6463
71490,CC12OC3C1C=CC23O,2.4621
71491,OC12CC3C1C=CC23O,1.6421
71492,CC12CC3C1C=CC3C2,0.2544
71493,CC12CC3C1C=CC3O2,1.2324
71494,CC12CC3C=CC1C3O2,1.5111
71495,OC12CC3C1C=CC3C2,1.3693
71496,OC12CN3C1C=CC3C2,2.1928
71497,CC12CC3C1C(=O)CN23,2.4242
71498,CC12CC3C1CC(=O)C23,3.1437
71499,CC12CC3C1NC(=O)C23,3.7953
71500,CC12CC3C1OC(=N)C23,3.0075
71501,CC12CC3C1OC(=O)C23,4.4007
71502,CC12CN3C1CC(=O)C23,3.5011
71503,CC12NC3C1NC(=O)C23,2.403
71504,CC12NC3C1OC(=N)C23,1.6354
71505,CC12NC3C1OC(=O)C23,3.2898
71506,CC12OC3C1CC(=O)C23,2.0119
71507,CC12OC3C1NC(=O)C23,2.7095
71508,CC12OC3C1OC(=N)C23,1.6005
71509,CC12OC3C1OC(=O)C23,2.5552
71510,OC12CC3C1CC(=O)C23,3.2413
71511,OC12CC3C1NC(=O)C23,3.7594
71512,OC12CC3C1OC(=N)C23,4.1049
71513,OC12CC3C1OC(=O)C23,5.3162
71514,OC12CN3C1CC(=O)C23,3.196
71515,CC12CC3C1CC23C#C,0.7016
71516,CC12CC3C1CC23C#N,4.2699
71517,CC12CC3C1NC23C#N,4.3122
71518,CC12CC3C1OC23C#C,1.9925
71519,CC12CC3C1OC23C#N,4.6127
71520,CC12CC3N1CC23C#C,1.3349
71521,CC12CC3N1CC23C#N,2.5472
71522,CC12CN3C1CC23C#C,2.0454
71523,CC12CN3C1CC23C#N,4.6093
71524,CC12NC3C1CC23C#N,3.2794
71525,CC12NC3C1NC23C#C,1.0339
71526,CC12NC3C1NC23C#N,3.0252
71527,CC12NC3C1OC23C#C,1.5618
71528,CC12NC3C1OC23C#N,3.2319
71529,CC12OC3C1CC23C#C,1.7073
71530,CC12OC3C1CC23C#N,4.4522
71531,CC12OC3C1NC23C#C,0.9092
71532,CC12OC3C1NC23C#N,3.9698
71533,CC12OC3C1OC23C#C,0.6267
71534,CC12OC3C1OC23C#N,3.8698
71535,NC12CC3C1NC23C#N,7.5793
71536,NC12CC3C1OC23C#N,3.8134
71537,NC12CN3C1CC23C#N,4.1071
71538,OC12CC3C1CC23C#C,1.8564
71539,OC12CC3C1CC23C#N,3.3834
71540,OC12CC3C1NC23C#C,1.467
71541,OC12CC3C1NC23C#N,4.3358
71542,OC12CC3C1OC23C#C,2.8696
71543,OC12CC3C1OC23C#N,4.4561
71544,OC12CN3C1CC23C#C,1.6665
71545,OC12CN3C1CC23C#N,3.4629
71546,CC12CC3C1CC23C=O,3.0357
71547,CC12CC3C1NC23C=O,3.5942
71548,CC12CC3C1OC23C=O,4.3233
71549,CC12CC3N1CC23C=O,2.2147
71550,CC12CN3C1CC23C=O,3.1788
71551,CC12NC3C1NC23C=O,1.688
71552,CC12NC3C1OC23C=O,3.1186
71553,CC12OC3C1CC23C=O,2.3417
71554,CC12OC3C1NC23C=O,2.3326
71555,CC12OC3C1OC23C=O,2.8673
71556,OC12CC3C1CC23C=O,1.4939
71557,OC12CC3C1NC23C=O,3.1591
71558,OC12CC3C1OC23C=O,3.4554
71559,OC12CN3C1CC23C=O,1.0011
71560,CC12CC3C1CC2C3=O,3.279
71561,CC12CC3C1OC2C3=O,3.5902
71562,CC12CC3N1CC2C3=O,2.477
71563,CC12NC3C1NC2C3=O,4.8321
71564,CC12NC3C1OC2C3=O,4.0726
71565,CC12OC3C1CC2C3=O,3.6229
71566,CC12OC3C1NC2C3=O,4.1622
71567,CC12OC3C1OC2C3=O,3.1167
71568,OC12CC3C1CC2C3=O,2.2764
71569,OC12CC3C1NC2C3=O,3.431
71570,OC12CC3C1OC2C3=O,3.1562
71571,CC12CC3(C)OC1C3N2,1.6355
71572,CC12CC3(C)OC1C3O2,0.4775
71573,CC12CC3(O)CC1C3O2,1.0053
71574,CC12CC3C1CC3(C)C2,0.0132
71575,CC12CC3C1CC3(C)O2,1.2396
71576,CC12CC3C1CC3(O)C2,1.3143
71577,CC12CC3C1OC3(C)C2,1.5165
71578,CC12CC3N1CC3(O)C2,0.5981
71579,CC12CN3C1CC3(C)C2,1.5468
71580,OC12CC3C1CC3(O)C2,0.8761
71581,CC12CC3C1C=CCN23,1.052
71582,CC12CC3C1CC=CC23,0.2844
71583,CC12CC3C1OC=NC23,1.8905
71584,CC12CN3C1CC=CC23,1.8705
71585,CC12NC3C1OC=NC23,0.6046
71586,CC12OC3C1CC=CC23,1.9601
71587,CC12OC3C1OC=NC23,1.2279
71588,OC12CC3C1CC=CC23,1.0356
71589,OC12CC3C1OC=NC23,1.8164
71590,OC12CN3C1CC=CC23,1.4425
71591,CC12CC3C1CCC23C,0.2136
71592,CC12CC3C1CCC23O,1.2369
71593,CC12CC3C1COC23C,1.3039
71594,CC12CC3C1OCC23C,1.5867
71595,CC12CC3C1OCC23O,1.254
71596,CC12CC3N1CCC23O,1.8396
71597,CC12CCC3C1CC23O,1.1304
71598,CC12CCC3C1OC23C,1.8978
71599,CC12CCC3N1CC23O,1.4454
71600,CC12CN3C1CCC23C,1.8057
71601,CC12COC3C1CC23O,1.5073
71602,CC12COC3C1OC23C,1.4639
71603,CC12NC3C1OCC23O,2.1805
71604,CC12OC3C1CCC23O,1.5943
71605,CC12OC3C1COC23C,1.1729
71606,CC12OC3C1OCC23O,0.4935
71607,CC12OCC3C1CC23O,2.4962
71608,OC12CC3C1CCC23O,1.7982
71609,OC12CC3C1OCC23O,2.6316
71610,CC12CC3C1CCC3C2,0.0901
71611,CC12CC3C1CCC3O2,1.3846
71612,CC12CC3C1COC3C2,1.6595
71613,CC12CC3C1COC3O2,2.5016
71614,CC12CC3C1OCC3C2,1.4241
71615,CC12CC3C1OCC3O2,1.6492
71616,CC12CC3CCC1C3O2,1.6963
71617,CC12CC3COC1C3O2,1.0282
71618,CC12CC3OCC1C3O2,1.4025
71619,OC12CC3C1CCC3C2,1.2413
71620,OC12CC3C1COC3C2,1.6485
71621,OC12CC3C1OCC3C2,2.668
71622,CC12CC3C1CCCC23,0.251
71623,CC12CC3C1CCOC23,1.2631
71624,CC12CC3C1COCC23,1.3883
71625,CC12CC3C1OCCN23,0.1047
71626,CC12CC3C1OCOC23,1.3607
71627,CC12CN3C1COCC23,2.6226
71628,CC12NC3C1OCOC23,1.0745
71629,CC12OC3C1CCCC23,2.0998
71630,CC12OC3C1CCOC23,1.9914
71631,CC12OC3C1COCC23,1.2651
71632,CC12OC3C1OCOC23,0.6286
71633,OC12CC3C1CCCC23,1.1869
71634,OC12CC3C1CCOC23,1.437
71635,OC12CC3C1COCC23,2.0067
71636,OC12CC3C1OCOC23,1.2256
71637,OC12CN3C1CCCC23,1.5526
71638,OC12CN3C1COCC23,2.6114
71639,CC12CC3C1C1C(C2)N31,1.8567
71640,CC12CC3C4C(C1)C4C23,0.1919
71641,CC12CC3C4C(C1)N4C23,1.7248
71642,CC12CC3C4C(C13)N4C2,1.4481
71643,CC12CC3C4C(O1)C2N34,0.6762
71644,CC12CC3C4C(O1)C4C23,1.2707
71645,CC12CC3C4C3C1C4O2,1.7238
71646,CC12CN3C4C(C1)C4C23,1.5569
71647,CC12CN3C4C(O1)C4C23,0.7791
71648,CC12CN3C4C3C1C4O2,1.8042
71649,OC12CC3C1C1C(C2)N31,1.5597
71650,OC12CC3C4C(C1)C4C23,1.2246
71651,OC12CC3C4C(C1)N4C23,2.7197
71652,OC12CC3C4C(C13)N4C2,1.3226
71653,OC12CN3C4C(C1)C4C23,2.2862
71654,CC12CC3C(O1)C1C2N31,0.6329
71655,CC12CC3C4C(C14)C3C2,0.079
71656,CC12CC3C4C(C14)C3O2,1.399
71657,CC12CC3C4C(C3C1)N24,1.5267
71658,CC12CC3C4C1N4C3C2,1.8149
71659,CC12OC3C4C(C14)C3O2,1.8825
71660,OC12CC3C4C(C14)C3C2,1.2747
71661,OC12CC3C4C(C14)N3C2,1.1076
71662,OC12CC3C4C1N4C3C2,2.6471
71663,CC12CC3C1CC1C2N31,1.7916
71664,CC12CC3C4C(CC13)C24,0.1028
71665,CC12CC3C4C(CC13)N24,1.551
71666,CC12CC3C4C(OC13)C24,1.3424
71667,CC12CC3C4C1N4CC23,1.6779
71668,CC12OC3C4C(CC13)C24,1.7551
71669,CC12OC3C4C(OC13)C24,1.0328
71670,CC12OC3C4C1N4CC23,1.2078
71671,OC12CC3C1CC1C2N31,1.9149
71672,OC12CC3C4C(CC13)C24,1.2355
71673,OC12CC3C4C(OC13)C24,1.7483
71674,OC12CC3C4C1N4CC23,2.7304
71675,OC12CN3C4C(CC13)C24,0.7753
71676,CC12CC3C1C1CC2N31,1.7454
71677,CC12CC3C4C(CC14)C23,0.0224
71678,CC12CC3C4C(OC14)C23,1.6247
71679,CC12CC3C4C1CN4C23,1.6331
71680,CC12CN3C4C(CC14)C23,1.6584
71681,CC12CN3C4C(OC14)C23,1.1344
71682,CC12OC3C4C(CC14)C23,1.595
71683,CC12OC3C4C(OC14)C23,1.0606
71684,CC12OC3C4C1CN4C23,1.2145
71685,OC12CC3C1C1CC2N31,1.1264
71686,OC12CC3C4C(CC14)C23,1.4167
71687,OC12CC3C4C(OC14)C23,1.4954
71688,OC12CC3C4C1CN4C23,2.5313
71689,OC12CN3C4C(CC14)C23,2.2961
71690,OC12CN3C4C(OC14)C23,0.6033
71691,CC12C3C4C1C4(O)CN23,1.3296
71692,CC12C3CC4(C)C1N4C23,1.7519
71693,CC12C3CC4(O)C(C13)C24,1.2683
71694,CC12C3CC4(O)C(C14)N23,2.7341
71695,CC12CC3C4C1C2C34C,0.1102
71696,CC12CC3C4C1C2C34O,1.395
71697,CC12CC3C4C1N2C34C,1.5092
71698,CC12CC3C4N1C2C34O,2.7506
71699,CC12CC3N4C1C2C34C,1.8312
71700,CC12CN3C4C1C2C34C,1.5768
71701,CC12OC3C4C1C2C34C,1.2256
71702,CC12OC3C4C1C2C34O,0.7675
71703,OC12CC3C4C1C2C34O,2.199
71704,CC12C3C4C3C1(O)CC24,1.1141
71705,CC12C3C4C3C1(O)CN24,2.2017
71706,CC12C3C4N3C1CC24O,1.2136
71707,CC12C3CC1(O)C1C3N21,2.3697
71708,CC12C3C4C1CC2(C)N34,1.8119
71709,CC12CC3C4C(N14)C23O,2.2435
71710,CC12CC3C4C1C4C23C,0.2217
71711,CC12CC3C4C1C4C23O,1.1107
71712,CC12CC3C4C1N4C23C,1.774
71713,CC12CC3N4C1C4C23C,2.0569
71714,CC12CC3N4C1C4C23O,1.1857
71715,CC12CN3C4C1C4C23C,1.6374
71716,CC12OC3C4C1C4C23C,1.6782
71717,CC12OC3C4C1C4C23O,0.4518
71718,CC12OC3C4C1N4C23C,0.6548
71719,OC12CC3C4C1C4C23O,2.0892
71720,OC12CC3N4C1C4C23O,2.4433
71721,CC12C3C4C(CC13O)N24,1.1247
71722,CC12C3C4C1C2(O)CN34,1.6063
71723,CC12C3C4CC1(O)C2C34,1.2113
71724,CC12C3C4CC1(O)C2N34,1.1475
71725,CC12CC3C4C1C2(C)N34,1.7488
71726,CC12CC3C4C3C1(C)C24,0.1435
71727,CC12CC3C4C3C1(C)N24,1.6334
71728,CC12CC3C4C3C1(O)C24,1.3003
71729,CC12CC3C4N3C1C24C,1.9803
71730,CC12CC3C4N3C1C24O,2.8521
71731,CC12CN3C4C3C1(C)C24,1.7983
71732,CC12CN3C4C3C1(O)C24,1.5403
71733,CC12OC3C4C3C1(C)C24,1.2433
71734,CC12OC3C4C3C1(O)C24,0.569
71735,OC12CC3C4C3C1(O)C24,2.1841
71736,OC12CC3C4N3C1C24O,2.7363
71737,OC12CN3C4C3C1(O)C24,2.5261
71738,CC12CC3C4C1CC2N34,1.772
71739,CC12CC3C4C3C1CC24,0.0665
71740,CC12CC3C4C3C1OC24,1.8109
71741,CC12CN3C4C3C1CC24,1.7036
71742,CC12CN3C4C3C1OC24,1.2407
71743,CC12OC3C4C3C1CC24,1.1789
71744,CC12OC3C4C3C1OC24,0.9158
71745,OC12CC3C4C1CC2N34,1.2974
71746,OC12CC3C4C3C1CC24,1.3385
71747,OC12CC3C4C3C1OC24,2.7878
71748,OC12CN3C4C3C1CC24,1.474
71749,OC12CN3C4C3C1NC24,1.8493
71750,OC12CN3C4C3C1OC24,0.4965
71751,CC12CC3C4CC(C14)C23,0.1407
71752,CC12CC3C4CN(C14)C23,1.4603
71753,CC12CC3C4OC(C13)C24,1.8532
71754,CC12OC3C4CC(C14)C23,1.5976
71755,CC12OC3C4CN(C14)C23,0.703
71756,CC12OC3C4OC(C14)C23,1.5943
71757,OC12CC3C1C1CN3C21,0.4792
71758,OC12CC3C4CC(C14)C23,1.3106
71759,OC12CC3C4CN(C14)C23,1.2311
71760,OC12CC3C4OC(C13)C24,2.0619
71761,OC12CN3C4CC(C14)C23,0.7624
71762,CC12CC3C4C1C2CN34,1.6909
71763,CC12CC3C4CC1C2C34,0.049
71764,CC12CC3C4CC1C2N34,1.7086
71765,CC12CC3C4CC1N2C34,1.5642
71766,CC12CC3C4CN1C2C34,1.5047
71767,CC12CC3C4OC1C2C34,1.3544
71768,CC12CN3C4CC1C2C34,1.6643
71769,CC12CN3C4CN1C2C34,0.2666
71770,CC12OC3C4CC1C2C34,1.1991
71771,CC12OC3C4OC1C2C34,1.7186
71772,OC12CC3C4C1C2CN34,1.4828
71773,OC12CC3C4CC1C2C34,1.3271
71774,OC12CC3C4CC1C2N34,2.7595
71775,OC12CC3C4OC1C2C34,0.6063
71776,OC12CN3C4CC1C2C34,2.142
71777,CC12CC3C1C1C2CN31,1.7036
71778,CC12CC3C4CC1C4C23,0.1161
71779,CC12CC3C4CC1C4N23,1.6541
71780,CC12CC3C4CC1N4C23,1.7601
71781,CC12CC3C4OC1C4C23,1.6105
71782,CC12CC3C4OC1C4N23,0.2304
71783,CC12CN3C4CC1C4C23,1.6833
71784,CC12CN3C4CN1C4C23,0.2713
71785,CC12OC3C4CC1C4C23,1.4905
71786,CC12OC3C4CC1N4C23,0.5192
71787,CC12OC3C4OC1C4C23,2.7031
71788,OC12CC3C1C1C2CN31,1.6795
71789,OC12CC3C4CC1C4C23,1.2467
71790,OC12CC3C4CC1N4C23,2.6317
71791,OC12CC3C4OC1C4C23,0.3585
71792,OC12CN3C4CC1C4C23,2.3132
71793,CC12CC3C4CC3C1C24,0.1313
71794,CC12CC3C4CC3N1C24,1.5881
71795,CC12CC3C4OC3C1C24,1.9912
71796,CC12OC3C4CC3C1C24,1.194
71797,CC12OC3C4OC3C1C24,1.4122
71798,OC12CC3C4CC3C1C24,1.3404
71799,OC12CC3C4CN3C1C24,2.6377
71800,OC12CC3C4OC3C1C24,2.1838
71801,OC12CN3C4CC3C1C24,1.3938
71802,CC12CC3C1C2C1CN31,1.5821
71803,CC12CC3C4CC4C1C23,0.3533
71804,CC12CC3C4CC4C1N23,1.5541
71805,CC12CC3C4CC4N1C23,1.1785
71806,CC12CC3C4CN4C1C23,1.538
71807,CC12CC3C4NC4C1N23,1.634
71808,CC12CC3C4OC4C1C23,1.9528
71809,CC12CC3C4OC4C1N23,0.1512
71810,CC12OC3C4CC4C1C23,1.5719
71811,CC12OC3C4CN4C1C23,1.228
71812,CC12OC3C4NC4C1C23,2.7153
71813,CC12OC3C4OC4C1C23,3.1137
71814,OC12CC3C1C2C1CN31,1.1767
71815,OC12CC3C4CC4C1C23,1.0734
71816,OC12CC3C4CN4C1C23,1.4066
71817,OC12CC3C4NC4C1C23,1.8369
71818,OC12CC3C4OC4C1C23,0.9492
71819,OC12CN3C4CC4C1C23,0.4095
71820,CC12CC3C=CC(C1)C23,0.2179
71821,CC12CC3C=CC(O1)C23,1.6551
71822,OC12CC3C=CC(C1)C23,1.2395
