,smiles,homo
78555,CC1C2C3(CC3)CC12O,-0.2363
78556,CC1C2C3(CC3)OC12C,-0.2211
78557,CN1C2C3(CC3)CC12C,-0.2269
78558,CN1C2C3(CN3)CC12C,-0.2323
78559,CN1C2C3(CO3)CC12C,-0.2314
78560,OC1C2C3(CN3)CC12O,-0.2308
78561,OC1C2C3(CO3)CC12O,-0.2449
78562,OC1C2C3(CC3)CC12O,-0.2313
78563,CC12C3C(O)C1C(=O)N23,-0.2436
78564,CC12C3C1C(=O)C2C3O,-0.2349
78565,CC1C2C(=O)C3N1C23C,-0.2307
78566,CC1C2C3C(=O)C1C23C,-0.2306
78567,CC1C2C3C(=O)C1C23O,-0.2352
78568,CC1C2C3C(=O)N1C23C,-0.2388
78569,CC1C2N3C(=O)C1C23C,-0.2429
78570,CN1C2C3C(=O)C1C23C,-0.2102
78571,CN1C2C3C(=O)C1C23O,-0.2153
78572,OC1C2C3C(=O)C1C23O,-0.2385
78573,CC1C2C3C(C#C)C2C13,-0.2517
78574,CC1C2C3C(C#C)C2N13,-0.2318
78575,CC1C2C3C(C#C)N2C13,-0.2333
78576,CC1C2C3C(C#N)C2C13,-0.3011
78577,CC1C2C3C(C#N)C2N13,-0.2495
78578,CC1C2C3C(C#N)N2C13,-0.2564
78579,CN1C2C3C(C#C)C2C13,-0.2159
78580,CN1C2C3C(C#N)C2C13,-0.231
78581,OC1C2C3C(C#C)C2C13,-0.2567
78582,OC1C2C3C(C#C)N2C13,-0.2369
78583,OC1C2C3C(C#N)C2C13,-0.2741
78584,OC1C2C3C(C#N)N2C13,-0.2605
78585,CC12C3C1C(O)C2C3O,-0.24
78586,CC1C2C(O)C3N1C23C,-0.2365
78587,CC1C2C3C(C)C1C23C,-0.233
78588,CC1C2C3C(C)C1C23O,-0.2313
78589,CC1C2C3C(O)C1C23C,-0.2418
78590,CC1C2C3C(O)C1C23O,-0.2378
78591,CC1C2C3N(C)C1C23C,-0.1974
78592,CC1C2N3C(C)C1C23C,-0.2293
78593,CN1C2C3C(O)C1C23C,-0.1979
78594,CN1C2C3C(O)C1C23O,-0.2025
78595,OC1C2C3C(O)C1C23O,-0.2436
78596,CC12C(O)C3C1C(O)C23,-0.2536
78597,CC1C2C3C(C)C2(C)C13,-0.2722
78598,CC1C2C3C(C)C2(C)N13,-0.2211
78599,CC1C2C3C(C)C2(O)C13,-0.2498
78600,CC1C2C3C(O)C2(C)C13,-0.2476
78601,CC1C2C3C(O)C2(C)N13,-0.2336
78602,CC1C2C3C(O)C2(O)C13,-0.2455
78603,CC1C2C3C(O)C2C13C,-0.2496
78604,CC1C2C3C(O)C2C13O,-0.247
78605,CC1C2C3C1C2(C)N3C,-0.206
78606,CC1C2C3N(C)C2C13C,-0.2022
78607,CC1C2N3C(C)C2(C)C13,-0.2218
78608,CC1C2N3C(C)C2(O)C13,-0.2379
78609,CC1N2C3C(O)C2C13C,-0.2272
78610,CC1N2C3C(O)C2C13O,-0.2445
78611,CN1C2C3C(O)C2(C)C13,-0.2077
78612,CN1C2C3C(O)C2(O)C13,-0.2075
78613,CN1C2C3C(O)C2C13C,-0.2071
78614,CN1C2C3C1C2(C)N3C,-0.2054
78615,OC1C2C3C(O)C2(O)C13,-0.2475
78616,CC12C3C(C1O)C(=O)N23,-0.2438
78617,CC12C3C1C(=O)C3C2O,-0.2422
78618,CC12C3N1C(C2O)C3=O,-0.2472
78619,CC1C2C3C(C2=O)C13C,-0.2321
78620,CC1C2C3C(C2=O)C13O,-0.2367
78621,CC1C2C3N(C2=O)C13C,-0.2441
78622,CC1C2N3C(C2=O)C13C,-0.2449
78623,CC1N2C3C(C2=O)C13C,-0.2383
78624,CC1N2C3C(C2=O)C13O,-0.2386
78625,CN1C2C3C(C2=O)C13C,-0.2109
78626,OC1C2C3C(C2=O)C13O,-0.2382
78627,CC1C2C3C(C=O)C2C13,-0.2407
78628,CC1C2C3C(C=O)C2N13,-0.2335
78629,CC1C2C3C(C=O)N2C13,-0.2446
78630,CC1C2C3C1C2N3C=O,-0.2311
78631,CN1C2C3C(C=O)C2C13,-0.2247
78632,CN1C2C3C1C2N3C=O,-0.2339
78633,OC1C2C3C(C=O)C2C13,-0.2415
78634,OC1C2C3C(C=O)N2C13,-0.2494
78635,OC1C2C3C1C2N3C=O,-0.2326
78636,CC12CC=C3C1C2C3O,-0.2162
78637,CC12CN=C3C(O)C1N23,-0.2506
78638,CC1C2C3C1=CCC23C,-0.2044
78639,CC1C2C3C1=CCC23O,-0.2102
78640,CC1N2C3C1=CCC23C,-0.2043
78641,CN1C2C3C1=NCC23N,-0.2186
78642,CN1C2C3C1=NCC23O,-0.2261
78643,OC1C2C3C1=CCC23O,-0.222
78644,CC12C3C(O)C(N13)C2=O,-0.2449
78645,CC12C3C1C(C3O)C2=O,-0.2365
78646,CC1C2C3C1C(=O)C23C,-0.2309
78647,CC1C2C3C1C(=O)C23O,-0.2309
78648,CC1C2C3N1C(=N)C23O,-0.2397
78649,CC1C2C3N1C(=O)C23C,-0.2392
78650,CC1C2C3N1C(=O)C23O,-0.2446
78651,CC1C2C3N1C3(C)C2=O,-0.2315
78652,CC1C2N3C1C(=O)C23C,-0.2431
78653,CN1C2C3C1C(=O)C23C,-0.2091
78654,CN1C2C3C1C(=O)C23O,-0.2145
78655,OC1C2C3C1C(=O)C23O,-0.2367
78656,CC12C3C(O)C(C1O)N23,-0.2539
78657,CC12C3C1C(C3O)C2O,-0.2365
78658,CC1C2C(O)C3N2C13C,-0.2471
78659,CC1C2C3C(C2O)C13C,-0.2396
78660,CC1C2C3C(C2O)C13O,-0.2402
78661,CC1C2C3C(N2C)C13C,-0.1953
78662,CC1C2C3C1C(C)C23C,-0.2375
78663,CC1C2C3C1C(C)C23O,-0.2367
78664,CC1C2C3C1C(O)C23C,-0.2395
78665,CC1C2C3C1C(O)C23O,-0.2409
78666,CC1C2C3N1C(C)C23C,-0.2164
78667,CC1C2C3N1C(C)C23O,-0.2159
78668,CC1C2C3N1C3(C)C2C,-0.2296
78669,CC1C2C3N1C3(C)C2O,-0.2317
78670,CC1C2N3C1C(C)C23C,-0.2342
78671,CC1C2N3C1C(O)C23C,-0.2406
78672,CN1C2C3C1C(O)C23C,-0.1956
78673,CN1C2C3C1C(O)C23O,-0.1936
78674,OC1C2C3C1C(O)C23O,-0.2389
78675,CC12C3C(O)C1C3C2=O,-0.2364
78676,CC1C2C3C1C2(C)C3=O,-0.2346
78677,CC1C2C3C1C2(O)C3=O,-0.2372
78678,CC1C2C3N1C2(C)C3=O,-0.2445
78679,CN1C2C3C1C2(C)C3=O,-0.2135
78680,CN1C2C3C1C2(O)C3=O,-0.2183
78681,OC1C2C3C1C2(O)C3=O,-0.2412
78682,CC1(C)C2C3C(O)C2C13,-0.2505
78683,CC1(C)C2C3C(O)C2N13,-0.2348
78684,CC1(O)C2C3C(O)C2C13,-0.25
78685,CC1C2C3C1C2C3(C)C,-0.2771
78686,CC1C2C3C1C2C3(C)O,-0.251
78687,CC1C2C3C1N2C3(C)C,-0.2235
78688,CC1C2C3N1C2C3(C)C,-0.2239
78689,CC1C2C3N1C2C3(C)O,-0.2366
78690,CN1C2C3C1C2C3(C)C,-0.2081
78691,CN1C2C3C1C2C3(C)O,-0.2094
78692,CC1C2C3C1C2C31CC1,-0.2541
78693,CC1C2C3C1C2C31CO1,-0.2538
78694,CC1C2C3C1N2C31CC1,-0.232
78695,CC1C2C3N1C2C31CC1,-0.2223
78696,CC1C2C3N1C2C31CN1,-0.2255
78697,CC1C2C3N1C2C31CO1,-0.2322
78698,CN1C2C3C1C2C31CC1,-0.2101
78699,CN1C2C3C1C2C31CN1,-0.2129
78700,CN1C2C3C1C2C31CO1,-0.2175
78701,OC1C2C3C1C2C31CC1,-0.2478
78702,OC1C2C3C1C2C31CN1,-0.2356
78703,OC1C2C3C1C2C31CO1,-0.2556
78704,OC1C2C3C1N2C31CC1,-0.2362
78705,CC12C=CC3C(O)C1N23,-0.2123
78706,CC12C=CC3C1C2C3O,-0.2166
78707,CC1C2C3C1C=CC23C,-0.2148
78708,CC1C2C3C1C=CC23O,-0.2185
78709,CC1C2N3C1C=CC23C,-0.2088
78710,CN1C2C3C1C=CC23C,-0.1996
78711,OC1C2C3C1C=CC23O,-0.2207
78712,CC1C2C3C1CC23C#C,-0.2301
78713,CC1C2C3C1CC23C#N,-0.2676
78714,CC1C2C3C1NC23C#N,-0.2382
78715,CC1C2C3C1OC23C#C,-0.2267
78716,CC1C2C3C1OC23C#N,-0.2543
78717,CC1C2C3N1CC23C#C,-0.2255
78718,CC1C2C3N1CC23C#N,-0.2494
78719,CC1C2CC3(C#C)C2N13,-0.2341
78720,CC1C2CC3(C#N)C2N13,-0.2625
78721,CC1C2N3C1CC23C#C,-0.2388
78722,CC1C2N3C1CC23C#N,-0.2675
78723,CN1C2C3C1CC23C#C,-0.2053
78724,CN1C2C3C1CC23C#N,-0.2286
78725,OC1C2C3C1CC23C#C,-0.2383
78726,OC1C2C3C1CC23C#N,-0.2674
78727,OC1C2C3C1NC23C#N,-0.2425
78728,OC1C2C3C1OC23C#C,-0.2298
78729,OC1C2C3C1OC23C#N,-0.2556
78730,OC1C2N3C1CC23C#C,-0.2479
78731,OC1C2N3C1CC23C#N,-0.2741
78732,CC1C2C3C1CC23C=O,-0.2424
78733,CC1C2C3C1OC23C=O,-0.2438
78734,CC1C2C3N1CC23C=O,-0.2361
78735,CC1C2CC3(C=O)C2N13,-0.2487
78736,CC1C2N3C1CC23C=O,-0.2488
78737,CN1C2C3C1CC23C=O,-0.221
78738,OC1C2C3C1CC23C=O,-0.2486
78739,OC1C2C3C1NC23C=O,-0.2296
78740,OC1C2C3C1OC23C=O,-0.2449
78741,OC1C2N3C1CC23C=O,-0.2551
78742,CC12CCC3C(O)C1N23,-0.2334
78743,CC12CCC3C1C2C3O,-0.2421
78744,CC12COC3C1C2C3O,-0.2294
78745,CC12OCC3C1C2C3O,-0.227
78746,CC1C2C3C1CCC23C,-0.2449
78747,CC1C2C3C1CCC23O,-0.2435
78748,CC1C2C3C1COC23C,-0.2215
78749,CC1C2C3C1OCC23C,-0.2329
78750,CC1C2C3C1OCC23O,-0.2343
78751,CC1C2OCC3(C)C2N13,-0.2257
78752,CN1C2C3C1CCC23C,-0.1959
78753,CN1C2C3C1COC23C,-0.2013
78754,OC1C2C3C1CCC23O,-0.2426
78755,OC1C2C3C1OCC23O,-0.2334
78756,CC12CC3(C)C(O)C1N23,-0.2461
78757,CC12CC3(C)C1C2C3O,-0.2393
78758,CC12CC3(O)C(C13)C2O,-0.2492
78759,CC12CC3(O)C1C2C3O,-0.2423
78760,CC12OC3(C)C1C2C3O,-0.2211
78761,CC1C2C3C2(C)CC13C,-0.2354
78762,CC1C2C3C2(C)CC13O,-0.2322
78763,CC1C2C3C2(C)OC13C,-0.2223
78764,CC1C2C3C2(O)CC13C,-0.2384
78765,CC1C2C3C2(O)CC13O,-0.2392
78766,CC1C2N3C2(C)CC13C,-0.234
78767,CC1N2C3C2(C)CC13C,-0.226
78768,CC1N2C3C2(C)CC13O,-0.2299
78769,CN1C2C3C2(C)CC13C,-0.1993
78770,OC1C2C3C2(O)CC13O,-0.2418
78771,CC1(C)C2C3C(C2O)N13,-0.2308
78772,CC1(C)C2C3C(O)C1N23,-0.2465
78773,CC1(C)C2C3C2C1C3O,-0.2418
78774,CC1(O)C2C3C(O)C1N23,-0.245
78775,CC1(O)C2C3C2C1C3O,-0.24
78776,CC1C2C3C(N13)C2(C)C,-0.2329
78777,CC1C2C3C(N13)C2(C)O,-0.2336
78778,CC1C2C3C1C(C)(C)N23,-0.2312
78779,CC1C2C3C2C(C)(C)C13,-0.2446
78780,CC1C2C3C2C(C)(O)C13,-0.2449
78781,CC1C2C3N2C1C3(C)C,-0.2383
78782,CC1C2C3N2C1C3(C)O,-0.2448
78783,CN1C2C3C2C(C)(C)C13,-0.196
78784,CC12C(O)C3C(N13)C2=O,-0.2443
78785,CC12C3C(C1O)N3C2=O,-0.2432
78786,CC12C3C(C3C1=O)C2O,-0.2359
78787,CC1C2C3C2C1(C)C3=O,-0.23
78788,CC1C2C3C2C1(O)C3=O,-0.2413
78789,CC1C2C3N2C(=N)C13O,-0.2554
78790,CC1C2C3N2C(=O)C13C,-0.2418
78791,CC1C2C3N2C(=O)C13O,-0.2499
78792,CC1C2C3N2C1(C)C3=O,-0.2427
78793,CC1N2C3C2C1(C)C3=O,-0.2296
78794,CC1N2C3C2C1(O)C3=O,-0.2392
78795,CN1C2C3C2C1(C)C3=O,-0.2104
78796,NC12C3C(C1O)N3C2=O,-0.2466
78797,NC1C2C3N2C(=N)C13O,-0.2366
78798,OC1C2C3C2C1(O)C3=O,-0.2438
78799,OC1C2C3N2C(=N)C13O,-0.2546
78800,OC1C2C3N2C(=O)C13O,-0.2515
78801,CC12C(O)C3C(C1O)N23,-0.2544
78802,CC12C3C(C3C1O)C2O,-0.2428
78803,CC1C2C3C(C)C1(C)N23,-0.2371
78804,CC1C2C3C(O)C1(C)N23,-0.2452
78805,CC1C2C3C2C1(C)C3C,-0.2399
78806,CC1C2C3C2C1(C)C3O,-0.2399
78807,CC1C2C3C2C1(O)C3C,-0.2441
78808,CC1C2C3C2C1(O)C3O,-0.2485
78809,CC1C2C3N2C(C)C13C,-0.2294
78810,CC1C2C3N2C(C)C13O,-0.232
78811,CC1N2C3C2C1(C)C3O,-0.2289
78812,CC1N2C3C2C1(O)C3O,-0.2372
78813,OC1C2C3C2C1(O)C3O,-0.2443
78814,CC1C2C3C(C#C)C1N23,-0.2497
78815,CC1C2C3C(C#N)C1N23,-0.2672
78816,CC1C2C3C(C2C#C)N13,-0.2354
78817,CC1C2C3C(C2C#N)N13,-0.2576
78818,CC1C2C3C1C(C#C)N23,-0.2378
78819,CC1C2C3C1C(C#N)N23,-0.2604
78820,CC1C2C3C2C1C3C#C,-0.2445
78821,CC1C2C3C2C1C3C#N,-0.2698
78822,CC1C2C3C2N1C3C#C,-0.2297
78823,CC1C2C3C2N1C3C#N,-0.2507
78824,CN1C2C3C2C1C3C#C,-0.2086
78825,CN1C2C3C2C1C3C#N,-0.2282
78826,OC1C2C3C(C#C)C1N23,-0.2615
78827,OC1C2C3C(C#N)C1N23,-0.2741
78828,OC1C2C3C1C(C#C)N23,-0.2369
78829,OC1C2C3C1C(C#N)N23,-0.2584
78830,OC1C2C3C2C1C3C#C,-0.2414
78831,OC1C2C3C2C1C3C#N,-0.2686
78832,CC1C2C3C(C2C=O)N13,-0.2503
78833,CC1C2C3C(C=O)C1N23,-0.2428
78834,CC1C2C3C1C(C=O)N23,-0.2461
78835,CC1C2C3C2C1C3C=O,-0.2385
78836,CC1C2C3C2N(C=O)C13,-0.2272
78837,CC1C2C3C2N1C3C=O,-0.2352
78838,CN1C2C3C2C1C3C=O,-0.2229
78839,OC1C2C3C(C=O)C1N23,-0.2397
78840,OC1C2C3C1C(C=O)N23,-0.2474
78841,OC1C2C3C2C1C3C=O,-0.2446
78842,OC1C2C3C2N(C=O)C13,-0.242
78843,CC12C3C1N1C(C21)C3O,-0.2263
78844,CC12C3C4C(C(O)C13)N24,-0.2273
78845,CC12C3C4C3C(O)C1C24,-0.2158
78846,CC12C3C4C3N1C2C4O,-0.2268
78847,CC1C2C3C2C2(C)C1N32,-0.2178
78848,CC1C2C3C2C2(C)C3C12,-0.2112
78849,CC1C2C3C2C2(C)C3N12,-0.2182
78850,CC1C2C3C2C2(O)C3C12,-0.2172
78851,CC1C2C3C4C(N14)C23C,-0.2176
78852,CC1C2C3C4C(N14)C23O,-0.2159
78853,CC1C2C3C4C1C4(C)N23,-0.2184
78854,CC1C2C3N2C2C1C32C,-0.2172
78855,CC1C2C3N2C2C1C32O,-0.2205
78856,OC1C2C3C2C2(O)C3C12,-0.2204
78857,OC1C2C3N2C2C1C32O,-0.2263
78858,CC1C2C3C(N13)C21CC1,-0.2298
78859,CC1C2C3C(N13)C21CN1,-0.2313
78860,CC1C2C3C(N13)C21CO1,-0.2413
78861,CC1C2C3C1C1(CC1)N23,-0.2345
78862,CC1C2C3C2C2(CC2)C13,-0.236
78863,CC1C2C3C2C2(CC2)N13,-0.2197
78864,CC1C2C3C2C2(CO2)C13,-0.2547
78865,CC1C2C3N2C1C31CC1,-0.2306
78866,CC1C2C3N2C1C31CN1,-0.2374
78867,CC1C2C3N2C1C31CO1,-0.2507
78868,CN1C2C3C2C2(CC2)C13,-0.2035
78869,CN1C2C3C2C2(CN2)C13,-0.2056
78870,CN1C2C3C2C2(CO2)C13,-0.211
78871,OC1C2C3C1C1(CC1)N23,-0.2358
78872,OC1C2C3C2C2(CC2)C13,-0.2432
78873,OC1C2C3C2C2(CN2)C13,-0.2406
78874,OC1C2C3C2C2(CO2)C13,-0.2536
78875,OC1C2C3N2C1C31CC1,-0.2416
78876,OC1C2C3N2C1C31CN1,-0.2374
78877,OC1C2C3N2C1C31CO1,-0.2626
78878,CC12C3C4C(C1O)N4C23,-0.2274
78879,CC12C3C4C(C4C1O)C23,-0.2184
78880,CC12C3C4C(C4N13)C2O,-0.2275
78881,CC1C2C3C2C2C3C12C,-0.2142
78882,CC1C2C3C2C2C3C12O,-0.2152
78883,CC1C2C3C2N2C3C12C,-0.219
78884,CC1C2C3C4C(N23)C14C,-0.2187
78885,CC1C2C3C4C(N23)C14O,-0.2235
78886,CC1N2C3C2C2C3C12C,-0.221
78887,CC1N2C3C2C2C3C12O,-0.2278
78888,OC1C2C3C2C2C3C12O,-0.2196
78889,OC1C2C3C4C(N23)C14O,-0.2303
78890,CC1C2C3C2C2C3CC12,-0.2356
78891,CC1C2C3C2C2C3OC12,-0.2342
78892,CC1C2C3C2N2CC1C32,-0.2046
78893,CC1C2C3C4C(CN14)N23,-0.2048
78894,CC1C2C3C4C1CC4N23,-0.2186
78895,CC1C2C3C4CC1C4N23,-0.2231
78896,CC1C2C3C4OC1C4N23,-0.2388
78897,CC1C2CC3C4C(C23)N14,-0.2299
78898,CC1C2OC3C4C(C23)N14,-0.2224
78899,CN1C2C3C2N2CC1C32,-0.1819
78900,OC1C2C3C2C2C3CC12,-0.237
78901,OC1C2C3C2C2C3OC12,-0.2365
78902,OC1C2C3C2N2C3CC12,-0.2184
78903,OC1C2C3C2N2CC1C32,-0.2066
78904,OC1C2C3C4C1CC4N23,-0.2288
78905,OC1C2C3C4CC1C4N23,-0.2264
78906,OC1C2C3C4OC1C4N23,-0.2479
78907,CC1C2C3C2C2CC3C12,-0.2523
78908,CC1C2C3C2C2OC3C12,-0.2355
78909,CC1C2C3C4CC(C14)N23,-0.2307
78910,CC1C2C3CC2C2C3N12,-0.234
78911,CC1C2C3OC2C2C3N12,-0.224
78912,CN1C2C3C2C2OC3C12,-0.2169
78913,OC1C2C3C2C2CC3C12,-0.2437
78914,OC1C2C3C2C2OC3C12,-0.2387
78915,OC1C2C3C2N2CC3C12,-0.2228
78916,OC1C2C3C4CC(C14)N23,-0.235
78917,CC12C3C1C1C(O)C3C21,-0.2287
78918,CC12C3C1C1C(O)C3N21,-0.2256
78919,CC12C3C4C(O)C(C14)N23,-0.2246
78920,CC1C2C3C4C1C2C34C,-0.2274
78921,CC1C2C3C4C1C2C34O,-0.2279
78922,CC1C2C3C4C1N2C34C,-0.217
78923,CC1C2C3C4N1C2C34C,-0.2123
78924,CC1C2C3C4N1C2C34O,-0.216
78925,CC1C2C3N4C1C2C34C,-0.2203
78926,CN1C2C3C4C1C2C34C,-0.2154
78927,CN1C2C3C4C1C2C34O,-0.2195
78928,OC1C2C3C4C1C2C34O,-0.2298
78929,CC12C3C1C1C3C(O)C21,-0.2309
78930,CC12C3C1N1C3C(O)C21,-0.2245
78931,CC12C3C4C(C(O)C14)N23,-0.226
78932,CC12C3C4C(O)C1C4N23,-0.2318
78933,CC1C2C3C4C(N13)C24C,-0.2102
78934,CC1C2C3C4C(N13)C24O,-0.2114
78935,CC1C2C3C4C2C1C34C,-0.2313
78936,CC1C2C3C4C2C1C34O,-0.2326
78937,CC1C2C3C4C2N1C34C,-0.214
78938,CC1C2C3C4N2C1C34C,-0.2139
78939,CC1C2C3C4N2C1C34O,-0.216
78940,CC1C2C3C4N2C4(C)C13,-0.2213
78941,CC1C2C3N4C2C1C34C,-0.2225
78942,CN1C2C3C4C2C1C34C,-0.2144
78943,CN1C2C3C4C2C1C34O,-0.2151
78944,CN1C2C3N4C2C1C34C,-0.2182
78945,OC1C2C3C4C2C1C34O,-0.2311
78946,OC1C2C3C4N2C1C34O,-0.2256
78947,CC12C(O)C3C4C(C13)N24,-0.2313
78948,CC12C3C4C(C1O)C2N34,-0.2333
78949,CC12C3C4C1C(C2O)N34,-0.2257
78950,CC12C3C4C3C1C4C2O,-0.2314
78951,CC12C3C4C3N1C4C2O,-0.2277
78952,CC1C2C3C4C(N24)C13C,-0.2221
78953,CC1C2C3C4C(N24)C13O,-0.2261
78954,CC1C2C3C4C2C1(C)N34,-0.2228
78955,CC1C2C3C4C3C1(C)C24,-0.2331
78956,CC1C2C3C4C3C1(C)N24,-0.2183
78957,CC1C2C3C4C3C1(O)C24,-0.2252
78958,CC1C2C3C4N3C2C14C,-0.2245
78959,CC1C2C3C4N3C2C14O,-0.2281
78960,CC1N2C3C4C3C1(C)C24,-0.2127
78961,CC1N2C3C4C3C1(O)C24,-0.2158
78962,CN1C2C3C4N3C2C14C,-0.2188
78963,OC1C2C3C4C(N24)C13O,-0.2339
78964,OC1C2C3C4C3C1(O)C24,-0.2284
78965,OC1C2C3C4N3C2C14O,-0.228
78966,CC1C2C3C4C1CC2N34,-0.2243
78967,CC1C2C3C4C2CC1N34,-0.2345
78968,CC1C2C3C4C3C1CC24,-0.2516
78969,CC1C2C3C4C3C1OC24,-0.2427
78970,CC1C2C3CC1C1C3N21,-0.224
78971,CC1C2C3OC1C1C3N21,-0.238
78972,CN1C2C3C4C1CC2N34,-0.2124
78973,OC1C2C3C4C1CC2N34,-0.233
78974,OC1C2C3C4C2CC1N34,-0.2432
78975,OC1C2C3C4C3C1CC24,-0.2417
78976,OC1C2C3C4C3C1OC24,-0.2405
78977,OC1C2C3C4C3N2CC14,-0.2283
78978,OC1C2C3CC1C1C3N21,-0.2271
78979,OC1C2C3OC1C1C3N21,-0.248
78980,CC12C3C4C(C1C3O)N24,-0.2328
78981,CC12C3C4C1C(O)C2N34,-0.2238
78982,CC12C3C4C3C1C(O)C24,-0.2329
78983,CC1C2C3C4C1C2(C)N34,-0.2239
78984,CC1C2C3C4C3C2(C)C14,-0.2312
78985,CC1C2C3C4C3C2(C)N14,-0.2132
78986,CC1C2C3C4C3C2(O)C14,-0.2187
78987,CC1C2C3C4N3C1C24C,-0.2196
78988,CC1C2C3C4N3C1C24O,-0.2124
78989,CN1C2C3C4C1C2(C)N34,-0.2183
78990,CN1C2C3C4C3C2(C)C14,-0.2155
78991,CN1C2C3C4C3C2(O)C14,-0.2224
78992,OC1C2C3C4C3C2(O)C14,-0.2194
78993,OC1C2C3C4N3C1C24O,-0.2201
78994,CC1C2C3C4C(C=C13)N24,-0.2091
78995,CC1C2C3C4C=C1C2C34,-0.1923
78996,CC1C2C3C4C=C1C2N34,-0.2056
78997,CC1N2C3C4C=C1C2C34,-0.1939
78998,OC1C2C3C4C(C=C13)N24,-0.2212
78999,OC1C2C3C4C=C1C2C34,-0.203
79000,OC1C2C3C4C=C1C2N34,-0.2078
79001,OC1C2C3C4N=C1N2C34,-0.2311
79002,CC1C2C3C4C=CC13C24,-0.2158
79003,CC1C2C3C4C=CC13N24,-0.2184
79004,CC1C2C3N4C=NC13C24,-0.2348
79005,CC1N2C3C4C=CC13C24,-0.2218
79006,CN1C2C3C4C=CC13C24,-0.2113
79007,OC1C2C3C4C=CC13C24,-0.2227
79008,OC1C2C3C4C=CC13N24,-0.2212
79009,OC1C2C3N4C=NC13C24,-0.2347
79010,CC1C2C3C4C1C2CN34,-0.2345
79011,CC1C2C3C4CC2C1C34,-0.2536
79012,CC1C2C3C4CC2C1N34,-0.2312
79013,CC1C2C3C4OC2C1C34,-0.2365
79014,CN1C2C3C4C1C2CN34,-0.2056
79015,CN1C2C3C4OC2C1C34,-0.2236
79016,OC1C2C3C4C1C2CN34,-0.2447
79017,OC1C2C3C4CC2C1C34,-0.2466
79018,OC1C2C3C4CC2C1N34,-0.2416
79019,OC1C2C3C4CN2C1C34,-0.2351
79020,OC1C2C3C4OC2C1C34,-0.2452
79021,CC1C2C3C4CC4C2C13,-0.2476
79022,CC1C2C3C4CC4C2N13,-0.2185
79023,CC1C2C3C4CC4N2C13,-0.2233
79024,CC1C2C3C4CN4C2C13,-0.2278
79025,CC1C2C3C4NC4C2N13,-0.21
79026,CC1C2C3C4OC4C2C13,-0.2501
79027,CC1C2C3C4OC4C2N13,-0.2253
79028,CN1C2C3C4CC4C2C13,-0.2074
79029,CN1C2C3C4CN4C2C13,-0.2077
79030,CN1C2C3C4NC4C2C13,-0.2079
79031,CN1C2C3C4OC4C2C13,-0.2157
79032,OC1C2C3C4CC4C2C13,-0.2459
79033,OC1C2C3C4CC4N2C13,-0.226
79034,OC1C2C3C4CN4C2C13,-0.2302
79035,OC1C2C3C4NC4C2C13,-0.2272
79036,OC1C2C3C4OC4C2C13,-0.2504
79037,CC1C2C3C4CCC13C24,-0.2606
79038,CC1C2C3C4CCC13N24,-0.2258
79039,CC1C2C3C4COC13C24,-0.2282
79040,CC1C2C3C4OCC13C24,-0.2368
79041,CC1C2C3N4CCC13C24,-0.2145
79042,CC1N2C3C4CCC13C24,-0.2178
79043,CC1N2C3C4COC13C24,-0.236
79044,CC1N2C3C4OCC13C24,-0.2291
79045,CN1C2C3C4CCC13C24,-0.2089
79046,CN1C2C3C4OCC13C24,-0.2195
79047,CN1C2C3N4CCC13C24,-0.2093
79048,OC1C2C3C4CCC13C24,-0.2505
79049,OC1C2C3C4CCC13N24,-0.2293
79050,OC1C2C3C4COC13C24,-0.2368
79051,OC1C2C3C4OCC13C24,-0.2442
79052,OC1C2C3N4CCC13C24,-0.2164
79053,CC1=CC2C3C(O)C1N23,-0.216
79054,CC1=CC2C3C2C1C3O,-0.2101
79055,CC1C2C3C=C(C)C1C23,-0.2079
79056,CC1C2C3C=C(C)C1N23,-0.2056
79057,CN1C2C3C=C(C)C1C23,-0.1997
79058,CC1=CC2C3C(O)C2C13,-0.2114
79059,CC1C2C3C=C(C)C2C13,-0.2071
79060,CC1C2C3C=C(C)C2N13,-0.2075
79061,CC12C=CC3C(C13)C2O,-0.2262
79062,CC12C=CC3C(C1O)N23,-0.2132
79063,CC12N=CN3C(C13)C2O,-0.2414
79064,CC1C2C3C=CC1(C)C23,-0.2169
79065,CC1C2C3C=CC1(C)N23,-0.2108
79066,CC1C2C3C=CC1(O)C23,-0.2243
79067,CC1C2C3N2C=NC13C,-0.2404
79068,CC1N2C3C=CC1(C)C23,-0.2228
79069,CC1N2C3C=CC1(O)C23,-0.2264
79070,CN1C2C3C=CC1(C)C23,-0.2036
79071,OC1C2C3C=CC1(O)C23,-0.2258
79072,CC12C3C(N)C1N=CN23,-0.2391
79073,CC12C3C(O)C1N=CN23,-0.2385
79074,CC12C3C=CC1C(O)C23,-0.2164
79075,CC1C2C3C=CC1C23C,-0.2152
79076,CC1C2C3C=CC1C23O,-0.2187
79077,CC1C2N3C=NC1C23C,-0.2401
79078,CN1C2C3C=CC1C23C,-0.2013
79079,OC1C2C3C=CC1C23O,-0.2278
79080,CC12C=CC3C1C(O)C23,-0.2163
79081,CC1C2C3C=CC2(C)C13,-0.2151
79082,CC1C2C3C=CC2(C)N13,-0.2097
79083,CC1C2C3C=CC2(O)C13,-0.2209
79084,CN1C2C3C=CC2(C)C13,-0.2015
