,smiles,cv
72232,CC12CN3CCC1(O)C23,32.329
72233,CC12COC3CC1(O)C23,31.672
72234,CC12OC3CCC1(O)C23,31.888
72235,CC12OC3COC1(C)C23,31.623
72236,CC12OCC3CC1(O)C23,31.784
72237,OC12CC3CCC1(O)C23,31.664
72238,OC12CC3OCC1(O)C23,30.193
72239,OC12CN3CCC1(O)C23,30.878
72240,CC12C3CCC1CC23O,33.34
72241,CC12C3CCN1CC23O,32.431
72242,CC12C3COC1CC23O,31.777
72243,CC12C3OCC1CC23O,31.765
72244,CC12CC3CCC1C23C,34.457
72245,CC12CC3CCC1C23O,33.292
72246,CC12CC3COC1C23C,32.959
72247,CC12CC3COC1C23O,31.816
72248,CC12CC3OCC1C23C,32.926
72249,CC12CC3OCC1C23O,31.722
72250,CC12NC3COC1C23O,31.179
72251,CC12OC3CCC1C23C,33.117
72252,CC12OC3CCC1C23O,31.931
72253,CC12OC3COC1C23C,31.597
72254,CC12OC3COC1C23O,30.411
72255,OC12CC3CCC1C23O,32.186
72256,OC12CC3COC1C23O,30.68
72257,OC12CC3OCC1C23O,30.631
72258,CC12CC3CCC1CC23,32.065
72259,CC12CC3CCC1OC23,30.597
72260,CC12CC3COC1CC23,30.646
72261,CC12CC3COC1CN23,29.836
72262,CC12CC3OCC1CC23,30.629
72263,CC12CC3OCC1OC23,29.104
72264,CC12CN3CCN1CC23,30.46
72265,CC12OC3CCC1CC23,30.696
72266,CC12OC3CCC1OC23,29.254
72267,CC12OC3COC1CC23,29.227
72268,OC12CC3CCC1CC23,30.999
72269,OC12CC3CCC1OC23,29.613
72270,OC12CC3COC1CC23,29.534
72271,OC12CC3OCC1CC23,29.551
72272,OC12CC3OCC1NC23,28.448
72273,OC12CC3OCC1OC23,28.102
72274,OC12CN3CCC1CC23,30.155
72275,CC12CC3CCCC1C23,32.72
72276,CC12CC3CCOC1C23,31.313
72277,CC12CC3COCC1C23,31.175
72278,CC12CC3COCC1N23,30.442
72279,CC12CC3OCCC1C23,31.201
72280,CC12CC3OCCN1C23,30.575
72281,CC12CC3OCOC1C23,29.677
72282,CC12CN3CCOC1C23,30.532
72283,CC12OC3CCCC1C23,31.415
72284,CC12OC3CCOC1C23,29.978
72285,CC12OC3COCC1C23,29.877
72286,OC12CC3CCCC1C23,31.643
72287,OC12CC3CCOC1C23,30.22
72288,OC12CC3COCC1C23,30.07
72289,OC12CC3OCCC1C23,30.101
72290,OC12CC3OCOC1C23,28.563
72291,OC12CN3CCOC1C23,29.403
72292,CC12CC=C3C4C(C13)N24,29.004
72293,CC12CC=C3C4C(C14)C23,29.594
72294,CC12CC=C3C4C1N4C23,28.519
72295,CC12CN=C3C1C1C2N31,27.889
72296,OC12CC=C3C4C(C14)C23,28.282
72297,OC12CC=C3C4C1N4C23,27.23
72298,OC12CN=C3C1C1C2N31,26.498
72299,CC12CC=C3C=CC1C23,30.16
72300,OC12CC=C3C=CC1C23,29.059
72301,CC12C3CC1=CCC23O,32.404
72302,CC12C3NC1=NCC23N,31.982
72303,CC12C3NC1=NCC23O,31.186
72304,CC12C3OC1=NCC23O,30.893
72305,CC12CC=C3CC1C23C,33.629
72306,CC12CC=C3CC1C23O,32.553
72307,CC12CC=C3CN1C23C,33.21
72308,CC12CN=C3NC1C23O,31.421
72309,CC12CN=C3OC1C23C,32.195
72310,CC12CN=C3OC1C23N,31.981
72311,CC12CN=C3OC1C23O,31.088
72312,NC12C3OC1=NCC23O,30.629
72313,NC12CN=C3NC1C23N,32.387
72314,NC12CN=C3NC1C23O,32.035
72315,NC12CN=C3OC1C23N,31.341
72316,NC12CN=C3OC1C23O,31.209
72317,OC12CC=C3CC1C23O,31.289
72318,OC12CN=C3NC1C23O,31.308
72319,OC12CN=C3OC1C23O,29.987
72320,CC12CC=C3CCC1C23,31.195
72321,CC12CC=C3COC1C23,29.797
72322,CC12CN=C3OCC1C23,28.883
72323,CC12CN=C3OCC1N23,27.744
72324,OC12CC=C3CCC1C23,30.04
72325,OC12CC=C3COC1C23,28.571
72326,OC12CN=C3OCC1C23,27.701
72327,CC12CC=CC11CC2C1,31.226
72328,CC12CC=CC11CC2O1,30.406
72329,CC12OC=NC11CC2C1,28.652
72330,OC12CC=CC11CC2C1,30.11
72331,OC12CC=CC11CC2N1,29.309
72332,OC12CC=CC11CC2O1,29.054
72333,CC12CC=CC1C1CC21,31.595
72334,CC12CC=CC1C1NC21,30.972
72335,CC12CC=CC1C1OC21,30.217
72336,CC12CC=CC1N1CC21,30.786
72337,CC12OC=NC1C1CC21,28.974
72338,CC12OC=NC1C1NC21,28.242
72339,CC12OC=NC1C1OC21,27.449
72340,OC12CC=CC1C1CC21,30.45
72341,OC12CC=CC1C1NC21,29.804
72342,OC12CC=CC1C1OC21,29.075
72343,OC12CC=CC1N1CC21,29.599
72344,CC12CC=CC1C2C#C,33.367
72345,CC12CC=CC1C2C#N,31.18
72346,CC12CN=CN1C2C#C,31.42
72347,CC12CN=CN1C2C#N,29.362
72348,CC12OC=NC1C2C#C,30.512
72349,CC12OC=NC1C2C#N,28.371
72350,OC12CC=CC1C2C#C,32.226
72351,OC12CC=CC1C2C#N,30.016
72352,CC12CC=CC1C2C=O,32.092
72353,CC12CC=CC1N2C=O,31.106
72354,CC12CN=CN1C2C=O,30.183
72355,CC12OC=NC1C2C=O,29.38
72356,OC12CC=CC1C2C=O,30.974
72357,CC12CC=CC1C=CC2,31.766
72358,CC12CC=CC1N=CO2,29.119
72359,CC12CN=CN1C=NC2,28.783
72360,OC12CC=CC1C=CC2,30.765
72361,CC12CC=CC1CC2=O,31.483
72362,CC12CC=CC1NC2=O,30.745
72363,CC12CC=CC1OC2=N,30.306
72364,CC12CC=CC1OC2=O,29.281
72365,CC12CN=CN1CC2=O,29.56
72366,CC12NC=NC1CC2=O,30.413
72367,CC12OC=NC1CC2=O,28.994
72368,NC12CC=CC1OC2=O,28.982
72369,OC12CC=CC1CC2=O,30.534
72370,OC12CC=CC1NC2=N,30.981
72371,OC12CC=CC1NC2=O,29.848
72372,OC12CC=CC1OC2=N,29.358
72373,OC12CC=CC1OC2=O,28.307
72374,CC12CC=CC1CC=C2,31.862
72375,CC12CC=CC1OC=N2,29.091
72376,CC12OC=NC1CC=C2,29.186
72377,OC12CC=CC1CC=C2,30.864
72378,CC12CC=CC3C1CC23,30.882
72379,CC12CC=CC3C1CN23,30.29
72380,CC12CC=CC3C1OC23,29.834
72381,CC12NC=NC3C1OC23,28.916
72382,CC12OC=NC3C1CC23,28.178
72383,CC12OC=NC3C1NC23,27.441
72384,CC12OC=NC3C1OC23,27.071
72385,OC12CC=CC3C1CC23,29.683
72386,OC12CC=CC3C1OC23,27.959
72387,CC12CC=CC3CC1C23,31.324
72388,CC12CC=CC3OC1C23,29.972
72389,CC12OC=NC3CC1C23,28.654
72390,OC12CC=CC3CC1C23,30.285
72391,OC12CC=CC3OC1C23,28.849
72392,CC12CC(O)(CO1)C=C2,32.529
72393,CC12CCC(C)(C1)C=C2,34.963
72394,CC12CCC(C)(O1)C=C2,33.742
72395,CC12CCC(O)(C1)C=C2,33.892
72396,CC12COC(C)(C1)C=C2,33.618
72397,CC12COC(C)(O1)C=C2,32.31
72398,OC12CCC(O)(C1)C=C2,32.859
72399,CC12CC(O)(CO1)CO2,32.171
72400,CC12CCC(C)(C1)OC2,34.865
72401,CC12CCC(C)(CC1)C2,36.142
72402,CC12CCC(C)(CC1)O2,34.882
72403,CC12CCC(C)(OC1)O2,33.428
72404,CC12CCC(O)(CC1)C2,35.067
72405,CC12CCC(O)(CO1)C2,33.757
72406,CC12COC(C)(C1)OC2,33.263
72407,CC12COC(C)(CO1)C2,33.513
72408,OC12CCC(O)(CC1)C2,33.984
72409,CC12CC(=O)C(CO1)O2,29.373
72410,CC12CC(CO1)C(=N)O2,29.587
72411,CC12CC(CO1)C(=O)C2,30.799
72412,CC12CC(CO1)C(=O)O2,28.65
72413,CC12CCC(C1)C(=N)O2,31.175
72414,CC12CCC(C1)C(=O)C2,32.158
72415,CC12CCC(C1)C(=O)N2,31.446
72416,CC12CCC(C1)C(=O)O2,30.219
72417,CC12CCC(O1)C(=N)O2,29.712
72418,CC12CCC(O1)C(=O)C2,30.86
72419,CC12CCC(O1)C(=O)O2,28.8
72420,CC12CNC(C1)C(=N)O2,30.517
72421,CC12CNC(C1)C(=O)O2,29.591
72422,CC12COC(C1)C(=N)O2,29.718
72423,CC12COC(C1)C(=O)C2,30.718
72424,CC12COC(C1)C(=O)N2,30.019
72425,CC12COC(C1)C(=O)O2,28.802
72426,CC12COC(O1)C(=O)C2,29.229
72427,OC12CCC(C1)C(=O)C2,31.012
72428,OC12COC(C1)C(=O)C2,29.576
72429,CC12CC(CO1)C1CC21,30.828
72430,CC12CC(CO1)C1NC21,30.122
72431,CC12CC(CO1)C1OC21,29.376
72432,CC12CC(CO1)N1CC21,29.969
72433,CC12CCC(C1)C1CC21,32.275
72434,CC12CCC(C1)C1OC21,30.811
72435,CC12CCC(C1)N1CC21,31.487
72436,CC12CCC(O1)C1CC21,30.947
72437,CC12CCC(O1)C1NC21,30.208
72438,CC12CCC(O1)C1OC21,29.444
72439,CC12COC(C1)C1CC21,30.87
72440,CC12COC(C1)C1CN21,30.07
72441,CC12COC(C1)C1NC21,30.088
72442,CC12COC(C1)C1OC21,29.334
72443,CC12COC(O1)C1CC21,29.32
72444,CC12COC(O1)C1NC21,28.6
72445,CC12COC(O1)C1OC21,27.857
72446,CC12OCC(O1)C1CC21,29.442
72447,CC12OCC(O1)C1NC21,28.698
72448,CC12OCC(O1)C1OC21,27.933
72449,OC12CCC(C1)C1CC21,31.081
72450,OC12CCC(C1)C1NC21,30.247
72451,OC12CCC(C1)C1OC21,29.637
72452,OC12CCC(C1)N1CC21,30.313
72453,OC12COC(C1)C1CC21,29.694
72454,OC12COC(C1)C1NC21,28.779
72455,OC12COC(C1)C1OC21,28.205
72456,CC12CC(CO1)C=CC2,31.615
72457,CC12CC(CO1)N=CO2,28.848
72458,CC12CC=CC(CO1)O2,30.222
72459,CC12CCC(C1)C=CC2,32.961
72460,CC12CCC(C1)N=CO2,30.464
72461,CC12CCC(O1)C=CC2,31.666
72462,CC12COC(C1)C=CC2,31.423
72463,CC12COC(O1)C=CC2,30.035
72464,OC12CCC(C1)C=CC2,31.877
72465,OC12COC(C1)C=CC2,30.349
72466,CC12CC(CO1)CC=C2,31.613
72467,CC12CCC(C1)CC=C2,33.045
72468,CC12CCC(C1)OC=N2,30.465
72469,CC12CCC(CC=C1)O2,31.706
72470,CC12COC(C1)CC=C2,31.537
72471,CC12COC(C1)OC=N2,28.77
72472,CC12COC(CC=C1)O2,30.114
72473,CC12OCC(CC=C1)O2,30.179
72474,OC12CCC(C1)CC=C2,32.018
72475,OC12COC(C1)CC=C2,30.507
72476,CC12CC(CO1)CCC2,33.063
72477,CC12CC(CO1)CCO2,31.497
72478,CC12CC(CO1)COC2,31.42
72479,CC12CC(CO1)OCC2,31.59
72480,CC12CCC(C1)CCC2,34.404
72481,CC12CCC(C1)CCO2,33.045
72482,CC12CCC(C1)COC2,32.821
72483,CC12CCC(C1)OCC2,32.952
72484,CC12CCC(C1)OCO2,31.441
72485,CC12CCC(CCC1)O2,33.056
72486,CC12CCC(CCO1)O2,31.534
72487,CC12CCC(COC1)O2,31.508
72488,CC12CCC(O1)OCC2,31.417
72489,CC12CCCC(CO1)O2,31.621
72490,CC12COC(C1)CCC2,32.98
72491,CC12COC(C1)CCO2,31.609
72492,CC12COC(C1)COC2,31.338
72493,CC12COC(C1)OCC2,31.285
72494,CC12COC(CCC1)O2,31.502
72495,CC12COC(COC1)O2,29.897
72496,CC12COCC(CO1)O2,30.015
72497,OC12CCC(C1)CCC2,33.328
72498,OC12CCC(C1)COC2,31.69
72499,OC12CCC(C1)OCC2,31.844
72500,OC12COC(C1)CCC2,31.899
72501,OC12COC(C1)COC2,30.199
72502,OC12COC(C1)OCC2,30.18
72503,CC12CCC(C=C1)C2=O,30.993
72504,CC12COC(C=C1)C2=O,29.537
72505,CC12OCC(C=C1)C2=O,29.599
72506,OC12CCC(C=C1)C2=O,29.636
72507,OC12CNC(C=C1)C2=O,28.994
72508,OC12COC(C=C1)C2=O,28.161
72509,CC12CCC(C=C1)C=C2,31.835
72510,CC12COC(C=C1)C=C2,30.589
72511,CC12OCC(C=C1)C=C2,30.633
72512,OC12CCC(C=C1)C=C2,30.724
72513,OC12COC(C=C1)C=C2,29.538
72514,CC12CCC(CC1)C2=O,32.241
72515,CC12CCC(CO1)C2=O,30.945
72516,CC12CCC(OC1)C2=O,30.877
72517,CC12CNC(CO1)C2=O,30.347
72518,CC12COC(CN1)C2=O,30.409
72519,CC12COC(CO1)C2=O,29.566
72520,CC12COC(OC1)C2=O,29.183
72521,CC12OCC(CO1)C2=O,29.359
72522,OC12CCC(CC1)C2=O,30.796
72523,OC12CCC(NC1)C2=O,30.259
72524,OC12CCC(OC1)C2=O,29.517
72525,OC12COC(OC1)C2=O,27.809
72526,CC12CCC(CC1)C=C2,33.065
72527,CC12CCC(CO1)C=C2,31.76
72528,CC12CCC(OC1)C=C2,31.676
72529,CC12COC(CO1)C=C2,30.351
72530,CC12COC(OC1)C=C2,30.144
72531,CC12OCC(CO1)C=C2,30.255
72532,OC12CCC(CC1)C=C2,31.947
72533,OC12CCC(OC1)C=C2,30.557
72534,OC12COC(OC1)C=C2,29.047
72535,CC12CCC(CC1)CC2,34.444
72536,CC12CCC(CC1)CO2,33.199
72537,CC12CCC(CC1)OC2,33.071
72538,CC12CCC(CO1)CO2,31.646
72539,CC12CCC(CO1)OC2,31.749
72540,CC12CCC(OC1)OC2,31.496
72541,CC12OCC(NC1)CO2,30.942
72542,CC12COC(CN1)OC2,30.901
72543,CC12COC(CO1)CO2,30.202
72544,CC12COC(CO1)OC2,30.112
72545,OC12CCC(CC1)CC2,33.34
72546,OC12CCC(CC1)OC2,31.867
72547,OC12CCC(OC1)OC2,30.267
72548,CC12CC(CN1)OC2=N,30.561
72549,CC12CC(CN1)OC2=O,29.65
72550,CC12CC(CO1)CC2=O,30.783
72551,CC12CC(CO1)NC2=O,30.038
72552,CC12CC(CO1)OC2=N,29.684
72553,CC12CC(CO1)OC2=O,28.758
72554,CC12CCC(C1)NC2=O,31.394
72555,CC12CCC(C1)OC2=N,31.057
72556,CC12CCC(C1)OC2=O,30.097
72557,CC12CCC(CC1=O)C2,32.146
72558,CC12CCC(CC1=O)O2,30.841
72559,CC12CCC(OC1=N)O2,29.635
72560,CC12CCC(OC1=O)O2,28.721
72561,CC12CCN(CC1=O)C2,31.162
72562,CC12COC(C1)OC2=N,29.435
72563,CC12COC(C1)OC2=O,28.503
72564,CC12COC(CC1=O)C2,30.746
72565,CC12COC(CC1=O)O2,29.263
72566,CC12OCC(CC1=O)O2,29.296
72567,NC12COC(C1)OC2=O,28.117
72568,OC12CCC(C1)NC2=O,29.878
72569,OC12CCC(C1)OC2=N,29.591
72570,OC12CCC(C1)OC2=O,28.653
72571,OC12CCC(CC1=O)C2,30.576
72572,OC12CCN(CC1=O)C2,29.625
72573,OC12COC(C1)OC2=N,27.964
72574,OC12COC(C1)OC2=O,27.052
72575,OC12COC(CC1=O)C2,29.114
72576,CC12CC(=O)C1(C)CO2,33.861
72577,CC12CC(=O)C1(O)CO2,32.434
72578,CC12CCC1(C)C(=N)O2,34.251
72579,CC12CCC1(C)C(=O)C2,35.353
72580,CC12CCC1(C)C(=O)N2,34.505
72581,CC12CCC1(C)C(=O)O2,33.208
72582,CC12CCC1(N)C(=N)O2,33.957
72583,CC12CCC1(N)C(=O)O2,32.887
72584,CC12CCC1(O)C(=N)N2,34.368
72585,CC12CCC1(O)C(=N)O2,33.069
72586,CC12CCC1(O)C(=O)C2,33.911
72587,CC12CCC1(O)C(=O)N2,33.401
72588,CC12CCC1(O)C(=O)O2,32.056
72589,CC12CCC1(O)CC2=O,34.319
72590,CC12CNC1(C)C(=N)O2,33.498
72591,CC12CNC1(C)C(=O)O2,32.483
72592,CC12COC1(C)C(=N)N2,33.966
72593,CC12COC1(C)C(=N)O2,32.686
72594,CC12COC1(C)C(=O)C2,33.816
72595,CC12COC1(C)C(=O)N2,32.944
72596,CC12COC1(C)C(=O)O2,31.667
72597,CC12NCC1(O)CC2=O,33.623
72598,CC12OCC1(O)CC2=O,32.795
72599,OC12CCC1(O)C(=O)C2,32.734
72600,CC12CCC1(C)C1CC21,35.428
72601,CC12CCC1(C)C1NC21,34.668
72602,CC12CCC1(C)C1OC21,33.989
72603,CC12CCC1(C)N1CC21,34.588
72604,CC12CCC1(O)C1CC21,34.112
72605,CC12CCC1(O)C1CN21,33.595
72606,CC12CCC1(O)C1NC21,33.044
72607,CC12CCC1(O)C1OC21,32.456
72608,CC12COC1(C)C1CC21,33.819
72609,CC12COC1(C)C1CN21,33.038
72610,CC12COC1(C)C1NC21,33.077
72611,CC12COC1(C)C1OC21,32.386
72612,CC12OCC1(O)C1CC21,32.519
72613,CC12OCC1(O)C1NC21,31.494
72614,CC12OCC1(O)C1OC21,30.846
72615,OC12CCC1(O)C1CC21,33.032
72616,OC12CCC1(O)C1NC21,31.602
72617,OC12CCC1(O)C1OC21,31.071
72618,CC12CCC1(C)C2C#C,36.958
72619,CC12CCC1(C)C2C#N,34.743
72620,CC12CCC1(O)C2C#C,35.538
72621,CC12CCC1(O)C2C#N,33.675
72622,CC12COC1(C)C2C#C,35.481
72623,CC12COC1(C)C2C#N,33.3
72624,CC12NCC1(N)C2C#N,33.755
72625,CC12NCC1(O)C2C#N,32.91
72626,CC12OCC1(N)C2C#N,32.994
72627,CC12OCC1(O)C2C#C,34.134
72628,CC12OCC1(O)C2C#N,32.183
72629,NC12CCC1(N)C2C#N,34.04
72630,NC12CCC1(O)C2C#N,33.43
72631,OC12CCC1(O)C2C#C,34.29
72632,OC12CCC1(O)C2C#N,32.344
72633,CC12CCC1(C)C2C=O,35.603
72634,CC12CCC1(C)N2C=O,34.835
72635,CC12CCC1(O)C2C=O,34.381
72636,CC12COC1(C)C2C=O,34.186
72637,CC12[NH2+]CC1(O)[C-]2C=O,36.818
72638,OC12CCC1(O)C2C=O,33.18
72639,CC12CC=CC1(C)CO2,33.944
72640,CC12CC=CC1(O)CO2,32.658
72641,CC12CCC1(C)C=CC2,35.479
72642,CC12CCC1(C)N=CO2,33.03
72643,CC12CCC1(O)C=CC2,34.249
72644,CC12CCC1(O)CC=C2,34.544
72645,CC12COC1(C)C=CC2,33.881
72646,CC12OCC1(O)CC=C2,32.962
72647,OC12CCC1(O)C=CC2,33.226
72648,CC12CCC1(C)CCC2,36.919
72649,CC12CCC1(C)COC2,35.275
72650,CC12CCC1(C)OCC2,35.53
72651,CC12CCC1(C)OCO2,34.06
72652,CC12CCC1(O)CCC2,35.969
72653,CC12CCC1(O)CCO2,34.531
72654,CC12CCC1(O)COC2,34.365
72655,CC12CCCC1(O)CO2,34.483
72656,CC12COC1(C)CCC2,35.429
72657,CC12CCOC1(C)CO2,33.985
72658,CC12COC1(C)COC2,33.781
72659,CC12COCC1(O)CO2,32.806
72660,OC12CCC1(O)CCC2,35.144
72661,OC12CCC1(O)COC2,32.759
72662,CC12CCC1(CC2)C#C,35.472
72663,CC12CCC1(CC2)C#N,33.233
72664,CC12CCC1(CO2)C#C,33.893
72665,CC12CCC1(CO2)C#N,31.704
72666,CC12CCC1(NC2)C#N,32.67
72667,CC12CCC1(OC2)C#C,33.811
72668,CC12CCC1(OC2)C#N,31.716
72669,CC12CNC1(CN2)C#C,34.114
72670,CC12CNC1(CN2)C#N,32.026
72671,CC12CNC1(CO2)C#C,33.212
72672,CC12CNC1(CO2)C#N,31.149
72673,CC12COC1(CN2)C#C,33.117
72674,CC12COC1(CN2)C#N,31.069
72675,CC12COC1(CO2)C#C,32.198
72676,CC12COC1(CO2)C#N,30.16
72677,NC12CCC1(NC2)C#N,32.379
72678,NC12CCC1(OC2)C#N,31.491
72679,OC12CCC1(CC2)C#C,34.522
72680,OC12CCC1(CC2)C#N,31.901
72681,OC12CCC1(NC2)C#N,31.355
72682,OC12CCC1(OC2)C#C,32.568
72683,OC12CCC1(OC2)C#N,30.413
72684,CC12CCC1(CC2)C=O,34.132
72685,CC12CCC1(CO2)C=O,32.577
72686,CC12CCC1(OC2)C=O,32.652
72687,CC12CNC1(CO2)C=O,31.738
72688,CC12COC1(CN2)C=O,31.962
72689,CC12COC1(CO2)C=O,31.036
72690,OC12CCC1(CC2)C=O,32.768
72691,OC12CCC1(NC2)C=O,32.26
72692,OC12CCC1(OC2)C=O,31.3
72693,CC12CC3CC1(CO2)C3,31.138
72694,CC12CC3CC1(CO2)O3,30.155
72695,CC12CCC11CC(C1)C2,32.574
72696,CC12CCC11CC(C1)O2,31.458
72697,CC12CCC11CC(C2)O1,31.475
72698,CC12COC11CC(C1)C2,31.053
72699,CC12COC11CC(C1)O2,29.969
72700,CC12COC11CN(C1)C2,30.231
72701,OC12CCC11CC(C1)C2,31.6
72702,OC12CCC11CC(C2)O1,30.489
72703,OC12COC11CC(C1)C2,30.105
72704,OC12COC11CN(C1)C2,28.829
72705,CC12CCC11CC2C=C1,32.015
72706,CC12CCC11OC2C=C1,31.112
72707,CC12COC11CC2C=C1,30.687
72708,CC12NCC11OC2C=C1,30.519
72709,CC12OCC11CC2C=C1,30.694
72710,CC12OCC11NC2C=C1,30.358
72711,CC12OCC11OC2C=C1,29.946
72712,OC12CCC11CC2C=C1,30.911
72713,OC12CCC11NC2C=C1,30.464
72714,OC12CCC11OC2C=C1,29.18
72715,OC12COC11CC2C=C1,29.218
72716,CC12CCC11CC2CC1,32.947
72717,CC12CCC11CC2CO1,31.605
72718,CC12CCC11CC2OC1,31.538
72719,CC12CCC11CCC2O1,32.033
72720,CC12COC11CC2CC1,31.585
72721,CC12COC11CC2OC1,30.198
72722,CC12COC11CN2CC1,31.15
72723,CC12OCC11CC2CC1,31.689
72724,CC12OCC11CC2CO1,30.313
72725,CC12OCC11CC2OC1,30.282
72726,CC12OCC11CCC2N1,31.173
72727,CC12OCC11CCC2O1,31.027
72728,OC12CCC11CC2CC1,31.831
72729,OC12CCC11CC2CO1,30.59
72730,OC12CCC11CC2OC1,30.415
72731,OC12CCC11CCC2O1,30.321
72732,OC12COC11CC2CC1,30.751
72733,OC12COC11CC2OC1,28.696
72734,CC12CC3CCC13CO2,32.358
72735,CC12CC3COC13CO2,30.684
72736,CC12CC3OCC13CO2,30.641
72737,CC12CCC11CCC1C2,33.934
72738,CC12CCC11CCC1O2,32.529
72739,CC12CCC11COC1C2,32.18
72740,CC12CCC11OCC1C2,32.209
72741,CC12CCC11OCC1O2,30.821
72742,CC12CN3CCC13CO2,31.421
72743,CC12COC11CCC1C2,32.236
72744,CC12COC11CCC1O2,30.846
72745,CC12COC11COC1C2,30.567
72746,OC12CCC11CCC1C2,32.934
72747,OC12CCC11CCN1C2,31.792
72748,OC12CCC11COC1C2,31.212
72749,OC12CCC11OCC1C2,31.14
72750,OC12CNC11COC1C2,30.159
72751,OC12COC11CCC1C2,31.004
72752,OC12COC11COC1C2,29.298
72753,CC12CC(=O)C=C1CO2,30.056
72754,CC12CCC1=CC(=N)O2,30.608
72755,CC12CCC1=CC(=O)C2,31.462
72756,CC12CCC1=CC(=O)N2,30.756
72757,CC12CCC1=CC(=O)O2,29.593
72758,CC12CNC1=CC(=N)O2,30.256
72759,CC12CNC1=CC(=O)C2,30.682
72760,CC12CNC1=CC(=O)N2,29.916
72761,CC12CNC1=CC(=O)O2,28.914
72762,OC12CCC1=CC(=O)C2,30.382
72763,OC12CNC1=CC(=O)C2,29.675
72764,CC12CCC1=CC1CC21,32.035
72765,CC12CCC1=CC1NC21,31.182
72766,CC12CCC1=CC1OC21,30.447
72767,CC12COC1=NC1CC21,29.343
72768,CC12OCC1=CC1CC21,30.504
72769,CC12OCC1=CC1NC21,29.74
72770,CC12OCC1=CC1OC21,28.995
72771,OC12CCC1=CC1CC21,30.755
72772,OC12CCC1=CC1NC21,29.99
72773,OC12CCC1=CC1OC21,29.26
72774,OC12CNC1=NC1CC21,29.158
72775,OC12COC1=NC1CC21,28.153
72776,CC12CCC1=CCC2=O,31.84
72777,CC12CCC1=CNC2=O,31.067
72778,CC12CNC1=NCC2=O,29.955
72779,CC12COC1=NCC2=O,29.094
72780,CC12NCC1=CCC2=O,31.208
72781,CC12NCC1=CNC2=O,30.409
72782,CC12OCC1=CCC2=O,30.39
72783,CC12OCC1=CNC2=O,29.562
72784,OC12CCC1=CCC2=O,30.574
72785,OC12CCC1=CNC2=O,29.616
72786,OC12CNC1=NCC2=O,29.029
72787,OC12COC1=NCC2=O,28.193
72788,CC12CCC1=CCCC2,34.17
72789,CC12CCC1=CCCO2,32.869
72790,CC12CCC1=CCOC2,32.565
72791,CC12CCCC=C1CO2,32.665
72792,CC12CNC1=NCCO2,31.161
72793,CC12COC1=NCCC2,31.413
72794,CC12COC1=NCCN2,30.968
72795,CC12COC1=NCCO2,30.128
72796,CC12COCC=C1CO2,31.057
72797,OC12CCC1=CCCC2,33.01
72798,OC12CCC1=CCOC2,31.215
72799,OC12CNC1=NCCC2,31.198
72800,OC12COC1=NCCC2,30.255
72801,CC12CCC1C(=O)C=C2,31.181
72802,CC12CCN1C(=O)C=C2,30.031
72803,CC12COC1C(=O)C=C2,29.497
72804,CC12OCC1C(=O)C=C2,29.618
72805,OC12CCC1C(=O)C=C2,30.171
72806,OC12CNC1C(=O)C=C2,29.314
72807,OC12COC1C(=O)C=C2,28.548
72808,CC12CCC(=O)C1CO2,31.474
72809,CC12CCC1C(=N)OC2,31.819
72810,CC12CCC1C(=O)CC2,33.0
72811,CC12CCC1C(=O)CO2,31.653
72812,CC12CCC1C(=O)NC2,32.109
72813,CC12CCC1C(=O)OC2,30.828
72814,CC12CCN1C(=O)CC2,31.786
72815,CC12CCN1C(=O)NC2,31.217
72816,CC12CCN1C(=O)OC2,29.751
72817,CC12CNC(=O)C1CO2,30.547
72818,CC12CNC1C(=N)OC2,31.001
72819,CC12CNC1C(=O)CN2,31.983
72820,CC12CNC1C(=O)CO2,31.095
72821,CC12CNC1C(=O)OC2,30.071
72822,CC12COC(=N)C1CO2,30.256
72823,CC12COC(=O)C1CO2,29.274
72824,CC12COC1C(=N)OC2,30.141
72825,CC12COC1C(=O)CC2,31.305
72826,CC12COC1C(=O)CN2,30.852
72827,CC12COC1C(=O)CO2,29.982
72828,CC12COC1C(=O)NC2,30.397
72829,CC12COC1C(=O)OC2,29.203
72830,NC12COC1C(=N)OC2,29.765
72831,NC12COC1C(=O)OC2,28.827
72832,OC12CCC1C(=N)OC2,30.784
72833,OC12CCC1C(=O)CC2,32.001
72834,OC12CCC1C(=O)NC2,31.124
72835,OC12CCC1C(=O)OC2,29.888
72836,OC12CNC1C(=N)OC2,29.906
72837,OC12CNC1C(=O)CC2,31.308
72838,OC12CNC1C(=O)NC2,30.334
72839,OC12CNC1C(=O)OC2,29.079
72840,OC12COC1C(=N)OC2,29.176
72841,OC12COC1C(=O)CC2,30.309
72842,OC12COC1C(=O)NC2,29.466
72843,OC12COC1C(=O)OC2,28.253
72844,CC12CC(C#C)C1CO2,33.359
72845,CC12CC(C#N)C1CO2,31.215
72846,CC12CCC1C(C2)C#C,34.981
72847,CC12CCC1C(C2)C#N,32.788
72848,CC12CCC1C(N2)C#N,32.269
72849,CC12CCC1C(O2)C#C,33.443
72850,CC12CCC1C(O2)C#N,31.388
72851,CC12CCN1C(C2)C#N,31.947
72852,CC12CNC1C(N2)C#N,31.766
72853,CC12CNC1C(O2)C#C,32.827
72854,CC12CNC1C(O2)C#N,30.816
72855,CC12COC1C(C2)C#C,33.246
72856,CC12COC1C(C2)C#N,31.089
