,NdUnfilled_max_value,phi_composition_average,SpaceGroupNumber_composition_average,phi_max_value,NpValence_composition_average,SecondIonizationEnergy_min_value,ThermalExpansionCoefficient_difference,ElasticModulus_composition_average,IsAlkali_arithmetic_average,Electronegativity_composition_average,Group_composition_average,Column_composition_average,ElasticModulus_min_value,ThirdIonizationEnergy_min_value,NUnfilled_arithmetic_average,NdUnfilled_composition_average,SecondIonizationEnergy_difference,HeatFusion_difference,NValance_min_value,BoilingT_difference,IonicRadii_min_value,n_ws^third_composition_average,MendeleevNumber_min_value,SecondIonizationEnergy_arithmetic_average,SecondIonizationEnergy_composition_average,target
10022,6.0,1.85,92.4,5.2,2.6,14.32,1793.8,113.0,0.0,2.872,12.2,12.2,104.0,25.04,3.75,2.2,20.797,33.86,5.0,5784.12,0.53,0.698,47.0,21.10175,23.9048,1.1
10023,9.0,1.7200000000000002,85.39999999999998,5.4,2.6,12.24,1794.9,122.88,0.0,2.8560000000000003,12.0,12.0,64.4,20.52,4.0,2.6,22.876999999999995,57.63,3.0,5200.12,0.63,0.612,12.0,20.58175,23.4888,1.1
10024,5.0,1.88,79.8,5.2,2.6,18.759,1793.8,96.6,0.0,2.952,13.6,13.6,22.0,34.202,2.0,1.0,16.357999999999997,33.86,6.0,5784.12,0.53,0.618,54.0,22.2115,24.7926,0.56
10025,9.0,2.832,128.2,6.86,2.2,12.8,772.7,36.8,0.0,2.576,11.0,11.0,80.0,24.76,5.25,3.0,22.317,29.78,3.0,4939.79,0.64,0.912,11.0,22.9595,25.390999999999995,0.56
10026,9.0,1.594,91.8,4.8,2.4,11.059,775.5,90.2,0.0,2.756,11.4,11.4,50.0,19.174,5.666666666666666,3.0,24.058000000000003,52.09,3.0,5737.9,0.6,0.598,13.0,15.392,23.282,1.36
10027,3.0,1.47,92.4,5.1,2.6,17.06,1787.0,42.08,0.25,2.712,11.8,11.8,2.4,33.5,1.75,0.6,18.057,15.98,1.0,3115.12,0.65,0.48,3.0,29.693,30.7778,1.36
10028,0.0,5.836,182.8,6.86,2.4,16.53,229.0,17.8,0.0,2.6340000000000003,14.4,14.4,22.0,25.3,2.0,0.0,13.070999999999998,19.435,5.0,1782.79,0.76,1.49,71.0,21.63,24.8184,1.58
10029,8.0,2.962,111.2,6.86,2.8000000000000003,13.58,1791.4,32.0,0.0,2.792,13.200000000000005,13.200000000000005,50.0,27.491,3.6,1.6,21.537,13.93,4.0,3482.79,0.61,0.8819999999999999,43.0,25.58,25.58,1.58
10030,0.0,1.2000000000000002,103.4,3.9,2.6000000000000005,20.428,750.1,6.6,0.25,2.38,12.4,12.4,2.0,29.829,2.5,0.0,14.688999999999997,3.922,1.0,1655.9,0.29,0.344,4.0,26.53875,28.2544,1.8
10031,6.0,1.7799999999999998,109.6,4.8,2.8,15.028,775.5,88.0,0.0,2.83,13.599999999999998,13.599999999999998,19.0,31.943,3.5,1.2,20.089,52.09,6.0,5737.9,0.29,0.5920000000000001,51.0,18.36875,21.7184,1.8
10032,0.0,1.33,65.6,4.1,2.8,11.871,1780.3,6.4,0.0,2.734,12.8,12.8,11.0,30.71,2.0,0.0,23.245999999999995,8.319999999999999,2.0,2392.12,0.62,0.444,7.0,25.617,27.517,0.76
10033,9.0,2.552,128.8,6.86,2.4000000000000004,12.24,1788.7,13.88,0.2,2.522,10.4,10.4,5.0,20.52,3.2,1.8,35.046,11.17,1.0,3540.79,1.02,0.736,2.0,31.8428,31.8428,0.76
10034,7.0,1.67,77.4,4.25,2.6,14.65,771.6,31.8,0.0,2.58,13.2,13.2,11.0,29.31,4.0,1.4,20.467,21.28,5.0,3589.9,0.29,0.59,46.0,23.40175,25.7448,2.02
10035,5.0,4.584,170.79999999999995,6.86,2.4000000000000004,15.934,775.2,87.4,0.0,2.7379999999999995,13.2,13.2,115.0,27.16,3.75,1.0,19.183,37.26,5.0,4834.79,0.53,1.2879999999999998,50.0,24.27825,25.3428,2.02
10036,0.0,3.332,134.2,6.86,2.4000000000000004,19.63,1788.2,41.4,0.0,2.918,13.8,13.8,80.0,32.93,1.4,0.0,15.486999999999998,16.52,5.0,3158.79,0.64,0.936,62.0,28.1616,28.1616,1.28
10037,9.0,1.7599999999999998,91.6,5.55,2.6,12.8,1793.6,122.6,0.0,2.8840000000000003,12.2,12.2,80.0,24.76,3.75,2.4,22.317,40.9,3.0,4616.12,0.63,0.62,11.0,20.72175,23.6008,1.28
10038,5.0,1.86,96.4,5.2,2.4000000000000004,17.964000000000002,773.8,115.0,0.0,2.602,13.4,13.4,19.0,34.83,2.25,1.0,17.153,33.86,6.0,5778.9,0.29,0.634,54.0,19.10275,22.3056,3.5
10039,0.0,2.6460000000000004,128.2,6.86,2.2,10.004,759.4,15.0,0.0,2.5,12.2,12.2,13.0,37.48,1.25,0.0,25.113000000000003,6.9,2.0,2065.79,0.95,0.74,9.0,22.9075,25.3494,3.5
10040,1.0,4.714,170.0,6.86,2.2,18.563,771.2,49.1,0.0,2.682,13.8,13.8,70.5,28.447,3.0,0.2,16.554000000000002,21.955,3.0,4020.79,0.54,1.294,63.0,25.52725,26.341999999999995,0.42
10041,8.0,2.572,127.4,6.86,2.2,11.03,774.1,30.8,0.0,2.434,10.6,10.6,15.0,23.32,3.25,1.6,24.087,26.98,2.0,4798.79,0.83,0.7879999999999998,8.0,22.66825,25.158,0.42
10042,9.0,1.694,79.8,5.3,2.8,11.059,1795.3,98.2,0.0,2.8,13.0,13.0,50.0,19.174,4.25,1.8,24.058000000000003,49.98,3.0,4188.12,0.23,0.586,13.0,26.575,28.2834,0.92
10043,1.0,1.91,91.6,5.65,2.8000000000000003,18.563,1791.2,37.4,0.0,2.9519999999999995,14.4,14.4,12.0,29.829,2.5,0.2,16.554000000000002,21.955,6.0,4013.12,0.63,0.5800000000000001,63.0,27.2695,28.838999999999995,0.92
10044,3.0,1.9,84.8,5.4,2.4,16.76,773.6,105.0,0.0,2.834,13.6,13.6,95.0,28.47,2.0,0.6,18.357,38.37000000000001,6.0,4332.9,0.62,0.63,56.0,23.28033333333333,28.015,0.22
10045,4.0,3.332,116.2,6.86,3.0000000000000004,16.53,1794.9,123.4,0.0,2.942,14.2,14.2,67.0,25.3,2.6,0.8,18.587,57.63,5.0,5207.79,0.63,0.952,57.0,23.2436,23.2436,0.22
10046,0.0,3.984,164.6,6.86,2.0,17.964000000000002,749.8,19.4,0.25,2.398,11.8,11.8,2.0,39.722,1.5,0.0,17.153,6.848,1.0,1102.79,0.74,1.044,4.0,27.4905,27.9126,1.04
10047,0.0,1.06,70.80000000000003,5.3,3.4000000000000004,18.6,775.3,96.2,0.0,2.892,15.4,15.4,40.0,27.96,3.0,0.0,16.516999999999996,49.98,3.0,4182.9,0.23,0.35,72.0,26.29033333333333,29.821,1.04
10048,8.0,3.022,128.2,6.86,2.2,13.13,775.5,99.0,0.0,2.722,11.4,11.4,94.0,22.99,4.75,2.8,21.986999999999995,52.09,4.0,5750.79,0.6,0.974,44.0,19.462,22.593000000000004,1.14
10049,3.0,3.462,121.8,6.86,2.4000000000000004,16.76,1793.6,146.2,0.0,2.846,11.6,11.6,301.0,28.47,2.0,0.6,18.357,38.37000000000001,2.0,4345.79,0.45,1.0299999999999998,56.0,26.9318,26.9318,1.14
10050,5.0,4.144,168.4,6.86,2.0,11.871,758.3,43.8,0.0,2.414,11.0,11.0,21.0,33.667,2.5,1.0,23.245999999999995,12.69,2.0,2256.79,0.67,1.164,7.0,23.05725,24.366,1.26
10051,8.0,3.172,121.2,6.86,2.2,14.925,774.9,137.8,0.0,2.684,11.8,11.8,139.0,23.32,4.25,2.4000000000000004,20.192,57.63,5.0,5207.79,0.63,0.99,45.0,19.91075,22.952,1.26
10052,5.0,1.35,99.4,4.65,2.6,16.461,1795.2,64.80000000000001,0.25,2.768,11.2,11.2,2.0,27.16,2.5,1.0,18.656,37.26,1.0,4827.12,0.59,0.474,4.0,28.457,29.789,1.54
10053,7.0,1.38,98.8,4.05,2.4,35.117,773.7,38.6,0.3333333333333333,2.56,10.8,10.8,10.0,54.934,3.333333333333333,1.4,41.52100000000001,36.35,1.0,5640.9,0.64,0.522,1.0,37.251666666666665,36.3978,1.54
10054,6.0,1.9,109.6,5.45,2.4000000000000004,14.32,772.7,50.0,0.0,2.652,12.6,12.6,19.0,25.04,2.75,1.2,20.797,29.78,5.0,4926.9,0.29,0.6619999999999999,47.0,23.09925,25.5028,1.08
10055,0.0,3.954,170.8,6.86,2.4,15.028,751.2,4.36,0.25,2.528,12.2,12.2,1.8,31.943,2.5,0.0,20.089,4.553999999999999,1.0,1944.79,1.19,1.0,5.0,26.2115,26.8894,1.08
10056,0.0,3.0520000000000005,110.0,6.86,2.2,18.759,731.0,8.8,0.0,2.784,14.2,14.2,22.0,34.202,1.6666666666666663,0.0,16.357999999999997,2.075,5.0,552.52,1.02,0.826,71.0,27.825666666666667,27.4706,1.62
10057,1.0,2.922,135.0,6.86,2.4000000000000004,18.563,1791.2,35.4,0.2,2.712,11.8,11.8,2.0,40.0,1.8,0.2,16.554000000000002,21.955,1.0,4020.79,0.63,0.8059999999999999,4.0,29.1062,29.1062,1.62
10058,5.0,1.88,91.0,5.2,2.6,18.828,773.8,106.3,0.0,2.766,13.6,13.6,70.5,28.447,4.0,1.0,16.288999999999998,33.86,3.0,5778.9,0.53,0.6479999999999999,54.0,17.981666666666666,24.8358,1.54
10059,2.0,1.91,97.2,5.2,2.4,18.168,766.6,57.6,0.0,2.832,13.8,13.8,80.0,34.83,1.6666666666666663,0.4,16.948999999999998,17.26,6.0,3095.9,0.69,0.622,61.0,24.925,29.0018,1.54
10060,7.0,4.593999999999999,170.8,6.86,2.0,18.168,773.7,78.2,0.0,2.5859999999999994,12.2,12.2,183.0,35.17,3.5,1.7999999999999998,16.948999999999998,36.35,5.0,5653.79,0.64,1.336,48.0,20.7215,22.4974,2.38
10061,0.0,1.66,85.4,4.2,2.8,15.028,751.2,8.4,0.0,2.93,14.8,14.8,20.0,31.943,2.0,0.0,20.089,4.553999999999999,6.0,1931.9,1.02,0.478,71.0,22.968000000000004,27.8276,2.38
10062,0.0,1.87,97.2,5.15,2.6,18.828,765.8,29.76,0.0,2.894,14.4,14.4,70.5,28.447,2.6666666666666665,0.0,16.288999999999998,12.33,3.0,3038.9,0.54,0.5920000000000001,66.0,24.822,28.94,1.34
10063,0.0,4.1480000000000015,171.2,6.86,2.4,10.004,777.4,35.0,0.0,2.462,12.400000000000002,12.400000000000002,13.0,33.492,2.25,0.0,25.113000000000003,49.99,2.0,3095.79,0.26,1.122,9.0,22.76675,24.1336,1.34
10064,9.0,2.912,128.0,6.86,2.4000000000000004,12.8,1790.0,40.8,0.0,2.7440000000000007,12.4,12.4,80.0,24.76,3.2,1.8,22.317,13.88,3.0,3122.79,0.73,0.8779999999999999,11.0,26.556,26.556,0.84
10065,9.0,1.1740000000000002,92.4,3.17,2.6,11.059,1794.8,11.0,0.25,2.5780000000000003,10.6,10.6,5.0,19.174,3.25,1.8,36.227,5.98,1.0,3652.12,1.02,0.4,2.0,32.108000000000004,32.7098,0.84
10066,9.0,4.2040000000000015,157.6,6.86,2.0,12.8,770.0,28.4,0.0,2.514,12.2,12.2,62.0,24.76,3.5,1.8,22.317,13.88,3.0,3025.79,0.75,1.162,11.0,23.6065,24.8054,0.42
10067,3.0,1.98,108.8,5.55,2.4000000000000004,21.49,773.6,126.4,0.0,2.718,13.6,13.6,19.0,34.83,2.0,0.6,13.627,40.9,6.0,4610.9,0.29,0.638,60.0,19.98425,23.0108,0.42
10068,2.0,1.96,86.0,5.4,3.2,16.53,1791.8,79.4,0.0,3.0380000000000003,14.6,14.6,67.0,25.3,2.25,0.4,18.587,26.37,6.0,3883.12,0.67,0.604,59.0,26.17425,27.9628,1.3
10069,5.0,3.082,128.8,6.86,2.6000000000000005,16.461,1795.2,66.80000000000001,0.0,2.8480000000000003,13.4,13.4,12.0,27.16,3.4,1.0,18.656,37.26,5.0,4834.79,0.59,0.908,50.0,27.3154,27.3154,1.3
10070,4.0,1.91,48.4,5.4,3.0,16.687,774.9,116.8,0.0,2.908,14.2,14.2,34.0,25.559,3.0,0.8,18.43,57.63,6.0,5194.9,0.63,0.602,57.0,17.268,24.4076,1.68
10071,7.0,4.634,170.8,6.86,2.0,18.08,773.7,102.6,0.0,2.66,12.0,12.0,183.0,31.06,3.75,1.7999999999999998,17.037,36.35,5.0,5653.79,0.64,1.338,48.0,20.6995,22.4798,1.68
10072,0.0,1.71,102.6,4.45,2.4000000000000004,17.964000000000002,763.5,47.6,0.0,2.602,14.2,14.2,19.0,34.83,1.25,0.0,17.153,13.38,6.0,3109.9,0.29,0.5579999999999999,64.0,24.17575,26.364,0.82
10073,3.0,3.532,121.79999999999998,6.86,2.4000000000000004,16.76,1793.6,172.0,0.0,2.9719999999999995,12.8,12.8,430.0,28.47,2.5,1.2,18.357,38.37000000000001,5.0,4345.79,0.62,1.0619999999999998,56.0,29.112,26.6416,0.82
10074,0.0,3.122,133.60000000000002,6.86,2.8000000000000003,15.934,774.3,37.1,0.0,2.708,14.8,14.8,70.5,28.447,3.5,0.0,19.183,36.72,3.0,3015.79,0.53,0.882,73.0,24.87,26.9194,0.4
10075,0.0,2.362,134.2,6.86,2.4000000000000004,11.03,1777.7,7.2,0.0,2.482,10.4,10.4,15.0,43.6,1.2000000000000002,0.0,24.087,8.319999999999999,2.0,1679.79,1.0,0.6799999999999999,7.0,24.5178,24.5178,0.4
10076,1.0,1.58,98.0,5.65,2.4,18.563,771.2,35.48,0.3333333333333333,2.684,11.8,11.8,2.4,45.72,1.6666666666666663,0.2,16.554000000000002,21.955,1.0,4007.9,0.63,0.486,3.0,28.434999999999995,31.1078,1.24
10077,4.0,1.99,102.6,5.4,2.8,15.934,774.9,136.8,0.0,2.734,14.0,14.0,19.0,34.22,3.0,0.8,19.183,57.63,6.0,5194.9,0.29,0.644,57.0,18.59525,21.8996,1.24
10078,8.0,1.56,91.6,4.2,2.8,14.925,1794.1,41.9,0.0,2.754,13.2,13.2,70.5,23.32,4.0,1.6,20.192,26.98,3.0,4791.12,0.54,0.568,45.0,25.96,27.7914,1.84
10079,5.0,3.4320000000000004,134.39999999999998,6.86,2.2,16.461,775.2,99.4,0.0,2.872,12.6,12.6,175.0,27.16,3.25,1.2,18.656,37.26,5.0,4834.79,0.59,1.04,50.0,24.9355,26.9718,1.84
10080,5.0,2.832,133.4,6.86,2.4000000000000004,15.64,1778.3,41.6,0.2,2.5980000000000003,11.2,11.2,10.0,33.667,2.4,1.0,60.99800000000001,12.69,1.0,2256.79,0.67,0.848,1.0,38.3932,38.3932,0.44
10081,9.0,2.966,128.8,6.86,2.4000000000000004,11.059,1795.5,90.2,0.0,2.7840000000000003,11.4,11.4,50.0,19.174,4.2,3.0,24.058000000000003,52.09,3.0,5750.79,0.6,0.928,13.0,22.1494,22.1494,0.44
10082,5.0,3.452,128.0,6.86,2.4000000000000004,18.168,1793.8,133.8,0.0,2.854,13.000000000000002,13.000000000000002,208.0,35.17,2.6,1.4,16.948999999999998,33.86,5.0,5791.79,0.53,1.0499999999999998,54.0,23.5712,23.5712,1.0
10083,0.0,1.52,91.0,5.05,2.4,11.871,768.7,64.4,0.0,2.5780000000000003,10.4,10.4,21.0,50.908,0.6666666666666666,0.0,23.245999999999995,8.319999999999999,2.0,2652.9,0.45,0.516,7.0,21.733,27.0866,1.0
10084,8.0,2.9720000000000004,115.6,6.86,2.2,13.58,771.4,26.4,0.0,2.692,12.6,12.6,22.0,27.491,3.25,1.6,21.537,13.93,4.0,3482.79,0.61,0.8819999999999999,43.0,24.26425,26.434800000000006,1.34
10085,9.0,1.06,103.4,3.2,2.4000000000000004,12.24,768.7,17.080000000000002,0.25,2.3,10.4,10.4,2.0,20.52,3.5,1.8,22.876999999999995,11.17,1.0,3527.9,0.29,0.362,4.0,24.49175,26.6168,1.34
10086,9.0,3.026,121.8,6.86,2.4000000000000004,11.059,1794.8,51.6,0.0,2.688,12.0,12.0,50.0,19.174,3.6,2.4,24.058000000000003,15.98,3.0,3659.79,0.65,0.916,13.0,25.561399999999995,25.561399999999995,1.0
10087,3.0,1.94,81.0,5.55,3.0,14.632,1793.6,116.6,0.0,3.004,14.400000000000002,14.400000000000002,50.0,30.502,2.5,0.6,20.485,40.9,6.0,4616.12,0.63,0.614,60.0,21.17975,23.9672,1.0
10088,4.0,3.438,128.2,6.86,2.2,16.18,773.6,128.2,0.0,2.79,12.6,12.6,211.0,28.47,3.25,1.4,18.937,38.37000000000001,5.0,4345.79,0.55,1.0499999999999998,55.0,24.4145,26.555,1.32
10089,4.0,4.8100000000000005,170.8,6.86,2.0,16.18,771.8,108.2,0.0,2.7259999999999995,12.6,12.6,211.0,30.651,3.0,1.2000000000000002,18.937,26.37,5.0,3890.79,0.55,1.3659999999999997,55.0,24.7445,25.7158,1.32
10090,8.0,2.912,127.4,6.86,2.6,14.925,774.1,31.8,0.0,2.71,13.0,13.0,20.0,23.32,4.25,1.6,20.192,26.98,5.0,4798.79,0.83,0.8499999999999999,45.0,23.66775,25.9576,0.6
10091,5.0,3.492,128.0,6.86,2.4000000000000004,18.08,1793.8,158.2,0.0,2.9279999999999995,12.800000000000002,12.800000000000002,330.0,31.06,2.8000000000000003,1.4,17.037,33.86,5.0,5791.79,0.53,1.052,54.0,23.5536,23.5536,0.6
10092,9.0,3.092,128.0,6.86,2.4000000000000004,12.24,1791.8,78.88,0.0,2.792,12.000000000000002,12.000000000000002,64.4,20.52,3.6000000000000005,2.2,22.876999999999995,26.37,3.0,3890.79,0.67,0.924,12.0,26.0016,26.0016,1.36
10093,3.0,3.522,133.60000000000002,6.86,2.2,18.168,773.6,148.2,0.0,2.806,13.2,13.2,208.0,35.17,2.5,1.0,16.948999999999998,40.9,5.0,4623.79,0.63,1.0459999999999998,60.0,20.7215,23.6006,1.36
10094,0.0,1.73,86.0,4.45,2.6,18.759,1783.5,29.200000000000006,0.0,2.952,14.4,14.4,22.0,34.202,1.0,0.0,16.357999999999997,13.38,6.0,3115.12,0.73,0.542,64.0,27.2845,28.851,1.48
10095,8.0,2.992,128.8,6.86,2.4000000000000004,13.13,1795.2,83.2,0.0,2.79,11.6,11.6,94.0,22.99,4.0,2.6,21.986999999999995,37.26,4.0,4834.79,0.59,0.966,44.0,25.8558,25.8558,1.48
10096,4.0,4.790000000000001,159.0,6.86,2.2,16.18,775.3,130.4,0.0,2.678,13.4,13.4,211.0,30.651,3.5,0.8,18.937,49.98,3.0,4195.79,0.23,1.364,55.0,26.513,27.1306,0.66
10097,3.0,3.292,127.4,6.86,2.2,16.908,773.6,119.0,0.0,2.762,13.6,13.6,62.0,37.48,2.0,0.6,18.209,40.9,5.0,4623.79,0.63,0.944,60.0,20.4065,23.3486,0.66
10098,3.0,4.914,158.20000000000005,6.86,2.2,25.154,775.3,194.8,0.0,2.752,13.6,13.6,441.0,37.93,3.25,0.6,9.962999999999996,49.98,3.0,4623.79,0.23,1.376,60.0,22.468,23.8946,1.32
10099,0.0,2.332,134.4,6.86,2.2,11.871,757.7,4.68,0.25,2.3480000000000003,10.0,10.0,2.4,45.72,1.5,0.0,23.245999999999995,8.319999999999999,1.0,1679.79,1.0,0.6419999999999999,3.0,27.0535,28.6662,1.32
10100,0.0,2.8520000000000003,135.0,6.86,2.4000000000000004,19.63,1788.2,25.76,0.2,2.69,11.8,11.8,1.8,32.93,1.4,0.0,15.486999999999998,16.52,1.0,3158.79,0.64,0.7739999999999999,5.0,28.883599999999998,28.883599999999998,1.44
10101,6.0,2.962,117.8,6.86,2.6,14.32,1792.7,23.6,0.0,2.768,13.2,13.2,14.0,25.04,3.6,1.2,20.797,29.78,5.0,4939.79,0.64,0.8919999999999999,47.0,26.5754,26.5754,1.44
10102,3.0,3.272,95.2,6.86,2.4000000000000004,16.76,773.6,88.2,0.0,2.786,13.6,13.6,11.0,28.47,3.5,0.6,18.357,38.37000000000001,5.0,4345.79,0.62,0.958,56.0,25.497000000000003,27.421,1.38
10103,2.0,4.644,137.8,6.86,2.2,18.08,771.8,68.2,0.0,2.722,13.6,13.6,11.0,30.71,3.25,0.4,17.037,26.37,5.0,3890.79,0.62,1.274,59.0,25.827,26.5818,1.38
10104,8.0,2.782,121.2,6.86,2.2,14.925,774.1,36.68,0.0,2.506,10.6,10.6,44.4,23.32,3.25,1.6,20.192,26.98,2.0,4798.79,0.72,0.8540000000000001,45.0,23.6695,25.959,0.08
10105,6.0,1.7799999999999998,92.4,4.8,2.6,17.964000000000002,1795.5,99.2,0.0,2.974,13.4,13.4,95.0,39.722,2.25,1.2,17.153,52.09,6.0,5743.12,0.6,0.626,51.0,22.01275,24.6336,0.08
10106,0.0,4.1240000000000006,170.79999999999995,6.86,2.2,18.828,756.9,15.1,0.25,2.412,12.0,12.0,5.0,28.447,2.75,0.0,28.458,10.49,1.0,2714.79,0.54,1.102,2.0,32.708,32.0866,1.32
10107,0.0,2.286,135.2,6.86,2.2,10.004,759.4,3.08,0.25,2.326,10.0,10.0,2.4,45.72,1.5,0.0,25.113000000000003,6.9,1.0,2065.79,1.4,0.622,3.0,26.586749999999995,28.2928,1.32
10108,5.0,3.222,121.8,6.86,2.4000000000000004,16.908,1793.8,104.6,0.0,2.81,13.4,13.4,62.0,37.48,2.2,1.0,18.209,33.86,5.0,5791.79,0.53,0.948,54.0,23.3192,23.3192,1.16
10109,5.0,4.674,163.8,6.86,2.0,20.292,773.8,117.0,0.0,2.664,12.8,12.8,124.0,36.83,2.75,1.0,14.824999999999996,33.86,5.0,5791.79,0.53,1.3239999999999998,54.0,21.2525,22.9222,1.16
10110,9.0,1.354,85.39999999999998,3.6,2.6,11.059,1794.8,37.8,0.0,2.652,11.2,11.2,50.0,19.174,5.0,3.4000000000000004,24.058000000000003,26.98,3.0,4791.12,0.83,0.526,13.0,24.01775,26.2376,0.92
10111,0.0,2.05,86.0,5.45,3.2,18.633,1788.2,33.2,0.0,3.048,14.8,14.8,39.0,28.351,1.5,0.0,16.483999999999998,24.22,6.0,3151.12,0.58,0.6219999999999999,62.0,27.0875,28.6934,0.92
10112,5.0,4.664,168.4,6.86,2.0,15.64,765.8,55.26000000000001,0.0,2.7219999999999995,12.8,12.8,78.3,33.667,2.75,1.0,19.477,12.69,5.0,3051.79,0.67,1.2959999999999998,52.0,25.21975,26.096,1.4
10113,5.0,6.006,195.4,6.86,2.4,16.5,235.1,59.6,0.0,2.5920000000000005,13.2,13.2,39.0,28.351,4.0,1.0,13.101,24.085,5.0,2866.79,0.58,1.6239999999999997,49.0,21.578,24.7872,1.4
10114,9.0,2.426,128.2,6.86,2.2,11.059,774.8,10.4,0.25,2.3680000000000003,10.2,10.2,2.0,19.174,3.75,1.8,24.058000000000003,5.98,1.0,3659.79,1.16,0.6859999999999999,4.0,25.76425,27.6348,1.52
10115,9.0,1.464,48.4,4.15,3.0,11.059,774.8,16.8,0.0,2.688,13.2,13.2,34.0,19.174,4.666666666666667,1.8,24.058000000000003,10.886,3.0,3646.9,1.03,0.468,13.0,20.954333333333327,26.6194,1.52
10116,8.0,4.244,146.6,6.86,2.2,14.925,774.1,30.6,0.0,2.52,12.6,12.6,14.0,23.32,4.5,1.6,20.192,26.98,5.0,4798.79,0.8,1.1840000000000002,45.0,24.628,25.6226,0.3
10117,9.0,4.214,147.0,6.86,2.4,12.24,768.7,22.88000000000001,0.0,2.54,12.6,12.6,50.0,20.52,4.5,1.8,22.876999999999995,11.17,3.0,3540.79,0.71,1.15,12.0,22.8975,24.2382,0.3
10118,8.0,1.55,59.99999999999999,4.15,3.0,14.925,774.1,38.4,0.0,2.556,13.4,13.4,19.0,23.32,3.75,1.6,20.192,26.98,6.0,4785.9,0.29,0.522,45.0,22.51475,25.0352,1.14
10119,6.0,1.97,103.4,5.05,2.4000000000000004,18.211,775.5,144.2,0.0,2.678,11.2,11.2,19.0,34.83,2.5,1.2,16.906,52.09,2.0,5737.9,0.29,0.696,51.0,19.1645,22.355,1.14
10120,9.0,4.474,163.8,6.86,2.0,12.8,771.8,82.0,0.0,2.632,11.6,11.6,80.0,24.76,4.25,2.2,22.317,26.37,3.0,3890.79,0.67,1.266,11.0,23.8995,25.0398,1.84
10121,0.0,1.85,65.6,5.15,2.8,20.51,1785.8,17.86,0.0,3.042,14.6,14.6,11.0,30.71,2.25,0.0,14.606999999999996,12.33,6.0,3044.12,0.62,0.5760000000000001,66.0,27.7795,29.247,1.84
10122,6.0,1.65,98.0,4.2,2.6,14.32,772.7,34.9,0.0,2.7060000000000004,13.2,13.2,70.5,25.04,4.666666666666667,1.2,20.797,29.78,3.0,4926.9,0.54,0.6059999999999999,47.0,22.755,27.6998,1.92
10123,0.0,5.7360000000000015,200.2,6.86,2.2,18.828,216.9,16.5,0.0,2.47,14.2,14.2,12.0,28.447,4.333333333333334,0.0,10.773,10.355,3.0,2714.79,0.54,1.4919999999999998,73.0,22.95233333333333,25.6118,1.92
10124,9.0,4.208,121.2,6.86,2.6,11.059,774.8,16.8,0.0,2.528,12.8,12.8,34.0,19.174,4.25,1.8,24.058000000000003,10.886,3.0,3659.79,1.03,1.128,13.0,23.116,24.413,0.76
10125,0.0,5.7860000000000005,177.8,6.86,2.2,14.632,218.0,14.4,0.0,2.616,14.2,14.2,22.0,30.502,2.333333333333333,0.0,14.969,6.795,5.0,2797.79,0.71,1.486,71.0,20.997333333333327,24.4388,0.76
10126,7.0,3.072,135.0,6.86,2.4000000000000004,20.292,1793.7,61.40000000000001,0.0,2.772,12.8,12.8,124.0,36.83,2.8,1.4,14.824999999999996,36.35,5.0,5653.79,0.64,0.9499999999999998,48.0,23.996,23.996,0.66
10127,7.0,4.364,164.6,6.86,2.0,16.908,773.7,49.0,0.0,2.542,12.6,12.6,62.0,37.48,3.0,1.4,18.209,36.35,5.0,5653.79,0.64,1.234,48.0,20.4065,22.2454,0.66
10128,8.0,0.6900000000000001,88.0,3.45,3.2,13.13,774.3,30.6,0.0,2.5780000000000003,13.6,13.6,19.0,22.99,3.5,1.6,21.986999999999995,20.78,4.0,4591.9,0.29,0.282,44.0,22.54425,25.0588,0.56
10129,8.0,5.526000000000002,194.0,6.86,1.8,14.925,234.1,36.68,0.0,2.346,10.2,10.2,44.4,23.32,3.6666666666666665,1.6,14.675999999999998,26.845,2.0,4798.79,0.72,1.5139999999999998,45.0,19.853666666666676,23.7526,0.56
10130,5.0,4.644,162.2,6.86,2.0,15.64,768.7,99.8,0.0,2.528,11.0,11.0,198.0,33.667,2.5,1.0,19.477,12.69,2.0,2665.79,0.45,1.3159999999999998,52.0,24.64225,25.634,0.22
10131,7.0,1.92,98.6,5.55,2.6,34.97,1793.7,143.2,0.0,2.912,12.6,12.6,183.0,54.934,3.25,2.0,0.1469999999999984,40.9,6.0,5646.12,0.63,0.6920000000000001,48.0,17.521749999999994,21.0408,0.22
10132,0.0,3.252,116.2,6.86,2.6,17.964000000000002,1795.3,107.2,0.0,2.83,14.6,14.6,95.0,37.93,2.2,0.0,17.153,49.98,3.0,4195.79,0.23,0.944,69.0,28.5612,28.5612,2.2
10133,0.0,5.126,185.6,6.86,2.6,18.211,228.7,68.2,0.0,2.5580000000000003,12.6,12.6,40.0,27.96,1.6666666666666663,0.0,11.39,17.025,2.0,2665.79,0.45,1.3239999999999998,67.0,22.13733333333333,25.1228,2.2
10134,5.0,2.842,135.2,6.86,2.2,16.461,775.2,65.4,0.25,2.602,10.8,10.8,5.0,27.16,3.0,1.0,30.825000000000006,37.26,1.0,4834.79,0.59,0.8479999999999999,2.0,32.11625,32.7164,1.26
10135,6.0,4.004,171.6,6.86,2.0,14.32,772.7,21.28,0.25,2.388,10.4,10.4,2.4,25.04,3.25,1.2,20.797,29.78,1.0,4939.79,0.64,1.118,3.0,27.66575,28.0528,1.26
