,BCCvolume_pa_difference,BCCefflatcnt_max_value,BCCefflatcnt_difference,BCCvolume_pa_max_value,n_ws^third_difference,CovalentRadius_difference,ICSDVolume_max_value,AtomicRadii_difference,AtomicRadii_max_value,CovalentRadius_max_value,ICSDVolume_difference,valence_max_value,MendeleevNumber_arithmetic_average,NdUnfilled_arithmetic_average,GSenergy_pa_max_value,BCCenergy_pa_max_value,GSenergy_pa_min_value,valence_arithmetic_average,BCCfermi_arithmetic_average,BCCenergy_pa_min_value,valence_composition_average,ElasticModulus_difference,BCCfermi_composition_average,MendeleevNumber_composition_average,n_ws^third_arithmetic_average,target
742,29.49,8.383034541,3.4881627720000017,36.82,0.35,110.0,44.1,1.24,1.97,176.0,26.8,5.0,59.66666666666666,0.0,-1.948329565,-1.92725921,-1.948329565,3.0,4.78603963,-1.92725921,2.6,46.0,4.101037178,70.6,0.7233333333333334,4.6867
743,45.58,9.45988626,4.565014491,52.91,0.4300000000000001,129.0,56.0,1.42,2.15,195.0,38.7,3.0,35.333333333333336,3.0,-1.6828136000000002,-1.67793991,-1.6828136000000002,2.333333333333333,3.078634683333333,-1.67793991,2.2,65.0,3.07659421,56.0,0.7033333333333334,4.6867
744,45.58,9.45988626,4.565014491,52.91,0.68,129.0,56.0,1.42,2.15,195.0,38.7,4.0,46.0,2.6666666666666665,-1.6828136000000002,-1.67793991,-1.6828136000000002,2.6666666666666665,2.58675132,-1.67793991,2.4000000000000004,95.0,2.781464192,62.40000000000001,0.7866666666666666,4.56729
745,45.58,9.45988626,4.565014491,52.91,0.61,129.0,56.0,1.42,2.15,195.0,38.7,4.0,46.66666666666667,2.6666666666666665,-1.6828136000000002,-1.67793991,-1.6828136000000002,2.6666666666666665,3.17225786,-1.67793991,2.4000000000000004,124.0,3.1327681160000003,62.8,0.7633333333333333,4.56729
746,45.58,9.45988626,4.565014491,52.91,0.7999999999999999,129.0,56.0,1.42,2.15,195.0,42.2,5.0,47.0,2.333333333333333,-1.6828136000000002,-1.67793991,-1.6828136000000002,3.0,3.7463749966666655,-1.67793991,2.6,114.0,3.4772383980000003,63.0,0.8266666666666667,7.25508
747,45.58,9.45988626,4.565014491,52.91,0.7999999999999999,129.0,56.0,1.42,2.15,195.0,38.7,5.0,47.33333333333333,2.0,-1.6828136000000002,-1.67793991,-1.6828136000000002,3.0,3.228641693333333,-1.67793991,2.6,89.0,3.166598416,63.2,0.8266666666666667,7.25508
748,45.58,9.45988626,4.565014491,52.91,0.7899999999999999,129.0,56.0,1.42,2.15,195.0,38.7,5.0,47.66666666666667,2.333333333333333,-1.6828136000000002,-1.67793991,-1.6828136000000002,3.0,3.4067821866666668,-1.67793991,2.6,168.0,3.2734827120000003,63.40000000000001,0.8233333333333333,7.359960000000001
749,45.58,9.45988626,4.565014491,52.91,0.89,129.0,56.0,1.42,2.15,195.0,44.0,6.0,48.0,1.6666666666666667,-1.6828136000000002,-1.67793991,-1.6828136000000002,3.333333333333333,4.2537152266666665,-1.67793991,2.8,244.0,3.781642536,63.6,0.8566666666666667,7.359960000000001
750,45.58,9.45988626,4.565014491,52.91,0.93,129.0,56.0,1.42,2.15,195.0,40.5,6.0,48.33333333333334,1.6666666666666667,-1.6828136000000002,-1.67793991,-1.6828136000000002,3.333333333333333,4.47370029,-1.67793991,2.8,307.0,3.913633574,63.8,0.8699999999999999,7.359960000000001
751,45.58,9.45988626,4.565014491,52.91,0.97,129.0,56.0,1.42,2.15,195.0,40.2,6.0,48.66666666666667,2.0,-1.6828136000000002,-1.67793991,-1.6828136000000002,3.333333333333333,4.054526506666667,-1.67793991,2.8,386.0,3.662129304,64.0,0.8833333333333333,7.359960000000001
752,45.58,9.45988626,4.565014491,52.91,0.7700000000000001,129.0,56.0,1.42,2.15,195.0,43.8,7.0,49.0,1.6666666666666667,-1.6828136000000002,-1.67793991,-1.6828136000000002,3.6666666666666665,4.119681896666666,-1.67793991,3.0,183.0,3.701222538,64.2,0.8166666666666667,5.7885
753,45.58,9.45988626,4.565014491,52.91,1.0100000000000002,129.0,56.0,1.42,2.15,195.0,41.3,7.0,49.66666666666667,1.6666666666666667,-1.6828136000000002,-1.67793991,-1.6828136000000002,3.6666666666666665,4.51026682,-1.67793991,3.0,446.0,3.935573492,64.60000000000001,0.8966666666666667,5.7885
754,45.58,9.45988626,4.565014491,52.91,0.93,129.0,56.0,1.42,2.15,195.0,44.3,6.0,50.0,1.3333333333333333,-1.6828136000000002,-1.67793991,-1.6828136000000002,3.333333333333333,3.745198813333333,-1.67793991,2.8,196.0,3.4765326880000003,64.8,0.8699999999999999,7.259410000000001
755,45.58,9.45988626,4.565014491,52.91,0.5499999999999999,129.0,56.0,1.42,2.15,195.0,39.4,3.0,56.0,0.0,-1.6828136000000002,-1.67793991,-1.6828136000000002,2.333333333333333,4.182725476666667,-1.67793991,2.2,55.5,3.739048686,68.4,0.7433333333333333,7.259410000000001
756,45.58,9.45988626,4.565014491,52.91,0.4700000000000001,129.0,56.0,1.42,2.15,195.0,38.7,3.0,56.33333333333334,0.0,-1.6828136000000002,-1.67793991,-1.6828136000000002,2.333333333333333,2.911319913333333,-1.67793991,2.2,4.0,2.976205348,68.60000000000001,0.7166666666666667,3.33175
757,45.58,9.45988626,4.565014491,52.91,0.33,129.0,56.0,1.42,2.15,195.0,38.7,3.0,56.66666666666667,0.0,-1.6828136000000002,-1.67793991,-1.6828136000000002,2.333333333333333,4.394123546666666,-1.67793991,2.2,1.0,3.865887528,68.80000000000001,0.6699999999999999,3.33175
758,45.58,9.45988626,4.565014491,52.91,0.5300000000000001,129.0,56.0,1.42,2.15,195.0,38.7,4.0,58.0,0.0,-1.6828136000000002,-1.67793991,-1.6828136000000002,2.6666666666666665,3.05471519,-1.67793991,2.4000000000000004,100.0,3.062242514,69.60000000000001,0.7366666666666667,3.3461199999999995
759,45.58,9.45988626,4.565014491,52.91,0.4,129.0,56.0,1.42,2.15,195.0,38.7,4.0,58.33333333333334,0.0,-1.6828136000000002,-1.67793991,-1.6828136000000002,2.6666666666666665,4.611550096666667,-1.67793991,2.4000000000000004,35.0,3.996343458,69.80000000000001,0.6933333333333334,3.3461199999999995
760,25.200000000000006,8.043925049,3.1490532800000004,32.53,0.52,124.0,32.9,1.08,1.81,190.0,20.9,6.0,49.33333333333333,4.666666666666667,-6.464599775,-6.34029752,-6.464599775,3.6666666666666665,4.760888536666667,-6.34029752,3.0,194.6,4.085946522,64.4,0.98,5.19271
761,29.49,8.383034541,3.4881627720000017,36.82,0.7299999999999999,110.0,44.1,1.24,1.97,176.0,30.3,5.0,46.66666666666667,2.333333333333333,-1.948329565,-1.92725921,-1.948329565,3.0,4.14132635,-1.92725921,2.6,108.0,3.71420921,62.8,0.85,5.19271
762,29.49,8.383034541,3.4881627720000017,36.82,0.7299999999999999,110.0,44.1,1.24,1.97,176.0,26.8,5.0,47.0,2.0,-1.948329565,-1.92725921,-1.948329565,3.0,3.6235930466666666,-1.92725921,2.6,83.0,3.4035692280000003,63.0,0.85,4.75731
763,29.49,8.383034541,3.4881627720000017,36.82,0.7199999999999999,110.0,44.1,1.24,1.97,176.0,26.8,5.0,47.33333333333333,2.333333333333333,-1.948329565,-1.92725921,-1.948329565,3.0,3.80173354,-1.92725921,2.6,162.0,3.5104535240000003,63.2,0.8466666666666667,4.75731
764,29.49,8.383034541,3.4881627720000017,36.82,0.82,110.0,44.1,1.24,1.97,176.0,32.1,6.0,47.66666666666666,1.6666666666666667,-1.948329565,-1.92725921,-1.948329565,3.333333333333333,4.64866658,-1.92725921,2.8,238.0,4.0186133480000015,63.40000000000001,0.88,4.00662
765,29.49,8.383034541,3.4881627720000017,36.82,0.86,110.0,44.1,1.24,1.97,176.0,28.6,6.0,48.0,1.6666666666666667,-1.948329565,-1.92725921,-1.948329565,3.333333333333333,4.868651643333333,-1.92725921,2.8,301.0,4.150604386,63.6,0.8933333333333333,4.00662
766,25.200000000000006,8.043925049,3.1490532800000004,32.53,0.56,124.0,32.9,1.08,1.81,190.0,17.4,6.0,49.66666666666667,4.666666666666667,-6.464599775,-6.34029752,-6.464599775,3.6666666666666665,4.9808736,-6.34029752,3.0,257.6,4.217937559999998,64.60000000000001,0.9933333333333332,5.52492
767,15.55,7.153611229,2.25873946,22.88,0.6000000000000001,88.0,23.4,0.8700000000000001,1.6,154.0,7.899999999999999,6.0,68.33333333333334,1.6666666666666667,-1.54227231,-1.51367083,-1.54227231,3.333333333333333,5.265662253333333,-1.51367083,2.8,277.6,4.388810752,75.80000000000003,0.98,5.52492
768,15.55,7.153611229,2.25873946,22.88,0.6400000000000001,96.0,23.4,0.8700000000000001,1.6,162.0,7.599999999999998,6.0,68.66666666666667,2.0,-1.54227231,-1.51367083,-1.54227231,3.333333333333333,4.84648847,-1.51367083,2.8,356.6,4.137306482,76.0,0.9933333333333334,4.93489
769,15.55,7.153611229,2.25873946,22.88,0.4400000000000001,75.0,23.4,0.8700000000000001,1.6,141.0,11.2,7.0,69.0,1.6666666666666667,-1.54227231,-1.51367083,-1.54227231,3.6666666666666665,4.91164386,-1.51367083,3.0,153.6,4.1763997160000015,76.2,0.9266666666666667,4.93489
770,15.55,7.153611229,2.25873946,22.88,0.6800000000000002,85.0,23.4,0.8700000000000001,1.6,151.0,8.7,7.0,69.66666666666667,1.6666666666666667,-1.54227231,-1.51367083,-1.54227231,3.6666666666666665,5.302228783333333,-1.51367083,3.0,416.6,4.4107506700000005,76.6,1.0066666666666666,7.1985
771,15.55,7.153611229,2.25873946,22.88,0.6000000000000001,75.0,23.4,0.8700000000000001,1.6,141.0,11.7,6.0,70.0,1.3333333333333333,-1.54227231,-1.51367083,-1.54227231,3.333333333333333,4.537160776666667,-1.51367083,2.8,166.6,3.951709866,76.80000000000003,0.98,7.1985
772,15.55,7.153611229,2.25873946,22.88,0.22,75.0,23.4,0.8700000000000001,1.6,141.0,6.799999999999998,3.0,76.0,0.0,-1.54227231,-1.51367083,-1.54227231,2.333333333333333,4.97468744,-1.51367083,2.2,26.1,4.214225863999999,80.4,0.8533333333333333,5.55815
773,15.55,7.153611229,2.25873946,22.88,0.1400000000000001,75.0,23.4,0.8700000000000001,1.6,141.0,6.099999999999998,3.0,76.33333333333334,0.0,-1.54227231,-1.51367083,-1.54227231,2.333333333333333,3.703281876666667,-1.51367083,2.2,33.4,3.451382526,80.6,0.8266666666666667,5.55815
774,17.1,7.311634665,2.416762896,24.43,0.0,76.0,26.1,0.93,1.66,142.0,8.8,3.0,76.66666666666667,0.0,-1.54227231,-1.51367083,-1.54227231,2.333333333333333,5.18608551,-1.51367083,2.2,30.4,4.341064706,80.80000000000003,0.7799999999999999,5.52315
775,19.76,7.567916457999999,2.673044689,27.09,0.09,75.0,30.2,0.8700000000000001,1.6,141.0,12.9,5.0,80.0,0.0,-1.54227231,-1.51367083,-1.54227231,3.0,5.18305024,-1.51367083,2.6,22.6,4.339243544,82.80000000000003,0.8099999999999999,5.52315
776,29.49,8.383034541,3.4881627720000017,36.82,0.36,110.0,44.1,1.24,1.97,176.0,26.8,3.0,35.0,3.0,-1.948329565,-1.92725921,-1.948329565,2.333333333333333,3.4735860366666667,-1.92725921,2.2,59.0,3.313565022,55.8,0.7266666666666667,5.52315
777,29.49,8.383034541,3.4881627720000017,36.82,0.61,110.0,44.1,1.24,1.97,176.0,26.8,4.0,45.66666666666667,2.6666666666666665,-1.948329565,-1.92725921,-1.948329565,2.6666666666666665,2.9817026733333334,-1.92725921,2.4000000000000004,89.0,3.018435004,62.2,0.81,5.52315
778,29.49,8.383034541,3.4881627720000017,36.82,0.4999999999999999,110.0,44.1,1.24,1.97,176.0,26.8,4.0,46.0,2.6666666666666665,-1.948329565,-1.92725921,-1.948329565,2.6666666666666665,3.3990025733333336,-1.92725921,2.4000000000000004,73.0,3.2688149440000003,62.40000000000001,0.7733333333333333,4.37212
779,29.49,8.383034541,3.4881627720000017,36.82,0.5399999999999999,110.0,44.1,1.24,1.97,176.0,26.8,4.0,46.33333333333333,2.6666666666666665,-1.948329565,-1.92725921,-1.948329565,2.6666666666666665,3.5672092133333333,-1.92725921,2.4000000000000004,118.0,3.3697389280000003,62.6,0.7866666666666666,4.37212
780,29.49,8.383034541,3.4881627720000017,36.82,0.9,110.0,44.1,1.24,1.97,176.0,28.3,6.0,48.33333333333333,2.0,-1.948329565,-1.92725921,-1.948329565,3.333333333333333,4.44947786,-1.92725921,2.8,380.0,3.899100116,63.8,0.9066666666666668,4.08876
781,29.49,8.383034541,3.4881627720000017,36.82,0.7000000000000001,110.0,44.1,1.24,1.97,176.0,31.9,7.0,48.66666666666666,1.6666666666666667,-1.948329565,-1.92725921,-1.948329565,3.6666666666666665,4.51463325,-1.92725921,3.0,177.0,3.93819335,64.0,0.8400000000000001,4.08876
782,29.49,8.383034541,3.4881627720000017,36.82,0.94,110.0,44.1,1.24,1.97,176.0,29.4,7.0,49.33333333333333,1.6666666666666667,-1.948329565,-1.92725921,-1.948329565,3.6666666666666665,4.905218173333333,-1.92725921,3.0,440.0,4.1725443040000005,64.4,0.92,3.27167
783,30.14,8.432076899,3.5372051300000003,37.47,0.6300000000000001,141.0,37.4,1.147,1.877,207.0,21.6,6.0,50.33333333333333,5.0,-4.927546185,-4.79586452,-4.927546185,3.6666666666666665,6.0759875533333325,-4.79586452,3.0,351.0,4.8750059320000005,65.0,0.9966666666666668,3.27167
784,30.14,8.432076899,3.5372051300000003,37.47,0.1900000000000001,141.0,37.4,1.147,1.877,207.0,20.1,4.0,59.66666666666666,3.0,-4.927546185,-4.79586452,-4.927546185,3.0,5.076176236666667,-4.79586452,2.6,65.0,4.275119141999999,70.60000000000002,0.8500000000000001,3.22386
785,30.14,8.432076899,3.5372051300000003,37.47,0.06,141.0,37.4,1.147,1.877,207.0,20.1,4.0,60.0,3.0,-4.927546185,-4.79586452,-4.927546185,3.0,6.6330111433333325,-4.79586452,2.6,0.0,5.209220086,70.80000000000003,0.8066666666666666,3.22386
786,30.14,8.432076899,3.5372051300000003,37.47,0.08,141.0,37.4,1.147,1.877,207.0,20.1,5.0,61.66666666666666,3.0,-4.927546185,-4.79586452,-4.927546185,3.333333333333333,6.412549323333334,-4.79586452,2.8,17.0,5.076942994,71.80000000000003,0.8133333333333332,3.68872
787,15.55,7.153611229,2.25873946,22.88,0.1,104.0,24.9,0.8760000000000001,1.606,170.0,7.599999999999998,3.0,55.33333333333334,3.0,-1.54227231,-1.51367083,-1.54227231,2.333333333333333,3.870596646666667,-1.51367083,2.2,35.6,3.551771388,68.0,0.8133333333333332,3.68872
788,15.55,7.153611229,2.25873946,22.88,0.3500000000000001,94.0,23.4,0.8700000000000001,1.6,160.0,6.099999999999998,4.0,66.0,2.6666666666666665,-1.54227231,-1.51367083,-1.54227231,2.6666666666666665,3.378713283333333,-1.51367083,2.4000000000000004,65.6,3.25664137,74.4,0.8966666666666667,4.00836
789,15.55,7.153611229,2.25873946,22.88,0.47,87.0,23.4,0.8700000000000001,1.6,153.0,9.599999999999998,5.0,67.0,2.333333333333333,-1.54227231,-1.51367083,-1.54227231,3.0,4.53833696,-1.51367083,2.6,84.6,3.952415576,75.0,0.9366666666666664,4.00836
790,15.55,7.153611229,2.25873946,22.88,0.47,98.0,23.4,0.8700000000000001,1.6,164.0,6.099999999999998,5.0,67.33333333333334,2.0,-1.54227231,-1.51367083,-1.54227231,3.0,4.020603656666667,-1.51367083,2.6,59.6,3.641775594,75.2,0.9366666666666664,4.43692
791,15.55,7.153611229,2.25873946,22.88,0.46,104.0,23.4,0.8700000000000001,1.6,170.0,6.099999999999998,5.0,67.66666666666667,2.333333333333333,-1.54227231,-1.51367083,-1.54227231,3.0,4.1987441500000005,-1.51367083,2.6,138.6,3.74865989,75.4,0.9333333333333332,4.43692
792,15.55,7.153611229,2.25873946,22.88,0.56,75.0,23.4,0.8700000000000001,1.6,141.0,11.4,6.0,68.0,1.6666666666666667,-1.54227231,-1.51367083,-1.54227231,3.333333333333333,5.04567719,-1.51367083,2.8,214.6,4.2568197140000015,75.6,0.9666666666666666,4.40684
793,25.200000000000006,8.043925049,3.1490532800000004,32.53,0.06,124.0,32.9,1.08,1.81,190.0,15.599999999999998,3.0,36.66666666666666,6.0,-6.464599775,-6.34029752,-6.464599775,2.6666666666666665,3.5858079933333333,-6.34029752,2.4,15.599999999999996,3.3808981960000004,56.8,0.8266666666666667,4.40684
794,25.200000000000006,8.043925049,3.1490532800000004,32.53,0.31,124.0,32.9,1.08,1.81,190.0,15.599999999999998,4.0,47.33333333333334,5.666666666666666,-6.464599775,-6.34029752,-6.464599775,3.0,3.09392463,-6.34029752,2.6,45.6,3.085768178,63.2,0.91,5.25646
795,25.200000000000006,8.043925049,3.1490532800000004,32.53,0.2,124.0,32.9,1.08,1.81,190.0,15.599999999999998,4.0,47.66666666666666,5.666666666666666,-6.464599775,-6.34029752,-6.464599775,3.0,3.51122453,-6.34029752,2.6,29.599999999999994,3.336148118,63.40000000000001,0.8733333333333333,5.25646
796,25.200000000000006,8.043925049,3.1490532800000004,32.53,0.24,124.0,32.9,1.08,1.81,190.0,15.599999999999998,4.0,48.0,5.666666666666666,-6.464599775,-6.34029752,-6.464599775,3.0,3.67943117,-6.34029752,2.6,74.6,3.437072102,63.6,0.8866666666666667,5.90028
797,30.14,8.432076899,3.5372051300000003,37.47,0.4300000000000001,141.0,37.4,1.147,1.877,207.0,25.2,7.0,50.66666666666666,4.666666666666667,-4.927546185,-4.79586452,-4.927546185,4.0,6.1411429433333335,-4.79586452,3.2,148.0,4.914099166000001,65.2,0.93,5.90028
798,30.14,8.432076899,3.5372051300000003,37.47,0.6700000000000002,141.0,37.4,1.147,1.877,207.0,22.7,7.0,51.33333333333333,4.666666666666667,-4.927546185,-4.79586452,-4.927546185,4.0,6.5317278666666665,-4.79586452,3.2,411.0,5.14845012,65.60000000000001,1.01,6.760210000000002
799,30.14,8.432076899,3.5372051300000003,37.47,0.5900000000000001,141.0,37.4,1.147,1.877,207.0,25.7,6.0,51.66666666666666,4.333333333333333,-4.927546185,-4.79586452,-4.927546185,3.6666666666666665,5.766659860000002,-4.79586452,3.0,161.0,4.689409316000001,65.8,0.9833333333333332,6.760210000000002
800,30.14,8.432076899,3.5372051300000003,37.47,0.21,141.0,37.4,1.147,1.877,207.0,20.8,3.0,57.66666666666666,3.0,-4.927546185,-4.79586452,-4.927546185,2.6666666666666665,6.204186523333334,-4.79586452,2.4,20.5,4.951925314,69.4,0.8566666666666667,4.81151
801,30.14,8.432076899,3.5372051300000003,37.47,0.1300000000000001,141.0,37.4,1.147,1.877,207.0,20.1,3.0,58.0,3.0,-4.927546185,-4.79586452,-4.927546185,2.6666666666666665,4.9327809600000005,-4.79586452,2.4,39.0,4.1890819760000015,69.60000000000001,0.8300000000000001,4.81151
802,30.14,8.432076899,3.5372051300000003,37.47,0.01,141.0,37.4,1.147,1.877,207.0,20.1,3.0,58.33333333333333,3.0,-4.927546185,-4.79586452,-4.927546185,2.6666666666666665,6.4155845933333335,-4.79586452,2.4,36.0,5.078764156,69.80000000000001,0.7833333333333332,6.9403
803,25.200000000000006,8.043925049,3.1490532800000004,32.53,0.43,124.0,32.9,1.08,1.81,190.0,19.1,5.0,48.33333333333334,5.333333333333334,-6.464599775,-6.34029752,-6.464599775,3.333333333333333,4.253548306666667,-6.34029752,2.8,64.6,3.781542384,63.8,0.95,6.9403
804,25.200000000000006,8.043925049,3.1490532800000004,32.53,0.43,124.0,32.9,1.08,1.81,190.0,15.599999999999998,5.0,48.66666666666666,5.0,-6.464599775,-6.34029752,-6.464599775,3.333333333333333,3.735815003333333,-6.34029752,2.8,39.6,3.470902402,64.0,0.95,3.66145
805,25.200000000000006,8.043925049,3.1490532800000004,32.53,0.4199999999999999,124.0,32.9,1.08,1.81,190.0,15.599999999999998,5.0,49.0,5.333333333333334,-6.464599775,-6.34029752,-6.464599775,3.333333333333333,3.9139554966666665,-6.34029752,2.8,118.6,3.577786698,64.2,0.9466666666666668,3.66145
806,14.54,7.046761753999999,2.1518899850000004,21.87,0.28,109.0,22.4,0.8340000000000001,1.564,175.0,10.4,6.0,60.33333333333333,4.333333333333333,-9.50571654,-9.50480758,-9.50571654,4.0,5.261082246666667,-9.50480758,3.2,120.0,4.3860627480000005,71.0,1.06,5.32048
807,5.68,5.926510976,1.0316392070000004,13.01,0.09,87.0,17.3,0.591,1.321,153.0,5.300000000000002,6.0,60.66666666666666,4.0,-9.50571654,-9.50480758,-9.50571654,4.333333333333334,5.835199383333332,-9.50480758,3.4000000000000004,130.0,4.73053303,71.2,1.1233333333333333,5.32048
808,10.85,6.625794375,1.730922606,18.18,0.09,98.0,18.1,0.6990000000000001,1.429,164.0,6.100000000000001,6.0,61.0,3.666666666666667,-9.50571654,-9.50480758,-9.50571654,4.333333333333334,5.31746608,-9.50480758,3.4000000000000004,155.0,4.4198930480000005,71.4,1.1233333333333333,5.12596
809,10.79,6.618497239,1.72362547,18.12,0.1,104.0,17.6,0.7,1.43,170.0,5.600000000000001,6.0,61.33333333333333,4.0,-9.50571654,-9.50480758,-9.50571654,4.333333333333334,5.495606573333332,-9.50480758,3.4000000000000004,76.0,4.526777344000001,71.6,1.12,5.12596
810,3.84,5.632800700000001,0.7379289309999999,11.17,0.0,73.0,17.3,0.5190000000000001,1.249,139.0,5.300000000000002,6.0,68.0,2.5,-9.50571654,-9.50480758,-9.50571654,4.0,5.525288085,-9.50480758,3.6,0.0,5.034937168000001,71.80000000000003,0.865,5.12596
811,3.84,5.632800700000001,0.7379289309999999,11.17,0.0,73.0,17.3,0.5190000000000001,1.249,139.0,5.300000000000002,6.0,68.0,2.5,-9.50571654,-9.50480758,-9.50571654,4.0,5.525288085,-9.50480758,3.6,0.0,5.034937168000001,71.80000000000003,0.865,5.12596
812,8.36,6.308328617000001,1.413456848,15.69,0.04,88.0,17.3,0.6320000000000001,1.362,154.0,5.300000000000002,6.0,62.0,3.333333333333333,-9.50571654,-9.50480758,-9.50571654,4.666666666666667,6.5625246766666665,-9.50480758,3.6,63.0,5.166928206000001,72.0,1.1666666666666663,4.75325
813,8.72,6.356211501000001,1.461339732,16.05,0.08,96.0,17.3,0.6400000000000001,1.37,162.0,5.300000000000002,6.0,62.33333333333333,3.666666666666667,-9.50571654,-9.50480758,-9.50571654,4.666666666666667,6.1433508933333325,-9.50480758,3.6,142.0,4.915423936,72.2,1.1800000000000002,4.75325
814,3.84,5.632800700000001,0.7379289309999999,11.17,0.1199999999999998,73.0,17.3,0.5190000000000001,1.249,139.0,5.300000000000002,7.0,62.66666666666666,3.333333333333333,-9.50571654,-9.50480758,-9.50571654,5.000000000000001,6.2085062833333335,-9.50480758,3.8,61.0,4.954517170000001,72.4,1.1133333333333333,6.075069999999998
815,7.4700000000000015,6.186721495,1.2918497259999997,14.8,0.1200000000000001,85.0,17.3,0.6400000000000001,1.37,151.0,5.300000000000002,7.0,63.33333333333333,3.333333333333333,-9.50571654,-9.50480758,-9.50571654,5.000000000000001,6.5990912066666665,-9.50480758,3.8,202.0,5.188868124000001,72.80000000000003,1.1933333333333334,6.075069999999998
816,3.84,5.632800700000001,0.7379289309999999,11.17,0.04,73.0,17.3,0.5190000000000001,1.249,139.0,5.600000000000001,6.0,63.66666666666666,3.0,-9.50571654,-9.50480758,-9.50571654,4.666666666666667,5.834023200000002,-9.50480758,3.6,48.0,4.72982732,73.0,1.1666666666666663,6.6061
817,9.590000000000002,6.46904413,1.5741723610000005,16.92,0.3400000000000001,73.0,17.3,0.7,1.43,139.0,5.300000000000002,6.0,69.66666666666666,1.6666666666666667,-9.50571654,-9.50480758,-9.50571654,3.6666666666666665,6.271549863333334,-9.50480758,3.0,188.5,4.9923433180000005,76.6,1.04,6.6061
818,10.61,6.596508714,1.7016369449999995,17.94,0.4199999999999999,73.0,19.6,0.6799999999999999,1.41,139.0,7.600000000000001,6.0,70.0,1.6666666666666667,-9.50571654,-9.50480758,-9.50571654,3.6666666666666665,5.0001443000000005,-9.50480758,3.0,248.0,4.22949998,76.80000000000003,1.0133333333333334,4.5906
819,17.1,7.311634665,2.416762896,24.43,0.56,76.0,26.1,0.93,1.66,142.0,14.1,6.0,70.33333333333333,1.6666666666666667,-9.50571654,-9.50480758,-9.50571654,3.6666666666666665,6.4829479333333335,-9.50480758,3.0,245.0,5.119182159999999,77.0,0.9666666666666666,4.5906
820,11.49,6.702649876000001,1.807778107,18.82,0.3599999999999999,73.0,22.2,0.6400000000000001,1.37,139.0,10.2,6.0,71.66666666666666,1.6666666666666667,-9.50571654,-9.50480758,-9.50571654,4.0,5.143539576666667,-9.50480758,3.2,144.0,4.3155371460000005,77.80000000000003,1.0333333333333334,5.562869999999998
