,GSenergy_pa_max_value,GSenergy_pa_min_value,MeltingT_max_value,HeatFusion_min_value,n_ws^third_arithmetic_average,ElasticModulus_arithmetic_average,BCCenergy_pa_max_value,HeatVaporization_max_value,ElasticModulus_composition_average,n_ws^third_max_value,n_ws^third_composition_average,BCCenergy_pa_min_value,MeltingT_composition_average,HHIr_min_value,ElasticModulus_max_value,MeltingT_arithmetic_average,ShearModulus_max_value,BulkModulus_max_value,BoilingT_max_value,HeatFusion_max_value,MeltingT_difference,GSenergy_pa_arithmetic_average,HeatCapacityMolar_min_value,Electronegativity_max_value,phi_max_value,target
629,-10.84610777,-10.84610777,2896.0,11.3,1.565,201.0,-10.84610777,590.4,201.0,1.77,1.565,-10.84610777,2065.465,1400.0,322.0,2065.465,30.0,230.0,4912.0,37.48,1661.07,-6.805750665,24.06,2.16,4.65,3.34044
630,-10.84610777,-10.84610777,2896.0,11.106,1.465,178.0,-10.84610777,590.4,178.0,1.77,1.465,-10.84610777,1720.2,5300.0,322.0,1720.2,20.0,230.0,4912.0,37.48,2351.6,-7.409901084999999,24.06,2.16,4.65,2.51311
631,-10.84610777,-10.84610777,2896.0,6.21,1.505,192.0,-10.84610777,590.4,192.0,1.77,1.505,-10.84610777,1745.11,1300.0,322.0,1745.11,20.0,230.0,4912.0,37.48,2301.78,-5.8291409975,24.06,2.16,4.65,2.51311
632,-10.84610777,-10.84610777,2896.0,16.2,1.76,265.0,-10.84610777,590.4,265.0,1.77,1.76,-10.84610777,2332.0,2700.0,322.0,2332.0,75.0,230.0,4912.0,37.48,1128.0,-8.9632484575,24.06,2.16,5.1,3.5929800000000003
633,-10.84610777,-10.84610777,2896.0,21.0,1.75,290.5,-10.84610777,590.4,290.5,1.77,1.75,-10.84610777,2538.0,4100.0,322.0,2538.0,115.0,230.0,4912.0,37.48,716.0,-10.175912155,23.35,2.16,4.65,3.5929800000000003
634,-10.84610777,-10.84610777,2896.0,13.6,1.62,223.0,-10.84610777,590.4,223.0,1.77,1.62,-10.84610777,2126.885,1500.0,322.0,2126.885,48.0,230.0,4912.0,37.48,1538.23,-7.263381295,24.06,2.16,4.65,2.81414
635,-10.84610777,-10.84610777,2896.0,13.81,1.77,266.5,-10.84610777,590.4,266.5,1.77,1.77,-10.84610777,2353.5,1400.0,322.0,2353.5,82.0,230.0,4912.0,37.48,1085.0,-9.565796065,24.06,2.16,4.93,2.81414
636,-10.84610777,-10.84610777,2896.0,5.585,1.54,166.5,-10.84610777,590.4,166.5,1.77,1.54,-10.84610777,1599.455,1900.0,322.0,1599.455,20.0,230.0,4912.0,37.48,2593.09,-6.92918153625,24.06,2.16,4.65,3.90857
637,-10.84610777,-10.84610777,2896.0,3.2910000000000004,1.47,168.0,-10.84610777,590.4,168.0,1.77,1.47,-10.84610777,1662.875,2000.0,322.0,1662.875,20.0,230.0,4912.0,37.48,2466.25,-6.756454865,24.06,2.16,4.65,3.90857
638,-10.84610777,-10.84610777,2896.0,8.48,1.47,183.2,-10.84610777,590.4,183.2,1.77,1.47,-10.84610777,1909.5,500.0,322.0,1909.5,20.0,230.0,4912.0,37.48,1973.0,-6.19419004,24.06,2.16,4.65,2.9119200000000003
639,-10.84610777,-10.84610777,2896.0,12.91,1.69,260.0,-10.84610777,590.4,260.0,1.77,1.69,-10.84610777,2207.5,1800.0,322.0,2207.5,78.0,230.0,4912.0,37.48,1377.0,-9.93333651017,24.06,2.16,4.65,2.9119200000000003
640,-10.84610777,-10.84610777,2896.0,17.48,1.76,265.0,-10.84610777,590.4,265.0,1.77,1.76,-10.84610777,2312.0,1500.0,322.0,2312.0,76.0,230.0,4912.0,37.48,1168.0,-8.19621617,24.06,2.16,5.2,3.24624
641,-10.84610777,-10.84610777,2896.0,16.74,1.72,224.5,-10.84610777,590.4,224.5,1.77,1.72,-10.84610777,2362.025,5300.0,322.0,2362.025,44.0,230.0,4912.0,37.48,1067.95,-7.99194117,24.06,2.2,5.45,3.24624
642,-10.84610777,-10.84610777,2896.0,33.29,1.79,351.0,-10.84610777,590.4,351.0,1.81,1.79,-10.84610777,2663.0,5300.0,380.0,2663.0,20.0,230.0,4912.0,37.48,466.0,-10.6006294825,24.06,2.16,5.3,2.66382
643,-10.84610777,-10.84610777,3695.0,37.48,1.79,361.5,-10.84610777,590.4,361.5,1.81,1.79,-10.84610777,3295.5,4300.0,401.0,3295.5,161.0,310.0,5828.0,52.31,799.0,-11.902454195,24.06,2.36,4.8,2.66382
644,-10.84610777,-10.84610777,2896.0,11.39,1.49,193.2,-10.84610777,590.4,193.2,1.77,1.49,-10.84610777,2347.5,2600.0,322.0,2347.5,26.0,230.0,4912.0,37.48,1097.0,-8.6553537725,24.06,2.16,4.65,3.4692
645,-10.84610777,-10.84610777,2896.0,7.068,1.545,208.5,-10.84610777,590.4,208.5,1.77,1.545,-10.84610777,1794.34,1900.0,322.0,1794.34,43.0,230.0,4912.0,37.48,2203.32,-6.0430538425,24.06,2.16,4.65,3.4692
646,-10.84610777,-10.84610777,2896.0,24.44,1.605,180.5,-10.84610777,590.4,180.5,1.77,1.605,-10.84610777,1993.0,4000.0,322.0,1993.0,20.0,230.0,4912.0,37.48,1806.0,-7.7484984425,24.06,2.18,4.8,3.56999
647,-10.84610777,-10.84610777,2896.0,36.94,1.57,218.5,-10.84610777,590.4,218.5,1.77,1.57,-10.84610777,2053.7,1900.0,322.0,2053.7,20.0,230.0,4912.0,37.48,1684.6,-7.7310736575,23.222,2.16,4.65,3.56999
648,-10.84610777,-10.84610777,3306.0,37.48,1.81,436.0,-10.84610777,627.6,436.0,1.85,1.81,-10.84610777,3101.0,5300.0,550.0,3101.0,222.0,230.0,5285.0,57.85,410.0,-11.03340588,24.06,2.2,5.4,2.8257
649,-10.84610777,-10.84610777,2896.0,18.54,1.71,163.5,-10.84610777,590.4,163.5,1.77,1.71,-10.84610777,1606.65,5100.0,322.0,1606.65,20.0,230.0,4912.0,37.48,2578.7,-8.12330840625,23.824,2.19,5.55,2.8257
650,-10.84610777,-10.84610777,2896.0,4.774,1.46,171.0,-10.84610777,590.4,171.0,1.77,1.46,-10.84610777,1748.305,1800.0,322.0,1748.305,20.0,230.0,4912.0,37.48,2295.39,-7.23756869,24.06,2.33,4.65,3.13015
651,-10.84610777,-10.84610777,2896.0,22.175,1.775,248.5,-10.84610777,590.4,248.5,1.78,1.775,-10.84610777,2468.7,5300.0,322.0,2468.7,61.0,230.0,4912.0,37.48,854.5999999999998,-8.437308725,24.06,2.28,5.65,3.13015
652,-10.84610777,-10.84610777,2896.0,37.48,1.8,376.0,-10.84610777,590.4,376.0,1.83,1.8,-10.84610777,2751.5,5300.0,430.0,2751.5,173.0,230.0,4912.0,38.59,289.0,-10.02037067,24.06,2.2,5.4,3.88576
653,-10.84610777,-10.84610777,2896.0,19.79,1.515,194.5,-10.84610777,590.4,194.5,1.77,1.515,-10.84610777,1899.89,3400.0,322.0,1899.89,20.0,230.0,4912.0,37.48,1992.22,-7.481735055,24.06,2.16,4.65,3.88576
654,-10.84610777,-10.84610777,2896.0,14.1,1.52,201.0,-10.84610777,590.4,201.0,1.77,1.52,-10.84610777,2355.0,4500.0,322.0,2355.0,29.0,230.0,4912.0,37.48,1082.0,-8.565810429999999,24.06,2.16,4.65,2.32123
655,-10.84610777,-10.84610777,2896.0,37.48,1.635,242.0,-10.84610777,590.4,242.0,1.77,1.635,-10.84610777,2291.5,1000.0,322.0,2291.5,20.0,230.0,4912.0,50.21,1209.0,-8.1355128875,19.99,2.16,4.7,2.32123
656,-10.84610777,-10.84610777,2896.0,7.15,1.505,186.0,-10.84610777,590.4,186.0,1.77,1.505,-10.84610777,1700.54,1600.0,322.0,1700.54,20.0,230.0,4912.0,37.48,2390.92,-7.40357743,24.06,2.16,4.65,2.53447
657,-10.84610777,-10.84610777,2896.0,14.15,1.645,216.0,-10.84610777,590.4,216.0,1.77,1.645,-10.84610777,2418.5,1600.0,322.0,2418.5,44.0,230.0,4912.0,37.48,955.0,-9.310667445,24.06,2.16,4.65,2.53447
658,-10.84610777,-10.84610777,2896.0,4.142,1.445,167.0,-10.84610777,590.4,167.0,1.77,1.445,-10.84610777,1736.5,5300.0,322.0,1736.5,20.0,230.0,4912.0,37.48,2319.0,-6.55939265,24.06,2.16,4.65,2.75424
659,-10.84610777,-10.84610777,2896.0,21.0,1.59,208.0,-10.84610777,590.5,208.0,1.77,1.59,-10.84610777,2512.0,2600.0,322.0,2512.0,33.0,230.0,4912.0,37.48,768.0,-9.6960331625,24.06,2.16,4.65,2.75424
660,-5.54632457,-5.54632457,1728.0,17.48,1.75,208.0,-5.43913904,377.5,208.0,1.75,1.75,-5.43913904,1728.0,1500.0,208.0,1728.0,76.0,180.0,3186.0,17.48,0.0,-5.54632457,26.07,1.91,5.2,2.6764
661,-5.54632457,-5.54632457,1728.0,11.3,1.5550000000000002,144.0,-5.43913904,377.5,144.0,1.75,1.5550000000000002,-5.43913904,1481.465,1400.0,208.0,1481.465,76.0,180.0,3186.0,17.48,493.07,-4.1558590650000005,25.35,1.93,5.2,2.6764
662,-5.54632457,-5.54632457,1728.0,10.71,1.5699999999999998,139.25,-5.43913904,377.5,139.25,1.75,1.5699999999999998,-5.43913904,1330.735,1000.0,208.0,1330.735,76.0,180.0,3186.0,17.48,794.53,-4.6458738450000014,24.2,1.91,5.2,2.70488
663,-5.54632457,-5.54632457,1728.0,12.55,1.66,143.15,-5.43913904,377.5,143.15,1.75,1.66,-5.43913904,1532.665,1000.0,208.0,1532.665,76.0,220.0,3186.0,17.48,390.6700000000001,-4.37800859,25.418000000000003,2.54,5.2,2.70488
664,-5.54632457,-5.54632457,1728.0,11.106,1.455,121.0,-5.43913904,377.5,121.0,1.75,1.455,-5.43913904,1136.2,1500.0,208.0,1136.2,76.0,180.0,3186.0,17.48,1183.6,-4.760009485,25.52,2.02,5.2,2.5919
665,-5.54632457,-5.54632457,1728.0,6.21,1.495,135.0,-5.43913904,377.5,135.0,1.75,1.495,-5.43913904,1161.11,1300.0,208.0,1161.11,76.0,180.0,3186.0,17.48,1133.78,-3.1792493975,26.02,1.91,5.2,2.5919
666,-5.54632457,-5.54632457,1768.0,16.2,1.75,208.0,-5.43913904,377.5,208.0,1.75,1.75,-5.43913904,1748.0,1500.0,208.0,1748.0,76.0,180.0,3200.0,17.48,40.0,-6.3133568575000005,24.81,1.91,5.2,2.59881
667,-5.54632457,-5.54632457,2180.0,17.48,1.74,233.5,-5.43913904,377.5,233.5,1.75,1.74,-5.43913904,1954.0,1500.0,259.0,1954.0,115.0,180.0,3186.0,21.0,452.0,-7.526020555,23.35,1.91,5.2,2.59881
668,-5.54632457,-5.54632457,1728.0,13.6,1.61,166.0,-5.43913904,377.5,166.0,1.75,1.61,-5.43913904,1542.885,1500.0,208.0,1542.885,76.0,180.0,3200.0,17.48,370.23,-4.613489695,24.44,1.91,5.2,2.55821
669,-5.54632457,-5.54632457,1811.0,13.81,1.76,209.5,-5.43913904,377.5,209.5,1.77,1.76,-5.43913904,1769.5,1400.0,211.0,1769.5,82.0,180.0,3186.0,17.48,83.0,-6.9159044650000014,25.1,1.91,5.2,2.55821
670,-5.54632457,-5.54632457,1728.0,5.585,1.53,109.5,-5.43913904,377.5,109.5,1.75,1.53,-5.43913904,1015.455,1500.0,208.0,1015.455,76.0,180.0,3186.0,17.48,1425.09,-4.2792899362500005,26.03,1.91,5.2,3.27821
671,-5.54632457,-5.54632457,1728.0,17.48,1.56,161.5,-5.43913904,377.5,161.5,1.75,1.56,-5.43913904,1469.7,1500.0,208.0,1469.7,76.0,180.0,3186.0,36.94,516.5999999999998,-5.0811820575,23.222,2.01,5.2,3.27821
672,-5.54632457,-5.54632457,2506.0,17.48,1.6,173.5,-5.43913904,661.07,173.5,1.75,1.6,-5.43913904,2117.0,1500.0,208.0,2117.0,76.0,180.0,4876.0,27.2,778.0,-7.7503119525000015,25.73,1.91,5.2,2.78163
673,-5.54632457,-5.54632457,1728.0,2.295,1.495,115.0,-5.43913904,377.5,115.0,1.75,1.495,-5.43913904,981.16,1500.0,208.0,981.16,76.0,180.0,3186.0,17.48,1493.68,-2.8982150662070003,26.07,2.0,5.2,2.78163
674,-5.54632457,-5.54632457,1728.0,3.2910000000000004,1.46,111.0,-5.43913904,377.5,111.0,1.75,1.46,-5.43913904,1078.875,1500.0,208.0,1078.875,76.0,180.0,3186.0,17.48,1298.25,-4.106563265,26.07,1.91,5.2,2.79402
675,-5.54632457,-5.54632457,2739.0,17.48,1.79,370.5,-5.43913904,563.58,370.5,1.83,1.79,-5.43913904,2233.5,1500.0,533.0,2233.5,210.0,320.0,4701.0,41.12,1011.0,-7.19741801,25.1,2.2,5.55,2.79402
676,-5.54632457,-5.54632457,1728.0,8.48,1.46,126.2,-5.43913904,377.5,126.2,1.75,1.46,-5.43913904,1325.5,500.0,208.0,1325.5,76.0,180.0,3186.0,17.48,805.0,-3.5442984400000004,24.869,1.91,5.2,3.09901
677,-5.54632457,-5.54632457,1728.0,12.91,1.6800000000000002,203.0,-5.43913904,377.5,203.0,1.75,1.6800000000000002,-5.43913904,1623.5,1500.0,208.0,1623.5,78.0,180.0,3186.0,17.48,209.0,-7.283444910170001,26.07,1.91,5.2,3.09901
678,-5.54632457,-5.54632457,2896.0,17.48,1.76,265.0,-5.43913904,590.4,265.0,1.77,1.76,-5.43913904,2312.0,1500.0,322.0,2312.0,76.0,230.0,4912.0,37.48,1168.0,-8.19621617,24.06,2.16,5.2,2.44997
679,-5.54632457,-5.54632457,2750.0,17.48,1.6949999999999998,156.0,-5.43913904,690.1,156.0,1.75,1.6949999999999998,-5.43913904,2239.0,1500.0,208.0,2239.0,76.0,180.0,5017.0,30.0,1022.0,-7.81982305,24.6,1.91,5.2,2.44997
680,-5.54632457,-5.54632457,3306.0,17.48,1.8,379.0,-5.43913904,627.6,379.0,1.85,1.8,-5.43913904,2517.0,1500.0,550.0,2517.0,222.0,180.0,5285.0,57.85,1578.0,-8.38351428,24.7,2.2,5.4,3.13268
681,-5.54632457,-5.54632457,1728.0,4.774,1.45,114.0,-5.43913904,377.5,114.0,1.75,1.45,-5.43913904,1164.305,1500.0,208.0,1164.305,76.0,180.0,3186.0,17.48,1127.39,-4.58767709,24.7,2.33,5.2,3.13268
682,-5.54632457,-5.54632457,1828.05,16.74,1.71,167.5,-5.43913904,393.3,167.5,1.75,1.71,-5.43913904,1778.025,1500.0,208.0,1778.025,76.0,180.0,3236.0,17.48,100.04999999999995,-5.34204957,25.98,2.2,5.45,1.22709
683,-5.54632457,-5.54632457,2041.4,17.48,1.765,191.5,-5.43913904,510.45,191.5,1.78,1.765,-5.43913904,1884.7,1500.0,208.0,1884.7,76.0,230.0,4098.0,22.175,313.4000000000001,-5.787417125,25.86,2.28,5.65,1.22709
684,-5.54632457,-5.54632457,3459.0,17.48,1.8,334.5,-5.43913904,707.1,334.5,1.85,1.8,-5.43913904,2593.5,1500.0,461.0,2593.5,178.0,370.0,5869.0,34.08,1731.0,-8.9816761675,25.48,1.91,5.2,3.04415
685,-5.54632457,-5.54632457,2237.0,17.48,1.755,269.0,-5.43913904,495.39,269.0,1.76,1.755,-5.43913904,1982.5,1500.0,330.0,1982.5,150.0,380.0,3968.0,26.59,509.0,-6.399985045,24.98,2.28,5.4,3.04415
686,-5.54632457,-5.54632457,2607.0,17.48,1.79,319.0,-5.43913904,567.77,319.0,1.83,1.79,-5.43913904,2167.5,1500.0,430.0,2167.5,173.0,220.0,4423.0,38.59,879.0,-7.37047907,24.06,2.2,5.4,3.96811
687,-5.54632457,-5.54632457,1728.0,1.721,0.875,113.5,-5.43913904,377.5,113.5,1.75,0.875,-5.43913904,1058.18,1000.0,208.0,1058.18,76.0,180.0,3186.0,17.48,1339.64,-4.821770644375,22.7,2.58,5.2,3.96811
688,-5.54632457,-5.54632457,1728.0,17.48,1.505,137.5,-5.43913904,377.5,137.5,1.75,1.505,-5.43913904,1315.89,1500.0,208.0,1315.89,76.0,180.0,3186.0,19.79,824.22,-4.831843455,25.23,2.05,5.2,3.64272
689,-5.54632457,-5.54632457,1814.0,14.1,1.51,144.0,-5.43913904,377.5,144.0,1.75,1.51,-5.43913904,1771.0,1500.0,208.0,1771.0,76.0,180.0,3186.0,17.48,86.0,-5.915918830000002,25.52,1.91,5.2,3.64272
690,-5.54632457,-5.54632457,1728.0,17.48,1.625,185.0,-5.43913904,377.5,185.0,1.75,1.625,-5.43913904,1707.5,1000.0,208.0,1707.5,76.0,180.0,3186.0,50.21,41.0,-5.485621287500001,19.99,1.91,5.2,2.5602400000000003
691,-5.54632457,-5.54632457,1728.0,7.15,1.495,129.0,-5.43913904,377.5,129.0,1.75,1.495,-5.43913904,1116.54,1500.0,208.0,1116.54,76.0,180.0,3186.0,17.48,1222.92,-4.75368583,26.07,1.96,5.2,2.5602400000000003
692,-5.54632457,-5.54632457,3290.0,17.48,1.69,195.5,-5.43913904,737.0,195.5,1.75,1.69,-5.43913904,2509.0,1500.0,208.0,2509.0,76.0,200.0,5731.0,36.57,1562.0,-8.698862055,25.36,1.91,5.2,3.65457
693,-5.54632457,-5.54632457,2430.0,17.48,1.78,294.0,-5.43913904,502.0,294.0,1.81,1.78,-5.43913904,2079.0,1500.0,380.0,2079.0,76.0,180.0,4538.0,33.29,702.0,-7.9507378825,26.07,1.91,5.3,3.65457
694,-5.54632457,-5.54632457,1941.0,14.15,1.635,159.0,-5.43913904,425.2,159.0,1.75,1.635,-5.43913904,1834.5,1500.0,208.0,1834.5,76.0,180.0,3560.0,17.48,213.0,-6.660775845,25.06,1.91,5.2,2.7125
695,-5.54632457,-5.54632457,1728.0,4.142,1.435,110.0,-5.43913904,377.5,110.0,1.75,1.435,-5.43913904,1152.5,1500.0,208.0,1152.5,76.0,180.0,3186.0,17.48,1151.0,-3.90950105,26.07,1.91,5.2,2.7125
696,-5.54632457,-5.54632457,2183.0,17.48,1.6949999999999998,168.5,-5.43913904,446.7,168.5,1.75,1.6949999999999998,-5.43913904,1955.5,1500.0,208.0,1955.5,76.0,180.0,3680.0,21.5,455.0,-7.24279263,24.89,1.91,5.2,4.11265
697,-5.54632457,-5.54632457,3695.0,17.48,1.78,304.5,-5.43913904,422.58,304.5,1.81,1.78,-5.43913904,2711.5,1500.0,401.0,2711.5,161.0,310.0,5828.0,52.31,1967.0,-9.252562595,24.27,2.36,5.2,4.11265
698,-5.54632457,-5.54632457,1728.0,7.068,1.535,151.5,-5.43913904,377.5,151.5,1.75,1.535,-5.43913904,1210.34,1500.0,208.0,1210.34,76.0,180.0,3186.0,17.48,1035.3200000000004,-3.3931622425000003,25.39,1.91,5.2,2.89242
699,-5.54632457,-5.54632457,2128.0,17.48,1.58,151.0,-5.43913904,590.5,151.0,1.75,1.58,-5.43913904,1928.0,1500.0,208.0,1928.0,76.0,180.0,4682.0,21.0,400.0,-7.046141562500001,25.36,1.91,5.2,2.89242
700,-3.62902961,-3.62902961,600.61,4.774,1.15,20.0,-3.58277457,177.9,20.0,1.15,1.15,-3.58277457,600.61,1800.0,20.0,600.61,5.6,46.0,2022.0,4.774,0.0,-3.62902961,24.7,2.33,4.1,3.32562
701,-3.62902961,-3.62902961,1234.93,4.774,1.255,50.0,-3.58277457,250.63,50.0,1.36,1.255,-3.58277457,917.77,1400.0,80.0,917.77,30.0,100.0,2435.0,11.3,634.32,-3.197211585,24.7,2.33,4.35,3.32562
702,-3.62902961,-3.62902961,600.61,4.774,1.1949999999999998,41.0,-3.58277457,177.9,41.0,1.24,1.1949999999999998,-3.58277457,597.415,1300.0,62.0,597.415,19.0,46.0,2022.0,6.21,6.389999999999987,-2.2206019175,24.7,2.33,4.1,2.8511900000000003
703,-3.62902961,-3.62902961,2896.0,4.774,1.46,171.0,-3.58277457,590.4,171.0,1.77,1.46,-3.58277457,1748.305,1800.0,322.0,1748.305,20.0,230.0,4912.0,37.48,2295.39,-7.23756869,24.06,2.33,4.65,2.8511900000000003
704,-3.62902961,-3.62902961,2750.0,4.774,1.395,62.0,-3.58277457,690.1,62.0,1.64,1.395,-3.58277457,1675.305,1800.0,104.0,1675.305,38.0,170.0,5017.0,30.0,2149.39,-6.86117557,24.6,2.33,4.1,3.74965
705,-3.62902961,-3.62902961,1828.05,4.774,1.41,73.5,-3.58277457,393.3,73.5,1.67,1.41,-3.58277457,1214.33,1800.0,127.0,1214.33,44.0,180.0,3236.0,16.74,1227.44,-4.3834020900000015,24.7,2.33,5.45,3.74965
706,-3.62902961,-3.62902961,1799.0,4.774,1.18,42.2,-3.58277457,393.3,42.2,1.21,1.18,-3.58277457,1199.805,1800.0,64.4,1199.805,26.0,46.0,3618.0,11.39,1198.39,-5.0468146925,24.7,2.33,4.1,3.78262
707,-3.62902961,-3.62902961,2128.0,4.774,1.2799999999999998,57.0,-3.58277457,590.5,57.0,1.41,1.2799999999999998,-3.58277457,1364.305,1800.0,94.0,1364.305,33.0,46.0,4682.0,21.0,1527.39,-6.0874940825,24.7,2.33,4.1,3.78262
708,-5.13777457,-5.13777457,1828.05,16.74,1.67,127.0,-5.0910129,393.3,127.0,1.67,1.67,-5.0910129,1828.05,8000.0,127.0,1828.05,44.0,180.0,3236.0,16.74,0.0,-5.13777457,25.98,2.2,5.45,3.05607
709,-5.13777457,-5.13777457,1828.05,11.3,1.515,103.5,-5.0910129,393.3,103.5,1.67,1.515,-5.0910129,1531.49,1400.0,127.0,1531.49,44.0,180.0,3236.0,16.74,593.1199999999999,-3.951584065000001,25.35,2.2,5.45,3.05607
710,-5.13777457,-5.13777457,1828.05,12.55,1.62,102.65,-5.0910129,393.3,102.65,1.67,1.62,-5.0910129,1582.69,1000.0,127.0,1582.69,44.0,220.0,3236.0,16.74,490.72,-4.17373359,25.418000000000003,2.54,5.45,3.33673
711,-5.13777457,-5.13777457,1828.05,6.21,1.455,94.5,-5.0910129,393.3,94.5,1.67,1.455,-5.0910129,1211.135,1300.0,127.0,1211.135,44.0,180.0,3236.0,16.74,1233.83,-2.9749743975,25.98,2.2,5.45,3.33673
712,-5.13777457,-5.13777457,1828.05,16.2,1.71,167.5,-5.0910129,393.3,167.5,1.75,1.71,-5.0910129,1798.025,2700.0,208.0,1798.025,75.0,180.0,3236.0,16.74,60.04999999999996,-6.1090818575,24.81,2.2,5.45,4.171530000000001
713,-5.13777457,-5.13777457,2180.0,16.74,1.7,193.0,-5.0910129,393.3,193.0,1.73,1.7,-5.0910129,2004.025,4100.0,259.0,2004.025,115.0,180.0,3236.0,21.0,351.9500000000001,-7.321745555,23.35,2.2,5.45,4.171530000000001
714,-5.13777457,-5.13777457,1828.05,13.6,1.5699999999999998,125.5,-5.0910129,393.3,125.5,1.67,1.5699999999999998,-5.0910129,1592.91,1500.0,127.0,1592.91,48.0,180.0,3236.0,16.74,470.28,-4.409214695,24.44,2.2,5.45,2.31825
715,-5.13777457,-5.13777457,1828.05,13.81,1.72,169.0,-5.0910129,393.3,169.0,1.77,1.72,-5.0910129,1819.525,1400.0,211.0,1819.525,82.0,180.0,3236.0,16.74,17.049999999999955,-6.711629465,25.1,2.2,5.45,2.31825
716,-5.13777457,-5.13777457,2506.0,16.74,1.56,133.0,-5.0910129,661.07,133.0,1.67,1.56,-5.0910129,2167.025,2600.0,139.0,2167.025,44.0,180.0,4876.0,27.2,677.95,-7.5460369525,25.73,2.2,5.45,2.80416
717,-5.13777457,-5.13777457,1828.05,2.295,1.455,74.5,-5.0910129,393.3,74.5,1.67,1.455,-5.0910129,1031.185,3100.0,127.0,1031.185,44.0,180.0,3236.0,16.74,1593.73,-2.6939400662070003,25.98,2.2,5.45,2.80416
718,-5.13777457,-5.13777457,2739.0,16.74,1.75,330.0,-5.0910129,563.58,330.0,1.83,1.75,-5.0910129,2283.525,8000.0,533.0,2283.525,210.0,320.0,4701.0,41.12,910.95,-6.993143010000002,25.1,2.2,5.55,2.94058
719,-5.13777457,-5.13777457,1828.05,6.2,1.4249999999999998,88.5,-5.0910129,399.57,88.5,1.67,1.4249999999999998,-5.0910129,1510.525,3100.0,127.0,1510.525,44.0,180.0,3737.0,16.74,635.05,-5.0326603775,25.98,2.2,5.45,2.94058
720,-5.13777457,-5.13777457,1828.05,12.91,1.64,162.5,-5.0910129,393.3,162.5,1.67,1.64,-5.0910129,1673.525,1800.0,198.0,1673.525,78.0,180.0,3236.0,16.74,309.0499999999999,-7.079169910169999,25.98,2.2,5.45,6.1471
721,-5.13777457,-5.13777457,2896.0,16.74,1.72,224.5,-5.0910129,590.4,224.5,1.77,1.72,-5.0910129,2362.025,5300.0,322.0,2362.025,44.0,230.0,4912.0,37.48,1067.95,-7.99194117,24.06,2.2,5.45,6.1471
722,-5.13777457,-5.13777457,2750.0,16.74,1.6549999999999998,115.5,-5.0910129,690.1,115.5,1.67,1.6549999999999998,-5.0910129,2289.025,8000.0,127.0,2289.025,44.0,180.0,5017.0,30.0,921.95,-7.615548050000001,24.6,2.2,5.45,5.71306
723,-5.13777457,-5.13777457,1828.05,16.74,1.71,167.5,-5.0910129,393.3,167.5,1.75,1.71,-5.0910129,1778.025,1500.0,208.0,1778.025,76.0,180.0,3236.0,17.48,100.04999999999995,-5.34204957,25.98,2.2,5.45,5.71306
724,-5.13777457,-5.13777457,3306.0,16.74,1.76,338.5,-5.0910129,627.6,338.5,1.85,1.76,-5.0910129,2567.025,8000.0,550.0,2567.025,222.0,180.0,5285.0,57.85,1477.95,-8.179239280000001,24.7,2.2,5.45,6.167999999999999
725,-5.13777457,-5.13777457,2041.4,16.74,1.725,151.0,-5.0910129,510.45,151.0,1.78,1.725,-5.0910129,1934.725,8000.0,175.0,1934.725,61.0,230.0,4098.0,22.175,213.3500000000001,-5.583142125,25.86,2.28,5.65,6.167999999999999
726,-5.13777457,-5.13777457,3459.0,16.74,1.76,294.0,-5.0910129,707.1,294.0,1.85,1.76,-5.0910129,2643.525,3300.0,461.0,2643.525,178.0,370.0,5869.0,34.08,1630.95,-8.7774011675,25.48,2.2,5.45,5.92017
727,-5.13777457,-5.13777457,2237.0,16.74,1.715,228.5,-5.0910129,495.39,228.5,1.76,1.715,-5.0910129,2032.525,8000.0,330.0,2032.525,150.0,380.0,3968.0,26.59,408.9500000000001,-6.195710045,24.98,2.28,5.45,5.92017
728,-5.13777457,-5.13777457,2607.0,16.74,1.75,278.5,-5.0910129,567.77,278.5,1.83,1.75,-5.0910129,2217.525,8000.0,430.0,2217.525,173.0,220.0,4423.0,38.59,778.95,-7.166204070000001,24.06,2.2,5.45,5.48304
729,-5.13777457,-5.13777457,1828.05,14.1,1.47,103.5,-5.0910129,393.3,103.5,1.67,1.47,-5.0910129,1821.025,4500.0,127.0,1821.025,44.0,180.0,3236.0,16.74,14.049999999999956,-5.71164383,25.52,2.2,5.45,5.48304
730,-5.13777457,-5.13777457,3290.0,16.74,1.65,155.0,-5.0910129,737.0,155.0,1.67,1.65,-5.0910129,2559.025,4800.0,183.0,2559.025,69.0,200.0,5731.0,36.57,1461.95,-8.494587055,25.36,2.2,5.45,5.86536
731,-5.13777457,-5.13777457,2430.0,16.74,1.74,253.5,-5.0910129,502.0,253.5,1.81,1.74,-5.0910129,2129.025,8000.0,380.0,2129.025,44.0,180.0,4538.0,33.29,601.95,-7.746462882499999,25.98,2.2,5.45,5.86536
732,-5.13777457,-5.13777457,1941.0,14.15,1.595,118.5,-5.0910129,425.2,118.5,1.67,1.595,-5.0910129,1884.525,1600.0,127.0,1884.525,44.0,180.0,3560.0,16.74,112.95000000000005,-6.456500845000001,25.06,2.2,5.45,5.8218
