,BCCenergy_pa_composition_average,HeatVaporization_composition_average,MeltingT_difference,HeatVaporization_difference,HeatVaporization_max_value,BCCfermi_composition_average,MeltingT_max_value,BoilingT_composition_average,phi_max_value,NdValence_composition_average,HHIp_composition_average,n_ws^third_max_value,valence_composition_average,HeatFusion_composition_average,phi_difference,NValance_composition_average,n_ws^third_composition_average,GSmagmom_composition_average,GSenergy_pa_composition_average,ThermalExpansionCoefficient_composition_average,MiracleRadius_composition_average,CovalentRadii_composition_average,MeltingT_composition_average,Group_composition_average,ElasticModulus_difference,AtomicVolume_difference,BCCmagmom_composition_average,BCCvolume_padiff_composition_average,SecondIonizationEnergy_composition_average,NUnfilled_composition_average,NpUnfilled_arithmetic_average,Column_composition_average,NdUnfilled_composition_average,IonicRadii_composition_average,HeatCapacityMolar_composition_average,Density_composition_average,AtomicVolume_min_value,ICSDVolume_composition_average,HHIr_composition_average,IonicRadii_arithmetic_average,Electronegativity_composition_average,phi_composition_average,AtomicRadii_composition_average,SpaceGroupNumber_composition_average,HHIr_arithmetic_average,ICSDVolume_min_value,ICSDVolume_difference,CovalentRadius_composition_average,IonizationEnergy_composition_average,FirstIonizationEnergy_composition_average,target
2620,-4.100058487,180.76154,2695.2,686.6891,690.1,3.2260350895,2750.0,1559.81,4.05,0.8500000000000001,2940.0,1.64,2.65,7.7695,1.73,5.05,0.51,0.0,-5.4844977767500005,473.115,109.4,1.084,822.83,11.05,91.0,18574.195033509084,0.0,-1.05675,26.0468,3.05,0.5,11.05,1.65,1.2319999999999998,28.0838,2464.9574,18.0021329803168,25.065,2535.0,1.12,2.5785,1.318,1.1473,97.05,3550.0,17.3,45.5,114.15,1027.375,10.615214600000002,-3.441
2621,-3.860058955,167.48404,2695.2,686.6891,690.1,3.20229846675,2750.0,1461.985,4.1,1.05,2565.0,1.64,2.6,7.554699999999999,1.7799999999999998,5.25,0.5027499999999999,0.0,-5.240355842375001,473.82,109.525,1.08375,775.197,11.25,91.0,18576.9914827546,0.0,-1.06,26.134,2.6,0.5,11.25,1.2,1.235,28.0938,2507.6074,15.2056837348025,25.3675,2510.0,1.05,2.581,1.3184999999999998,1.1456,97.925,3375.0,15.1,47.7,113.075,1031.8075,10.669496175,-3.441
2622,-3.840898186,166.86154,2695.2,686.6891,690.1,3.2601842815,2750.0,1437.91,4.1,1.3,2530.0,1.64,2.6,7.5534,1.7799999999999998,5.5,0.5155,0.0,-5.22326778375,474.06,107.45000000000002,1.0655,767.514,11.5,91.0,18576.9914827546,0.0,-1.055,26.333,2.6,0.5,11.5,1.2,1.218,28.0268,2598.3574,15.2056837348025,24.175,2500.0,1.05,2.6,1.363,1.1234,97.05,3375.0,15.1,47.7,110.75,1041.895,10.77405955,-3.368
2623,-3.802576648000001,165.61654,2695.2,686.6891,690.1,3.375955911,2750.0,1389.76,4.1,1.8,2460.0,1.64,2.6,7.5508,1.7799999999999998,6.0,0.5409999999999999,0.0,-5.1890916665,474.54,103.3,1.029,752.148,12.0,91.0,18576.9914827546,0.0,-1.045,26.731,2.6,0.5,12.0,1.2,1.1839999999999995,27.8928,2779.8574,15.2056837348025,21.79,2480.0,1.05,2.638,1.452,1.079,95.3,3375.0,15.1,47.7,106.1,1062.0700000000002,10.9831863,-3.368
2624,-3.86450687525,159.34154,2695.2,686.6891,690.1,3.221293167,2750.0,1434.235,4.65,0.825,2465.0,1.73,2.625,7.330999999999999,2.3300000000000005,5.025,0.4922499999999999,0.0,-5.242753776250001,473.52,111.275,1.098,768.63,11.025,246.0,18580.104229015506,0.0,-1.0655,25.9895,2.575,0.5,11.025,1.175,1.2514999999999998,28.12955,2381.1074,12.0929374738936,26.4075,2402.5,1.02,2.5635,1.289,1.1633,98.8,3925.0,12.0,50.8,114.775,1021.44,10.5651243,-2.951
2625,-3.849794026500001,150.57654,2695.2,686.6891,690.1,3.2981736820000003,2750.0,1382.41,4.65,0.85,2330.0,1.73,2.65,7.105999999999999,2.3300000000000005,5.05,0.4945,0.0,-5.2280636515,473.46,110.95,1.094,754.38,11.05,246.0,18580.104229015506,0.0,-1.0659999999999998,26.044,2.55,0.5,11.05,1.15,1.251,28.0983,2345.3574,12.0929374738936,26.255,2285.0,1.02,2.565,1.3039999999999998,1.1588,98.8,3925.0,12.0,50.8,114.15,1021.16,10.5653158,-2.951
2626,-3.820368329,133.04654,2695.2,686.6891,690.1,3.451934712,2750.0,1278.7599999999998,4.65,0.9,2060.0,1.73,2.7,6.655999999999999,2.3300000000000005,5.1,0.4989999999999999,0.0,-5.198683402,473.34,110.3,1.086,725.88,11.1,246.0,18580.104229015506,0.0,-1.067,26.153,2.5,0.5,11.1,1.1,1.2499999999999998,28.0358,2273.8574,12.0929374738936,25.95,2050.0,1.02,2.568,1.334,1.1498000000000002,98.8,3925.0,12.0,50.8,112.9,1020.6,10.5656988,-3.49
2627,-3.83402379475,159.59154,2695.2,686.6891,690.1,3.183154436,2750.0,1438.985,4.93,0.85,2447.5,1.77,2.625,7.151249999999999,2.61,5.075,0.4932499999999999,0.05276657,-5.212247971750001,473.6925,111.15,1.09775,759.405,11.075,198.0,18580.41980151986,0.05276657,-1.065,25.9815,2.5250000000000004,0.5,11.075,1.15,1.24975,28.1733,2399.4574,11.7773649695423,26.4,2335.0,1.0025,2.56775,1.296,1.1631,98.8,3250.0,11.7,51.1,114.6,1024.1025,10.59352155,-3.49
2628,-3.7888278655,151.07654,2695.2,686.6891,690.1,3.22189622,2750.0,1391.91,4.93,0.8999999999999999,2295.0,1.77,2.65,6.746499999999999,2.61,5.15,0.4965,0.10553314,-5.1670520425,473.805,110.7,1.0935,735.93,11.15,198.0,18580.41980151986,0.10553314,-1.065,26.028,2.45,0.5,11.15,1.1,1.2474999999999998,28.1858,2382.0574,11.7773649695423,26.24,2150.0,1.0025,2.5735,1.3179999999999998,1.1584,98.8,3250.0,11.7,51.1,113.79999999999998,1026.485,10.6221103,-3.47
2629,-3.6984360070000006,134.04654,2695.2,686.6891,690.1,3.299379788,2750.0,1297.7599999999998,4.93,1.0,1990.0,1.77,2.7,5.936999999999999,2.61,5.300000000000001,0.5029999999999999,0.21106628,-5.0766601840000005,474.03,109.8,1.085,688.98,11.3,198.0,18580.41980151986,0.21106628,-1.065,26.121,2.3,0.5,11.3,1.0,1.243,28.2108,2347.2574,11.7773649695423,25.92,1780.0,1.0025,2.585,1.362,1.149,98.8,3250.0,11.7,51.1,112.2,1031.25,10.6792878,-3.47
2630,-3.7338458080000008,159.21154,2695.2,686.6891,690.1,3.13136816425,2750.0,1437.96,4.55,0.95,2520.0,1.64,2.575,7.729499999999999,2.23,5.225,0.4832499999999999,0.0,-5.120511851375,473.54,110.875,1.099,744.415,11.225,102.0,18574.195033509084,0.0,-1.169625,25.97535,2.5250000000000004,1.5,11.225,1.05,1.24925,28.12635,2335.6824,18.0021329803168,26.6625,2347.5,0.9975,2.57225,1.2865,1.166325,98.7,3375.0,17.3,45.5,114.3,1024.1725,10.5934473,-3.535
2631,-3.5884718920000003,150.31654,2695.2,686.6891,690.1,3.1183236765,2750.0,1389.86,4.55,1.1,2440.0,1.64,2.55,7.902999999999999,2.23,5.45,0.4765,0.0,-4.98357980175,473.5,110.15,1.096,705.95,11.45,102.0,18574.195033509084,0.0,-1.27425,26.0157,2.45,1.5,11.45,0.9,1.2465,28.0919,2254.5074,18.0021329803168,26.765,2175.0,0.9975,2.5825,1.299,1.16485,98.6,3375.0,17.3,45.5,113.2,1026.625,10.6219618,-3.535
2632,-3.29772406,132.52654,2695.2,686.6891,690.1,3.092234701,2750.0,1293.66,4.55,1.4,2280.0,1.64,2.5,8.249999999999998,2.23,5.9,0.4629999999999999,0.0,-4.7097157025000005,473.42,108.70000000000002,1.09,629.02,11.9,102.0,18574.195033509084,0.0,-1.4834999999999998,26.0964,2.3,1.5,11.9,0.6,1.241,28.023,2092.1574,18.0021329803168,26.97,1830.0,0.9975,2.603,1.3239999999999998,1.1619000000000002,98.4,3375.0,17.3,45.5,111.0,1031.53,10.6789908,-3.572
2633,-3.8712529197500007,167.38079,2695.2,686.6891,690.1,3.1401838645,2750.0,1482.535,4.05,0.75,2472.5,1.64,2.575,7.486,1.73,5.325,0.4852499999999999,0.0,-5.253968346125,473.545,111.975,1.1045,776.78,10.975,126.0,18574.195033509084,0.0,-1.07325,25.950125,2.625,0.5,10.975,1.25,1.2567499999999998,28.18905,2535.3574,18.0021329803168,26.667500000000004,2365.0,1.0725,2.5545,1.26275,1.171175,97.925,3550.0,17.3,45.5,115.675,1021.17,10.5665883,-3.572
2634,-3.8632861155,166.65504,2695.2,686.6891,690.1,3.135955077,2750.0,1479.01,4.05,0.7,2345.0,1.64,2.55,7.415999999999999,1.73,5.65,0.4805,0.0,-5.25049279125,473.51,112.35,1.107,770.68,10.95,126.0,18574.195033509084,0.0,-1.0815,25.96525,2.6500000000000004,0.5,10.95,1.3,1.2614999999999998,28.2173,2653.8574,18.0021329803168,26.775,2210.0,1.0725,2.547,1.2514999999999998,1.17455,97.05,3550.0,17.3,45.5,115.95,1020.62,10.5682438,-3.589
2635,-3.847352507,165.20353999999998,2695.2,686.6891,690.1,3.127497502,2750.0,1471.96,4.05,0.6000000000000001,2090.0,1.64,2.5,7.276,1.73,6.300000000000001,0.471,0.0,-5.2435416815,473.44,113.1,1.112,758.48,10.9,126.0,18574.195033509084,0.0,-1.098,25.9955,2.7,0.5,10.9,1.4,1.271,28.2738,2890.8574,18.0021329803168,26.99,1900.0,1.0725,2.532,1.229,1.1813,95.3,3550.0,17.3,45.5,116.5,1019.52,10.5715548,-3.589
2636,-3.84864695475,156.34753999999998,2695.2,686.6891,690.1,3.21124066725,2750.0,1418.985,4.45,0.825,2427.5,1.64,2.65,7.12875,2.1300000000000003,5.05,0.4892499999999999,7.753017241375e-06,-5.230624994008501,473.94,111.325,1.09775,752.105,11.05,185.0,18579.984462023804,0.0204643225,-1.064439655175,25.968,2.55,0.5,11.05,1.175,1.2527499999999998,28.2038,2389.3574,12.2127044655985,26.4125,2345.0,1.0325,2.56075,1.2839999999999998,1.163075,98.5,3350.0,12.2,50.6,114.775,1023.055,10.58181205,-3.468
2637,-3.8180741855,144.58854000000002,2695.2,686.6891,690.1,3.2780686825,2750.0,1351.91,4.45,0.85,2255.0,1.64,2.7,6.701499999999999,2.1300000000000003,5.1,0.4885,1.550603448275e-05,-5.203806087017,474.3,111.05,1.0935,721.33,11.1,185.0,18579.984462023804,0.040928645,-1.06387931035,26.001,2.5,0.5,11.1,1.15,1.2534999999999998,28.2468,2361.8574,12.2127044655985,26.265,2170.0,1.0325,2.5595,1.294,1.15835,98.2,3350.0,12.2,50.6,114.15,1024.39,10.5986913,-3.468
2638,-3.756928647000001,121.07054,2695.2,686.6891,690.1,3.411724713,2750.0,1217.76,4.45,0.9,1910.0,1.64,2.8,5.847,2.1300000000000003,5.2,0.487,3.10120689655e-05,-5.150168273034001,475.02,110.5,1.085,659.78,11.2,185.0,18579.984462023804,0.08185729,-1.0627586207,26.067,2.4,0.5,11.2,1.1,1.255,28.3328,2306.8574,12.2127044655985,25.97,1820.0,1.0325,2.557,1.314,1.1489,97.6,3350.0,12.2,50.6,112.9,1027.06,10.6324498,-3.309
2639,-3.89803938,165.61404,2841.2,686.6891,690.1,3.23779204675,2896.0,1483.435,4.65,0.825,2447.5,1.77,2.625,7.742999999999999,2.3300000000000005,5.025,0.4932499999999999,0.0,-5.276263557,473.5175,111.5,1.101,786.53,11.025,309.0,18576.6962858016,0.0,-1.065,25.988525,2.575,0.5,11.025,1.175,1.2507499999999998,28.1473,2459.6074,15.5008806878023,26.495,2432.5,1.0125,2.576,1.289,1.166125,98.8,4225.0,15.5,47.3,115.15,1022.2425,10.5732723,-3.309
2640,-3.916859036,163.12154,2841.2,686.6891,690.1,3.3311714415,2896.0,1480.81,4.65,0.85,2295.0,1.77,2.65,7.929999999999999,2.3300000000000005,5.05,0.4965,0.0,-5.295083213,473.455,111.4,1.1,790.18,11.05,309.0,18576.6962858016,0.0,-1.065,26.04205,2.55,0.5,11.05,1.15,1.2494999999999998,28.1338,2502.3574,15.5008806878023,26.43,2345.0,1.0125,2.59,1.3039999999999998,1.16445,98.8,4225.0,15.5,47.3,114.9,1022.765,10.5816118,-1.725
2641,-3.954498348,158.13654,2841.2,686.6891,690.1,3.517930231,2896.0,1475.56,4.65,0.9,1990.0,1.77,2.7,8.303999999999998,2.3300000000000005,5.1,0.5029999999999999,0.0,-5.332722525,473.33,111.20000000000002,1.098,797.48,11.1,309.0,18576.6962858016,0.0,-1.065,26.1491,2.5,0.5,11.1,1.1,1.247,28.1068,2587.8574,15.5008806878023,26.3,2170.0,1.0125,2.6180000000000003,1.334,1.1611,98.8,4225.0,15.5,47.3,114.4,1023.81,10.5982908,-1.725
2642,-3.7628651617500006,160.29154,2695.2,686.6891,690.1,3.149261913,2750.0,1440.285,5.2,0.8999999999999999,2412.5,1.75,2.55,7.242999999999999,2.8800000000000003,5.125,0.4927499999999999,0.0148848675,-5.143768977000001,473.7325,111.175,1.09725,757.33,11.125,195.0,18581.25588204769,0.00161418,-1.06475,26.0312,2.475,0.5,11.125,1.1,1.25325,28.19755,2425.3074,10.9412844417051,26.3775,2337.5,1.0375,2.56975,1.30275,1.163225,98.7,3275.0,10.8,52.0,114.4,1023.5375,10.58695655,-3.476
2643,-3.6465105995,152.47654,2695.2,686.6891,690.1,3.154111174,2750.0,1394.51,5.2,1.0,2225.0,1.75,2.5,6.929999999999999,2.8800000000000003,5.25,0.4955,0.029769735,-5.030094053000001,473.885,110.75,1.0925,731.78,11.25,195.0,18581.25588204769,0.00322836,-1.0645,26.1274,2.35,0.5,11.25,1.0,1.2544999999999995,28.2343,2433.7574,10.9412844417051,26.195,2155.0,1.0375,2.5775,1.3315,1.15865,98.6,3275.0,10.8,52.0,113.4,1025.355,10.6089803,-3.476
2644,-3.4138014750000005,136.84654,2695.2,686.6891,690.1,3.163809696,2750.0,1302.96,5.2,1.2000000000000002,1850.0,1.75,2.4,6.303999999999999,2.8800000000000003,5.5,0.5009999999999999,0.05953947,-4.802744205000001,474.19,109.9,1.083,680.68,11.5,195.0,18581.25588204769,0.00645672,-1.064,26.3198,2.1,0.5,11.5,0.8,1.257,28.3078,2450.6574,10.9412844417051,25.83,1790.0,1.0375,2.593,1.389,1.1495000000000002,98.4,3275.0,10.8,52.0,111.4,1028.99,10.6530278,-3.307
2645,-3.841159995250001,165.04829,2695.2,686.6891,690.1,3.240874107,2750.0,1471.21,5.4,0.875,2467.5,1.83,2.675,7.77075,3.0800000000000005,5.075,0.4947499999999999,0.0,-5.234976702000001,473.5575,111.375,1.09975,779.305,11.075,417.0,18578.629292080102,1.4324999999999998e-06,-1.055,25.996,2.5250000000000004,0.5,11.075,1.125,1.2514999999999998,28.1473,2511.8574,13.5678744093001,26.457500000000003,2500.0,1.02,2.577,1.30775,1.1652,97.925,4900.0,14.0,48.8,114.95000000000002,1022.895,10.57997405,-3.307
2646,-3.8031002665,161.99004,2695.2,686.6891,690.1,3.3373355620000003,2750.0,1456.36,5.4,0.95,2335.0,1.83,2.75,7.985499999999999,3.0800000000000005,5.15,0.4995,0.0,-5.212509503,473.535,111.15,1.0975,775.73,11.15,417.0,18578.629292080102,2.865e-06,-1.045,26.057,2.45,0.5,11.15,1.05,1.251,28.1338,2606.8574,13.5678744093001,26.355,2480.0,1.02,2.592,1.3415,1.1626,97.05,4900.0,14.0,48.8,114.5,1024.0700000000002,10.5950153,-2.463
2647,-3.726980809000001,155.87354,2695.2,686.6891,690.1,3.530258472,2750.0,1426.66,5.4,1.1,2070.0,1.83,2.9000000000000004,8.415,3.0800000000000005,5.300000000000001,0.5089999999999999,0.0,-5.167575105000001,473.49,110.70000000000002,1.093,768.58,11.3,417.0,18578.629292080102,5.729999999999999e-06,-1.025,26.179,2.3,0.5,11.3,0.8999999999999999,1.2499999999999998,28.1068,2796.8574,13.5678744093001,26.15,2440.0,1.02,2.622,1.409,1.1574,95.3,4900.0,14.0,48.8,113.6,1026.42,10.6250978,-2.463
2648,-3.724259821750001,158.11329,2695.2,686.6891,690.1,3.24813078225,2750.0,1432.51,4.15,0.95,2452.5,1.64,2.575,6.984749999999999,1.8300000000000003,5.225,0.48,0.0,-5.10413704,473.9475,111.9,1.10375,726.757,11.225,91.0,18574.195033509084,0.0,-1.266375,25.9428,2.5250000000000004,1.5,11.225,1.05,1.25375,28.22055,2385.3574,18.0021329803168,26.7825,2340.0,1.0425,2.571,1.2765,1.172575,96.6,3300.0,17.3,45.5,114.775,1022.835,10.57955955,-3.52
2649,-3.5692999195000006,148.12004,2695.2,686.6891,690.1,3.3518489125000004,2750.0,1378.96,4.15,1.1,2305.0,1.64,2.55,6.413499999999999,1.8300000000000003,5.45,0.47,0.0,-4.950830179,474.315,112.2,1.1055,670.634,11.45,91.0,18574.195033509084,0.0,-1.46775,25.9506,2.45,1.5,11.45,0.9,1.2554999999999998,28.2803,2353.8574,18.0021329803168,27.005000000000003,2160.0,1.0425,2.58,1.279,1.17735,94.4,3300.0,17.3,45.5,114.15,1023.95,10.5941863,-3.52
2650,-3.259380115,128.13354,2695.2,686.6891,690.1,3.559285173,2750.0,1271.86,4.15,1.4,2010.0,1.64,2.5,5.270999999999999,1.8300000000000003,5.9,0.4499999999999999,0.0,-4.644216457000001,475.05,112.8,1.109,558.388,11.9,91.0,18574.195033509084,0.0,-1.8705,25.9662,2.3,1.5,11.9,0.6,1.259,28.3998,2290.8574,18.0021329803168,27.450000000000003,1800.0,1.0425,2.598,1.284,1.1869,89.99999999999999,3300.0,17.3,45.5,112.9,1026.18,10.6234398,-1.764
2651,-3.9231716742500007,169.27904,3235.2,733.5891,737.0,3.157773189,3290.0,1503.91,4.05,0.7749999999999999,2445.0,1.64,2.6,7.72025,1.73,5.35,0.4897499999999999,0.0,-5.301395851250001,473.555,111.65,1.102,796.38,11.0,170.0,18574.195033509084,0.0,-1.065,25.577,2.6,0.5,11.0,1.225,1.2519999999999998,28.1798,2618.8574,18.0021329803168,26.5475,2420.0,1.025,2.5595,1.274,1.167825,98.8,4100.0,17.3,45.5,115.55,1024.145,10.5847008,-1.764
2652,-3.818418388500001,161.48404,2695.2,686.6891,690.1,3.096270874,2750.0,1449.635,4.05,0.75,2415.0,1.64,2.575,7.15975,1.73,4.975,0.487,5.633333333325e-07,-5.19949154075,473.6125,111.575,1.1015,762.655,10.975,97.0,18574.560849330595,0.0,-1.06125,25.9165,2.625,0.5,10.975,1.25,1.2512499999999998,28.1723,2315.2824,17.6363171588061,26.5475,2340.0,1.0175,2.5605,1.26775,1.168275,97.925,3300.0,17.3,45.5,115.3,1021.57,10.56666455,-1.377
2653,-3.7576170530000006,154.86154,2695.2,686.6891,690.1,3.0481290960000003,2750.0,1413.21,4.05,0.7,2230.0,1.64,2.55,6.7635,1.73,4.95,0.484,1.126666666665e-06,-5.141539180500001,473.645,111.55,1.101,742.43,10.95,97.0,18574.560849330595,0.0,-1.0575,25.898,2.6500000000000004,0.5,10.95,1.3,1.2504999999999995,28.1838,2213.7074,17.6363171588061,26.535000000000004,2160.0,1.0175,2.559,1.2614999999999998,1.16875,97.05,3300.0,17.3,45.5,115.2,1021.42,10.5683963,-1.377
2654,-3.636014382,141.61654,2695.2,686.6891,690.1,2.95184554,2750.0,1340.36,4.05,0.6000000000000001,1860.0,1.64,2.5,5.971,1.73,4.9,0.478,2.25333333333e-06,-5.02563446,473.71,111.5,1.1,701.98,10.9,97.0,18574.560849330595,0.0,-1.05,25.861,2.7,0.5,10.9,1.4,1.249,28.2068,2010.5574,17.6363171588061,26.51,1800.0,1.0175,2.556,1.249,1.1697,95.3,3300.0,17.3,45.5,115.0,1021.12,10.5718598,-1.982
2655,-3.850368203,162.02154,2695.2,686.6891,690.1,3.18324264975,2750.0,1452.635,4.25,0.7749999999999999,2470.0,1.64,2.6,7.343499999999999,1.93,5.0,0.4899999999999999,0.0,-5.22859238,473.6075,111.375,1.099,768.705,11.0,116.0,18578.35226826842,0.0,-1.065,25.94325,2.6,0.5,11.0,1.225,1.2494999999999998,28.16805,2355.3574,13.8448982209802,26.4525,2385.0,1.0,2.5627500000000003,1.279,1.1651,98.8,3750.0,13.8,49.0,115.125,1021.37,10.5646163,-1.982
2656,-3.76381364,143.76654000000002,2695.2,686.6891,690.1,3.299732643,2750.0,1352.36,4.25,0.7,2080.0,1.64,2.6,6.706,1.93,5.0,0.4899999999999999,0.0,-5.142037817,473.69,110.70000000000002,1.09,726.18,11.0,116.0,18578.35226826842,0.0,-1.065,25.968,2.6,0.5,11.0,1.2999999999999998,1.2419999999999998,28.1898,2170.8574,13.8448982209802,26.130000000000003,1980.0,1.0,2.565,1.294,1.157,98.8,3750.0,13.8,49.0,114.3,1020.32,10.5636668,-1.778
2657,-3.8385685575,165.61654,2695.2,686.6891,690.1,3.1275683665,2750.0,1477.685,4.05,0.75,2472.5,1.64,2.575,7.330999999999999,1.73,4.975,0.4842499999999999,0.0,-5.218759826625,473.54,111.975,1.10475,767.33,10.975,91.0,18574.195033509084,0.0,-1.076125,25.90525,2.625,0.5,10.975,1.25,1.257,28.1798,2365.3824,18.0021329803168,26.6875,2365.0,1.075,2.55525,1.259,1.172075,97.925,3550.0,17.3,45.5,115.675,1021.62,10.56180905,-1.778
2658,-3.797917391,163.12654,2695.2,686.6891,690.1,3.110724081,2750.0,1469.31,4.05,0.7,2345.0,1.64,2.55,7.106,1.73,4.95,0.4785,0.0,-5.1800757522500005,473.5,112.35,1.1075,751.78,10.95,91.0,18574.195033509084,0.0,-1.08725,25.8755,2.6500000000000004,0.5,10.95,1.3,1.2619999999999998,28.1988,2313.9074,18.0021329803168,26.815,2210.0,1.075,2.5485,1.2439999999999998,1.17635,97.05,3550.0,17.3,45.5,115.95,1021.52,10.5586853,-2.184
2659,-3.716615058,158.14654000000002,2695.2,686.6891,690.1,3.07703551,2750.0,1452.56,4.05,0.6000000000000001,2090.0,1.64,2.5,6.656,1.73,4.9,0.4669999999999999,0.0,-5.102707603500001,473.42,113.1,1.113,720.68,10.9,91.0,18574.195033509084,0.0,-1.1095,25.816,2.7,0.5,10.9,1.4,1.2719999999999998,28.2368,2210.9574,18.0021329803168,27.07,1900.0,1.075,2.535,1.214,1.1849,95.3,3550.0,17.3,45.5,116.5,1021.32,10.5524378,-2.184
2660,-3.83624281275,167.52904,2695.2,686.6891,690.1,3.1638251955000003,2750.0,1400.66,4.05,0.8,2810.0,1.64,2.6,7.61025,1.73,5.0,0.4952499999999999,0.0,-5.2153198855000005,473.9125,109.675,1.08975,791.63,11.0,91.0,18574.195033509084,0.0,-1.296,26.11455,2.6,0.5,11.0,1.2,1.2239999999999998,27.9368,2262.8574,18.0021329803168,25.370000000000005,2642.5,1.18,2.5725,1.288,1.15555,98.1,3650.0,17.3,45.5,111.9,1029.875,10.64949035,-2.205
2661,-3.821529964,158.76404,2695.2,686.6891,690.1,3.2407057105000003,2750.0,1348.8349999999998,4.65,0.825,2675.0,1.73,2.625,7.38525,2.3300000000000005,5.025,0.4974999999999999,0.0,-5.20062976075,473.8525,109.35,1.08575,777.38,11.025,246.0,18580.104229015506,0.0,-1.2965,26.16905,2.575,0.4,11.025,1.175,1.2234999999999998,27.90555,2227.1074,12.0929374738936,25.2175,2525.0,1.068,2.574,1.303,1.15105,98.1,3740.0,12.0,50.8,111.275,1029.595,10.64968185,-2.205
2662,-3.7910468835,159.01404,2695.2,686.6891,690.1,3.2025669795,2750.0,1353.5849999999998,4.93,0.85,2657.5,1.77,2.625,7.2055,2.61,5.075,0.4984999999999999,0.05276657,-5.17012395625,474.025,109.225,1.0855,768.155,11.075,198.0,18580.41980151986,0.05276657,-1.296,26.16105,2.5250000000000004,0.4,11.075,1.15,1.22175,27.9493,2245.4574,11.7773649695423,25.21,2457.5,1.054,2.57825,1.31,1.15085,98.1,3200.0,11.7,51.1,111.1,1032.2575,10.6780791,-2.304
2663,-3.8056700435,155.77004,2695.2,686.6891,690.1,3.23065321075,2750.0,1333.585,4.45,0.825,2637.5,1.64,2.65,7.183,2.1300000000000003,5.05,0.4944999999999999,7.753017241375e-06,-5.1885009785085,474.2725,109.4,1.0855,760.855,11.05,185.0,18579.984462023804,0.0204643225,-1.295439655175,26.14755,2.55,0.4,11.05,1.175,1.2247499999999998,27.9798,2235.3574,12.2127044655985,25.222500000000004,2467.5,1.078,2.57125,1.298,1.150825,97.8,3280.0,12.2,50.6,111.275,1031.21,10.6663696,-2.304
2664,-3.7198882505,159.71403999999998,2695.2,686.6891,690.1,3.1686744565,2750.0,1354.885,5.2,0.8999999999999999,2622.5,1.75,2.55,7.29725,2.8800000000000003,5.125,0.4979999999999999,0.0148848675,-5.1016449615,474.065,109.25,1.085,766.08,11.125,195.0,18581.25588204769,0.00161418,-1.29575,26.21075,2.475,0.4,11.125,1.1,1.22525,27.97355,2271.3074,10.9412844417051,25.1875,2460.0,1.082,2.58025,1.31675,1.150975,98.0,3220.0,10.8,52.0,110.9,1031.6925,10.6715141,-2.49
2665,-3.6812829105,157.53579,2695.2,686.6891,690.1,3.26754332575,2750.0,1347.11,4.15,0.95,2662.5,1.64,2.575,7.039,1.8300000000000003,5.225,0.4852499999999999,0.0,-5.062013024500001,474.28,109.975,1.0915,735.507,11.225,91.0,18574.195033509084,0.0,-1.497375,26.12235,2.5250000000000004,1.2000000000000002,11.225,1.05,1.22575,27.99655,2231.3574,18.0021329803168,25.5925,2462.5,1.086,2.5815,1.2905,1.1603249999999998,95.90000000000002,3240.0,17.3,45.5,111.275,1030.99,10.6641171,-2.49
2666,-3.880194763,168.70154,3235.2,733.5891,737.0,3.1771857325,3290.0,1418.51,4.05,0.7749999999999999,2655.0,1.64,2.6,7.7745,1.73,5.35,0.4949999999999999,0.0,-5.259271835750001,473.8875,109.725,1.08975,805.13,11.0,170.0,18574.195033509084,0.0,-1.296,25.75655,2.6,0.4,11.0,1.225,1.2239999999999998,27.9558,2464.8574,18.0021329803168,25.3575,2542.5,1.072,2.5700000000000003,1.288,1.155575,98.1,3880.0,17.3,45.5,112.05,1032.3,10.66925835,-2.168
2667,-3.77544147725,160.90654,2695.2,686.6891,690.1,3.1156834175,2750.0,1364.235,4.05,0.75,2625.0,1.64,2.575,7.213999999999999,1.73,4.975,0.4922499999999999,5.633333333325e-07,-5.157367525250001,473.945,109.65,1.08925,771.405,10.975,97.0,18574.560849330595,0.0,-1.29225,26.09605,2.625,0.4,10.975,1.25,1.2232499999999995,27.9483,2161.2824,17.6363171588061,25.3575,2462.5,1.066,2.571,1.2817500000000002,1.156025,97.225,3240.0,17.3,45.5,111.8,1029.725,10.6512221,-2.168
2668,-3.80739129175,161.44403999999997,2695.2,686.6891,690.1,3.20265519325,2750.0,1367.235,4.25,0.7749999999999999,2680.0,1.64,2.6,7.397749999999999,1.93,5.0,0.4952499999999999,0.0,-5.1864683645000005,473.94,109.45,1.08675,777.455,11.0,116.0,18578.35226826842,0.0,-1.296,26.1228,2.6,0.4,11.0,1.225,1.2214999999999998,27.94405,2201.3574,13.8448982209802,25.262500000000003,2507.5,1.052,2.57325,1.293,1.15285,98.1,3600.0,13.8,49.0,111.625,1029.525,10.64917385,-2.216
2669,-3.812956674000001,150.08154,2695.2,686.6891,690.1,3.314813005,2750.0,1309.2099999999998,4.65,0.85,2510.0,1.73,2.65,7.152499999999999,2.3300000000000005,5.05,0.499,0.0,-5.1919573525,473.745,109.3,1.0835,761.88,11.05,246.0,18580.104229015506,0.0,-1.264,26.1979,2.55,0.4,11.05,1.15,1.227,27.9063,2213.3574,12.0929374738936,25.235,2390.0,1.068,2.574,1.3159999999999998,1.1483,98.20000000000002,3740.0,12.0,50.8,111.15,1028.15,10.6377937,-2.216
